skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
restful interfaces / apis,https://i.ytimg.com/vi/-mN3VyJuCjM/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDM7y9MEtzqbar8qgB7VtS4GAxs_w,https://youtube.com/watch?v=-mN3VyJuCjM&pp=ygVLQ291cnNlIHJlc3RmdWwgaW50ZXJmYWNlcyAvIGFwaXMgcmVzdGZ1bCBpbnRlcmZhY2VzIC8gYXBpcyBCdXNpbmVzcyBBbmFseXN0,What Is REST API? Examples And How To Use It: Crash Course System Design #3,1M views,2 years ago,ByteByteGo,,5:21,4,"['Intro', 'What is API', 'REST API Basics', 'crud']"
restful interfaces / apis,https://i.ytimg.com/vi/bxuYDT-BWaI/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDWajEG4srANhDknYTF3LS-sOS0xQ,https://youtube.com/watch?v=bxuYDT-BWaI&pp=ygVLQ291cnNlIHJlc3RmdWwgaW50ZXJmYWNlcyAvIGFwaXMgcmVzdGZ1bCBpbnRlcmZhY2VzIC8gYXBpcyBCdXNpbmVzcyBBbmFseXN0,APIs Explained (in 4 Minutes),1.4M views,1 year ago,Exponent,"In this video, we explain how APIs work. APIs enable different applications to communicate with each other using requests and ...",3:57,5,"['What is an API?', 'Non-technical analogy for APIs', 'How do APIs work? (Web APIs)', 'HTTP request and response structure', 'Types of APIs']"
restful interfaces / apis,https://i.ytimg.com/vi/lsMQRaeKNDk/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCF0RR_K0NgfK81jIh4wIeTol1X9A,https://youtube.com/watch?v=lsMQRaeKNDk&t=170s&pp=ygVLQ291cnNlIHJlc3RmdWwgaW50ZXJmYWNlcyAvIGFwaXMgcmVzdGZ1bCBpbnRlcmZhY2VzIC8gYXBpcyBCdXNpbmVzcyBBbmFseXN00gcJCX4JAYcqIYzv,What is a REST API?,1.7M views,4 years ago,IBM Technology,https://ibm.biz/BdMpXN Check out IBM API Connect → https://www.ibm.com/products/ api -connect What is a REST API ? What are ...,9:12,,['2:50 REST API Example']
restful interfaces / apis,https://i.ytimg.com/vi/2mqN7ZhDsUA/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC-R8Wb-O1gNwB-G74Y7BMmUnFcDA,https://youtube.com/watch?v=2mqN7ZhDsUA&t=26s&pp=ygVLQ291cnNlIHJlc3RmdWwgaW50ZXJmYWNlcyAvIGFwaXMgcmVzdGZ1bCBpbnRlcmZhY2VzIC8gYXBpcyBCdXNpbmVzcyBBbmFseXN0,Difference Between REST API vs Web API vs SOAP API Explained,336K views,1 year ago,Learn with Whiteboard,"As in this video, we explore the fundamental differences between Web API , REST API and SOAP API , shedding light on their ...",7:24,,['0:26 What is REST API Explained']
restful interfaces / apis,https://i.ytimg.com/vi/qBWfODgsPZM/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AH-CYAC0AWKAgwIABABGGUgZShlMA8=&rs=AOn4CLA1b9cMX6-px0f8t2ijBFlh67RQMg,https://youtube.com/watch?v=qBWfODgsPZM&pp=ygVLQ291cnNlIHJlc3RmdWwgaW50ZXJmYWNlcyAvIGFwaXMgcmVzdGZ1bCBpbnRlcmZhY2VzIC8gYXBpcyBCdXNpbmVzcyBBbmFseXN0,Best API Tutorial For Business Analysts,453 views,1 year ago,zozatech,Best API Tutorial For Business Analysts .,46:16,,
restful interfaces / apis,https://i.ytimg.com/vi/faMdrSCVDzc/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDz__B7L3izrh-mXec90QxW3Tiq8g,https://youtube.com/watch?v=faMdrSCVDzc&pp=ygVLQ291cnNlIHJlc3RmdWwgaW50ZXJmYWNlcyAvIGFwaXMgcmVzdGZ1bCBpbnRlcmZhY2VzIC8gYXBpcyBCdXNpbmVzcyBBbmFseXN0,REST API Interview Questions (Beginner Level),225K views,2 years ago,Exponent,"This video explains the answers to some of the most common REST API interview questions. We discuss URIs, web services, ...",7:07,11,"['Introduction', 'How are REST APIs stateless?', 'Explain the HTTP methods', 'Explain the HTTP codes', 'What is a URI?', 'Best practices in making URI for RESTful web services?', 'Differences between REST and SOAP?', 'Differences between REST and AJAX?', 'Tools to develop and test REST APIs?', 'Real-world examples of REST APIs?', 'Pros and cons of RESTful web services']"
restful interfaces / apis,,https://youtube.com/watch?v=ByGJQzlzxQg&pp=ygVLQ291cnNlIHJlc3RmdWwgaW50ZXJmYWNlcyAvIGFwaXMgcmVzdGZ1bCBpbnRlcmZhY2VzIC8gYXBpcyBCdXNpbmVzcyBBbmFseXN00gcJCX4JAYcqIYzv,What is an API (in 5 minutes),870K views,3 years ago,Aaron Jack,,4:56,,
restful interfaces / apis,https://i.ytimg.com/vi/e7KLHsNVeCU/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAvBcboCCuIak5hOZKKYl1ar6h1dA,https://youtube.com/watch?v=e7KLHsNVeCU&pp=ygVLQ291cnNlIHJlc3RmdWwgaW50ZXJmYWNlcyAvIGFwaXMgcmVzdGZ1bCBpbnRlcmZhY2VzIC8gYXBpcyBCdXNpbmVzcyBBbmFseXN0,All about APIs | Business Analyst In-Demand,26K views,3 years ago,Business Analyst & Scrum Master In-Demand,Hi Everyone! There's lots of chatter around APIs and how/what Business Analysts need to know about APIs in being the best ...,48:20,13,"['What Are Apis', 'Examples of Most Common Apis', 'How Do Apis Matter for Bas', 'Role of a Business Analyst', ""Is It a Ba's Job To Know Which Apis To Use"", 'A Ba How Much Information Do I Need To Know about an Api', 'How Do We Get the Api Keys To Use', ""Api's Introduction"", 'Remax', 'Protocols', 'Rest Protocol', 'Post Method', 'Between Agile and Waterfall']"
restful interfaces / apis,https://i.ytimg.com/vi/O5DiEDJAhgk/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAh_dfS1l4DtkldZ1wMQ3wacip1sw,https://youtube.com/watch?v=O5DiEDJAhgk&pp=ygVLQ291cnNlIHJlc3RmdWwgaW50ZXJmYWNlcyAvIGFwaXMgcmVzdGZ1bCBpbnRlcmZhY2VzIC8gYXBpcyBCdXNpbmVzcyBBbmFseXN0,3 Ways to Connect API to Power BI with Pros & Cons 🔥,"Premieres 4/7/25, 7:15 AM",,Coupler․io Academy,,UPCOMING,,
restful interfaces / apis,https://i.ytimg.com/vi/-MTSQjw5DrM/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDWkhyLzeWlWIbpz2ANVJKgXacpKA,https://youtube.com/watch?v=-MTSQjw5DrM&pp=ygVLQ291cnNlIHJlc3RmdWwgaW50ZXJmYWNlcyAvIGFwaXMgcmVzdGZ1bCBpbnRlcmZhY2VzIC8gYXBpcyBCdXNpbmVzcyBBbmFseXN0,RESTful APIs in 100 Seconds // Build an API from Scratch with Node.js Express,1.6M views,4 years ago,Fireship,What is an API ? What is REST ? Learn how an Application Programming Interface ( API ) can adhere to Representational State ...,11:20,4,"['Using an Api', 'Install Express', 'Index Js', 'Run the Api']"
