skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
dbt,https://i.ytimg.com/vi/8FZZivIfJVo/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBLUZp7j6MuZzjbfPoaxn6FNcIFKA,https://youtube.com/watch?v=8FZZivIfJVo&pp=ygUdQ291cnNlIGRidCBkYnQgRGF0YSBTY2llbnRpc3Q%3D,What Is DBT and Why Is It So Popular -  Intro To Data Infrastructure Part 3,180K views,2 years ago,Seattle Data Guy,"What Is dbt ? Built by Fishtown Analytics (now dbt Labs), the data build tool or dbt allows data analysts, data engineers and ...",9:48,,
dbt,https://i.ytimg.com/vi/rItxGK0cYj8/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AH-CYAC0AWKAgwIABABGGUgVChNMA8=&rs=AOn4CLB9hSOZpnmhT3uNfdhzZveuMbkl3Q,https://youtube.com/watch?v=rItxGK0cYj8&pp=ygUdQ291cnNlIGRidCBkYnQgRGF0YSBTY2llbnRpc3Q%3D,What is dbt?,16K views,1 year ago,dbt,"Your business runs on data . You've got lots of it coming in from lots of different places. To build a competitive advantage, you're ...",2:05,5,"['Intro', 'Modern Data Stack', 'Data Standardization', 'dbt', 'Conclusion']"
dbt,https://i.ytimg.com/vi/toSAAgLUHuk/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD3_9mjmCWtJz49I6bA7vzTbvb4og,https://youtube.com/watch?v=toSAAgLUHuk&pp=ygUdQ291cnNlIGRidCBkYnQgRGF0YSBTY2llbnRpc3Q%3D,dbt (data build tool) Crash Course For Beginners (dbt Core) | Full Tutorial,91K views,2 years ago,Jie Jenn,"In this dbt Crash Course , I will walk you through how to use dbt Core to run your data transformation workflow . This is going to be ...",34:54,14,"['Intro', 'Prerequisites', 'Agenda', 'Create dbt project Python virtual environment', 'Install dbt Core CLI & database adapter', 'Init dbt project', 'Set up database connection (Google BigQuery)', 'dbt dry run', 'Push file to a GitHub repo', 'Build dbt models', 'Configure dbt model materialization', 'Build dbt models on top of other models', 'Testing', 'Generate documentation']"
dbt,https://i.ytimg.com/vi/efsqqD_Gak0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBXEJ_Qgcea_cM39MuGzMf09EyLJg,https://youtube.com/watch?v=efsqqD_Gak0&pp=ygUdQ291cnNlIGRidCBkYnQgRGF0YSBTY2llbnRpc3Q%3D,What is dbt Data Build Tool? | What problem does it solve? | Practical use cases,95K views,3 years ago,Mastering Snowflake,In this video I explain what dbt is and what problem it is designed to solve. This is a high level video focused on anyone who is ...,16:09,4,"['Introduction', 'ETL vs ETL', 'Data Loaders', 'RealWorld Use Case']"
dbt,https://i.ytimg.com/vi/PUZ-Y3xcO-k/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGIgYihiMA8=&rs=AOn4CLD3YH_1XWRrBe2SWhfrStDtVAEuFA,https://youtube.com/shorts/PUZ-Y3xcO-k,Don't Become a Data Engineer if,222K views,7 months ago,Sundas Khalid,What are some other reasons to not become a data engineer? #dataanalyst # datascientist #dataengineer #learntocode #swe ...,SHORTS,,
dbt,https://i.ytimg.com/vi/b2nSMPiXdXk/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA3wRN0d6k47zUzQKGFbPCgkp87ZQ,https://youtube.com/watch?v=b2nSMPiXdXk&t=8s&pp=ygUdQ291cnNlIGRidCBkYnQgRGF0YSBTY2llbnRpc3Q%3D,Introduction to DBT (Data Build Tool) | ETL Vs ELT,110K views,1 year ago,Sleek Insights,What is dbt dbt tutorial dbt interview questions overview of dbt dbt quick start dbt introduction dbt Interview Questions What is data ...,4:29,5,['0:08 Introduction to dbt (data build tool)']
dbt,https://i.ytimg.com/vi/_18Bfp5Cvk0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAgGpoFwJHtaoFV-K8tRVLpKMzROw,https://youtube.com/watch?v=_18Bfp5Cvk0&pp=ygUdQ291cnNlIGRidCBkYnQgRGF0YSBTY2llbnRpc3TSBwkJfgkBhyohjO8%3D,How to leverage dbt Community as the first & ONLY data hire to survive,314 views,Streamed 2 years ago,dbt,"As data science and machine learning adoption grew over the last few years, Python moved up the ranks catching up to SQL in ...",27:29,13,"['Founded a Data Community', 'Role Expectations', 'Reality', 'Learning Opportunity', 'Learning #1', 'Learning #2', 'What does this mean?', 'Learning #3', 'Prioritization Framework', 'Learning #4', 'Learning #5', 'Fun Fact', 'Summary']"
dbt,https://i.ytimg.com/vi/aYorBPF05Rw/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGFkgYShlMA8=&rs=AOn4CLAhz7H92ZHVOVEsOdNuwOeQDvUBaQ,https://youtube.com/shorts/aYorBPF05Rw,How I'd Learn to Become a Data Analyst,559K views,1 year ago,Thu Vu,,SHORTS,,
dbt,https://i.ytimg.com/vi/C9wEdUjTNk8/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCW-q3CODbnj6ypHWPhvA3Fq2_4-A,https://youtube.com/watch?v=C9wEdUjTNk8&pp=ygUdQ291cnNlIGRidCBkYnQgRGF0YSBTY2llbnRpc3Q%3D,dbt (data build tool) - Overview for Data Engineering & Modelling,3.4K views,3 weeks ago,BugBytes,We'll also show how to integrate dbt with Snowflake in this video. Chapters: 00:00 Intro to dbt ( data build tool) 00:57 ...,24:13,,['0:00 Intro to dbt (data build tool)']
dbt,https://i.ytimg.com/vi/kGT4PcTEPP8/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDyiI7TuceKL1rI_8xhMP4ZSByVHw,https://youtube.com/watch?v=kGT4PcTEPP8&pp=ygUdQ291cnNlIGRidCBkYnQgRGF0YSBTY2llbnRpc3Q%3D,What is Data Pipeline? | Why Is It So Popular?,286K views,9 months ago,ByteByteGo,,5:25,,
