skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
systems strategy,https://i.ytimg.com/vi/k3LOosFK0XY/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCjw42IFw4kYMDI0YOzdGPIseCiQQ,https://youtube.com/watch?v=k3LOosFK0XY&pp=ygU5Q291cnNlIHN5c3RlbXMgc3RyYXRlZ3kgc3lzdGVtcyBzdHJhdGVneSBCdXNpbmVzcyBBbmFseXN0,Business systems analysis class preview - Kuebiko Global,1.9K views,8 years ago,Kuebiko Global,Class preview video for business systems analysis by Kuebiko Global (www.kuebikoglobal.com). A comprehensive job-oriented ...,11:29,7,"['Techno Functional Roles', 'Creation of Requirements Documentation', 'Key Skills for Being a Ba', 'Types of Tools', 'Process Modeling Tools', 'Who Are My Co-Workers', 'Career Paths']"
systems strategy,https://i.ytimg.com/vi/rVTPoTP1qLM/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AH-CYAC0AWKAgwIABABGHIgTSg0MA8=&rs=AOn4CLB6jKcB5YWRK9enVJD4SWF2o5uEuQ,https://youtube.com/watch?v=rVTPoTP1qLM&pp=ygU5Q291cnNlIHN5c3RlbXMgc3RyYXRlZ3kgc3lzdGVtcyBzdHJhdGVneSBCdXNpbmVzcyBBbmFseXN0,Course: Building a Data Strategy Roadmap: From Vision to Execution,659 views,1 year ago,Building a Data Strategy Roadmap,What you'll learn + What is data strategy & why it is very important? + Data governance & management related frameworks: DAMA ...,3:22,,
systems strategy,https://i.ytimg.com/vi/iuYlGRnC7J8/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCUCtRIe4IRkcRMEnKV6TG_gD13ew,https://youtube.com/watch?v=iuYlGRnC7J8&pp=ygU5Q291cnNlIHN5c3RlbXMgc3RyYXRlZ3kgc3lzdGVtcyBzdHJhdGVneSBCdXNpbmVzcyBBbmFseXN0,A Plan Is Not a Strategy,5.4M views,2 years ago,Harvard Business Review,,9:32,5,"['Most strategic planning has nothing to do with strategy.', 'So what is a strategy?', 'Why do leaders so often focus on planning?', ""Let's see a real-world example of strategy beating planning."", 'How do I avoid the ""planning trap""?']"
systems strategy,https://i.ytimg.com/vi/rI2QoIKfaqk/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCI66B1ZA7wQRI1DIqns7AQFhiDfA,https://youtube.com/watch?v=rI2QoIKfaqk&pp=ygU5Q291cnNlIHN5c3RlbXMgc3RyYXRlZ3kgc3lzdGVtcyBzdHJhdGVneSBCdXNpbmVzcyBBbmFseXN0,BCS Strategy Analysis Course,88 views,4 years ago,BBL,Take your career to the next level by learning how to support successful business change * Explore a range of strategic analysis ...,7:50,8,"['Learning Objectives', 'Understanding the Strategic Context', 'Understanding the Current Situation', 'Stakeholder Analysis and Management', 'Analyzing and Modeling Business Activities', 'What Is the Business Change Lifecycle', 'Understanding the Business Change Lifecycle', 'Duration']"
systems strategy,https://i.ytimg.com/vi/9CGYmmHZq9Q/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDMEOVffBrPDCDzRL8DC3wStnTKWw,https://youtube.com/watch?v=9CGYmmHZq9Q&pp=ygU5Q291cnNlIHN5c3RlbXMgc3RyYXRlZ3kgc3lzdGVtcyBzdHJhdGVneSBCdXNpbmVzcyBBbmFseXN0,think like a business analyst in tech (3 core skills + solving case study),827K views,3 years ago,Lillian Chiu,"One of the most common questions I get asked is ""what skills do I need to become a business analyst ?"" Back in 2019, I started my ...",12:19,15,"['my beginnings', 'GlassesUSA.com Presentation', 'Skill #1: technical skills', 'how to learn SQL', 'data wrangling', 'how to learn data wrangling', 'Skill #2: problem solving skills', 'CASE STUDY!', 'top-down communications', 'how to learn problem solving skills', 'relevant jobs and internships', 'Skill #3: strategic thinking & business sense', ""the 'So What' exercise"", 'business recommendations', 'how to learn strategic thinking & business sense']"
systems strategy,https://i.ytimg.com/vi/TQ8dMGp6-sY/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAmkVHUaeaB-Ol0y21gaveUZrEtFA,https://youtube.com/watch?v=TQ8dMGp6-sY&t=1204s&pp=ygU5Q291cnNlIHN5c3RlbXMgc3RyYXRlZ3kgc3lzdGVtcyBzdHJhdGVneSBCdXNpbmVzcyBBbmFseXN0,Open Session On STRATEGY ANALYSIS | Techcanvass,408 views,Streamed 3 years ago,Techcanvass,PURPOSE : Every enterprise desires to reach a set of goals and objectives to realize the potential value. And strategy defines the ...,1:05:04,,['20:04 Strategy Analyst vs Business Analyst']
systems strategy,,https://youtube.com/watch?v=-f2onbzfCyk&pp=ygU5Q291cnNlIHN5c3RlbXMgc3RyYXRlZ3kgc3lzdGVtcyBzdHJhdGVneSBCdXNpbmVzcyBBbmFseXN0,Crypto Bull Run 2025: How to Profit from the Biggest Bull Market Ever,294 views,2 days ago,Mitchell Weijerman Official,,30:57,,
systems strategy,https://i.ytimg.com/vi/mmPT9h9Ww2s/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGGUgVChKMA8=&rs=AOn4CLAD4zcn2CtnXJhkNki0T2nHIz4jhQ,https://youtube.com/shorts/mmPT9h9Ww2s,How much a Business Analyst makes #Career #Salary #BusinessAnalyst #CanadianIncome,294K views,1 year ago,Income Interviews,Nj yeah what do you do for a living I work as a business analyst what's the day in the life look like as a business analyst you have ...,SHORTS,,
systems strategy,https://i.ytimg.com/vi/L6o7k5pQ2ic/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGH8gEygZMA8=&rs=AOn4CLD694UvHQfAT85tp6HEhawL2YV0jg,https://youtube.com/shorts/L6o7k5pQ2ic,3 Skills required on How You Can Become a Business Analyst in 2025? Business Analyst Roadmap 2025,14K views,2 months ago,Business Analytics by SkillArbitrage,You can become a successful Business Analyst in 2025 by implement these 3 Skills. Watch the video till the end to find the ...,SHORTS,,
systems strategy,https://i.ytimg.com/vi/aCDZpRyPg7g/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCcRex6UPVo-CJq7SD8UGmZQV8egQ,https://youtube.com/watch?v=aCDZpRyPg7g&pp=ygU5Q291cnNlIHN5c3RlbXMgc3RyYXRlZ3kgc3lzdGVtcyBzdHJhdGVneSBCdXNpbmVzcyBBbmFseXN00gcJCX4JAYcqIYzv,Business Analysis Techniques and Skills: Conducting Strategy Analysis Course Preview,91 views,5 years ago,Pluralsight,"Join Pluralsight author Casey Ayers as he walks you through a preview of his "" Business Analysis Techniques: Conducting ...",2:17,3,"['Analyzing processes', ""You'll have gained familiarity with tools and techniques"", 'Principles of business analysis']"
