skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
optimization techniques,https://i.ytimg.com/vi/6iATLTNgCpc/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB3avnrNcv7QbbhVALECyD3I6CBFA,https://youtube.com/watch?v=6iATLTNgCpc&t=2026s&pp=ygVFQ291cnNlIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIERhdGEgU2NpZW50aXN0,Adding Optimization to Your Data Science Analytics Toolbox - Data Science Central & Gurobi,2.6K views,5 years ago,Gurobi Optimization,"Mathematical optimization , specifically Mixed Integer Programming (MIP), is a technology that is used to solve a large variety of ...",48:28,,['33:46 Many ML Techniques Use Some Type of Optimization']
optimization techniques,https://i.ytimg.com/vi/4Xokcy8jeoI/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDAKXEQVadpW5YxOwlnAxWT8n3ILA,https://youtube.com/watch?v=4Xokcy8jeoI&pp=ygVFQ291cnNlIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIERhdGEgU2NpZW50aXN0,#23 Optimization for Data Science | Data Science for Engineers,21K views,7 years ago,Data Science for Engineers IITM,"Welcome to ' Data Science for Engineers' course ! This lecture introduces optimization , a crucial concept for understanding and ...",39:43,11,"['Intro', 'Three pillars of data science', 'Fundamentals of optimization', 'What is optimization?', 'Why optimization for machine learning', 'Components of an optimization problem', 'Types of optimization problems', 'Univariate Optimization - Local and Global Optimum', 'Univariate Optimization - Conditions for Local Optimum', 'Univariate Optimization -Summary', 'Univariate Optimization - Numerical Example']"
optimization techniques,https://i.ytimg.com/vi/LpamajnMpZY/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCgVbsFbM5NpWYlDrtOeofYOndLFw,https://youtube.com/watch?v=LpamajnMpZY&pp=ygVFQ291cnNlIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIERhdGEgU2NpZW50aXN0,Optimization for Data Science,48K views,5 years ago,NPTEL-NOC IITM,In this series of lectures now we will look at the use of optimization for data science we will start with a general description of ...,39:43,,
optimization techniques,https://i.ytimg.com/vi/5SjFSoNSlaA/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLALh-Fy6Bj84lHj44s5vUSFoEW3uw,https://youtube.com/watch?v=5SjFSoNSlaA&pp=ygVFQ291cnNlIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIERhdGEgU2NpZW50aXN0,Data Science Webinar Series - Session 1 - Mathematical Optimization Modeling: Learn the Basics,1.8K views,5 years ago,Gurobi Optimization,Mathematical optimization (MO) technologies are being utilized today by leading global companies across industries – including ...,1:00:34,10,"['Intro', 'What is mathematical optimization?', 'Why mathematical optimization?', 'Resource Assignment Problem...1', 'Linear Programming Formulation...4', 'Mixed Integer (Linear) Programming (MIP) Models', 'Linear Programming (LP) Models', 'Integer Programming (IP) Models', 'LP Formulation of RAP problem with the Gurobi Python API', 'MIP Formulation of RAP problem variation with the Gurobi Python API']"
optimization techniques,https://i.ytimg.com/vi/rrEUOsEiRBs/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCfUM8s4W53Pdzee7NGWMZY6MwllQ,https://youtube.com/watch?v=rrEUOsEiRBs&pp=ygVFQ291cnNlIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIERhdGEgU2NpZW50aXN0,AMATH50 Workshop 1: Optimization and data science,787 views,5 years ago,UW Applied Mathematics,,59:34,18,"['Derive the Model by Hand', 'Likelihood Model', 'Maximum Likelihood', 'Maximizing the Log Likelihood', 'Linear Regression', 'Poisson Regression', 'Iterative Algorithms', 'Downhill Methods', 'Gradient Descent', 'Global Quadratic Upper Bounds', ""What's a Simple Intuitive Strategy for Doing Optimization"", 'Taylor Series', 'How To Find the Upper Bound of the Second-Order Derivative', 'Jupiter Notebooks', 'Logistic Regression', 'Image Classification', 'How To Compute the Upper Bound', 'Generic Generic Gradient Descent Algorithms']"
optimization techniques,https://i.ytimg.com/vi/V2u0ir2KJ0k/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDXYie7BI1Pq8wCArdrbyohbkHe3w,https://youtube.com/watch?v=V2u0ir2KJ0k&pp=ygVFQ291cnNlIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIERhdGEgU2NpZW50aXN0,Optimization for Data Scientists,188 views,2 years ago,Cresco International,"Attention Data Scientists ! Do you want to make better business decisions using mathematical optimization ? Our "" Optimization for ...",1:57,,
optimization techniques,https://i.ytimg.com/vi/KBOBweOUkoM/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBOzzaEv2gN2zko7ql5I_UGX0WDHQ,https://youtube.com/watch?v=KBOBweOUkoM&pp=ygVFQ291cnNlIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIERhdGEgU2NpZW50aXN0,Pandas Full Course for Data Analysis,55 views,2 days ago,Codequation,This comprehensive course will guide you from the fundamentals of Pandas to advanced techniques . Course Highlights: ...,2:22:40,15,"['Introduction', 'Introduction to Pandas', 'Creating Series', 'Indexing and Slicing in Series', 'Handling Missing Data in Series', 'Attributes and Methods of Series', 'Creating DataFrame', 'Indexing and Slicing in DataFrame', 'Handling Missing Data in Series', 'Sorting, Filtering, and Merging Data', 'Data Cleaning', 'Data Transformation', 'Group Operations', 'Time Series Analysis', 'Performance Optimization']"
optimization techniques,https://i.ytimg.com/vi/C1lhuz6pZC0/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AH-CYAC0AWKAgwIABABGHIgXig_MA8=&rs=AOn4CLBiUOSsDq-9YA4E7jYnKdxmXtpang,https://youtube.com/watch?v=C1lhuz6pZC0&pp=ygVFQ291cnNlIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIERhdGEgU2NpZW50aXN0,"1. Introduction, Optimization Problems (MIT 6.0002 Intro to Computational Thinking and Data Science)",581K views,7 years ago,MIT OpenCourseWare,Prof. Guttag provides an overview of the course and discusses how we use computational models to understand the world in ...,40:57,5,"['Computational Models', 'An Example', 'Build Menu of Foods', 'Implementation of Flexible Greedy', 'Using greedy']"
optimization techniques,https://i.ytimg.com/vi/7mV1HY-AQHs/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDAOfaQ11-JlS_-yMTS93X0oL90qg,https://youtube.com/watch?v=7mV1HY-AQHs&pp=ygVFQ291cnNlIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIERhdGEgU2NpZW50aXN0,Data science Project : Linear Optimizations ( Beginner ),400 views,2 years ago,Arun,"Linear programming, also called linear optimization , is a method to achieve the best outcome in a mathematical model whose ...",6:11,3,"['Linear programming explanation', 'Idea behind this video', 'Code & usecase explanation']"
optimization techniques,https://i.ytimg.com/vi/aSDEP-yFP9Q/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAqFg7lCPAGL2ITOGVww7jaQ04U9A,https://youtube.com/watch?v=aSDEP-yFP9Q&pp=ygVFQ291cnNlIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIG9wdGltaXphdGlvbiB0ZWNobmlxdWVzIERhdGEgU2NpZW50aXN0,Optimization Techniques in Business Intelligence: Improve Decision-Making & Performance,7 views,3 weeks ago,Database Podcast,"Optimization plays a crucial role in Business Intelligence (BI), helping organizations make data -driven decisions efficiently.",19:02,,
