skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
ariba,https://i.ytimg.com/vi/zCdyeBnMj-E/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCNd3z4edicET0NnS2M8LCZWTlqYg,https://youtube.com/watch?v=zCdyeBnMj-E&pp=ygUjQ291cnNlIGFyaWJhIGFyaWJhIEJ1c2luZXNzIEFuYWx5c3Q%3D,Explaining SAP Ariba to beginners in under 7 minutes - SAP Ariba core modules for S2P processes!,23K views,1 year ago,SAP Ariba with Tyler Watts,"In under 7 minutes I give a basic overview of what SAP Ariba is; it's timeline, core SAP Ariba modules, a breakdown of upstream ...",7:01,,
ariba,https://i.ytimg.com/vi/4vrJAo4b_yk/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGHIgZygqMA8=&rs=AOn4CLAOt36bDs3cNbKVU9tIsMkb2MZxFQ,https://youtube.com/shorts/4vrJAo4b_yk,SAP is Dumb.,113K views,2 years ago,4.0 Solutions,,SHORTS,,
ariba,https://i.ytimg.com/vi/yiRQzp0IytM/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBm7fXlW2_9kisHf9Bg0MufwEFr-Q,https://youtube.com/watch?v=yiRQzp0IytM&pp=ygUjQ291cnNlIGFyaWJhIGFyaWJhIEJ1c2luZXNzIEFuYWx5c3Q%3D,Business analyst - SAP Ariba,19 views,1 month ago,Raj Xilinive,,12:50,,
ariba,https://i.ytimg.com/vi/u1oj5S841Z0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCxWyAvMZVpC2SnjMQuE0mwP4Pwyw,https://youtube.com/watch?v=u1oj5S841Z0&pp=ygUjQ291cnNlIGFyaWJhIGFyaWJhIEJ1c2luZXNzIEFuYWx5c3Q%3D,What is SAP Ariba | ZaranTech,10K views,8 months ago,ZaranTech DotCom,Get organized tutorials with the help of our experienced instructors and do your SAP Ariba course completion. You also get the ...,17:42,12,"['Introduction', 'Agenda', 'What is SAP Ariba', 'Key Features', 'Benefits', 'Common Uses of SAP Ariba', 'SAP Ariba Team Roles', 'Implementation and Integration of SAP Ariba', 'SAP Ariba Downstream', 'SAP Ariba Upstream', 'Future Trends and Development in SAP Ariba', 'Conclusion']"
ariba,https://i.ytimg.com/vi/QUiDO13gqms/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC5N57yCFLuZkrf8DXpKNt1ZDgmNw,https://youtube.com/watch?v=QUiDO13gqms&pp=ygUjQ291cnNlIGFyaWJhIGFyaWJhIEJ1c2luZXNzIEFuYWx5c3Q%3D,Beginner's Guide to Ariba,29K views,1 year ago,Ariba Tutorials for Suppliers to OPG,Welcome to Ontario Power Generation's SAP Ariba Support Channel. On this channel you'll find lots of helpful instructional videos ...,15:52,,
ariba,https://i.ytimg.com/vi/7eYXMyPW2OU/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBgYFTK00ibwQX0SWeOZCNhmTW1XA,https://youtube.com/watch?v=7eYXMyPW2OU&pp=ygUjQ291cnNlIGFyaWJhIGFyaWJhIEJ1c2luZXNzIEFuYWx5c3TSBwkJfgkBhyohjO8%3D,SAP Ariba Full Course | ZaranTech,34K views,Streamed 1 year ago,ZaranTech DotCom,Get organized tutorials with the help of our experienced instructors and do your SAP Ariba course completion. You also get the ...,5:15:32,14,"['Introduction', 'Upstream vs Downstream Modules in SAP Ariba', 'Overview of supplier request and registration process', 'Dashboard management in SAP Ariba', 'Basic overview of searching and navigation in SAP Ariba.', 'Overview of SAP Ariba registration and supply request process', 'Overview of task approval and supplier profile view', 'Effective communication with suppliers', 'Configuration setup for Downstream perspective', 'Preferred supplier concept explained', 'Understanding template statuses in SAP Ariba', 'Understanding the architecture and basics of the template for supplier onboarding in SAP Ariba', 'Setting up approval flow and notifications', 'Explanation of using web services with SAP Ariba']"
ariba,https://i.ytimg.com/vi/mmPT9h9Ww2s/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGGUgVChKMA8=&rs=AOn4CLAD4zcn2CtnXJhkNki0T2nHIz4jhQ,https://youtube.com/shorts/mmPT9h9Ww2s,How much a Business Analyst makes #Career #Salary #BusinessAnalyst #CanadianIncome,294K views,1 year ago,Income Interviews,Nj yeah what do you do for a living I work as a business analyst what's the day in the life look like as a business analyst you have ...,SHORTS,,
ariba,https://i.ytimg.com/vi/Qn2RQcGFjlM/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDrBLFQPt737JROajzxqc03-htcvQ,https://youtube.com/watch?v=Qn2RQcGFjlM&pp=ygUjQ291cnNlIGFyaWJhIGFyaWJhIEJ1c2luZXNzIEFuYWx5c3Q%3D,How to Start Career In SAP ARIBA || Who can do SAP ARIBA Training || SAP ARIBA || Ambikeya,745 views,2 years ago,Ambikeya,Who Can Do SAP ARIBA Course :- SAP Ariba is a cloud-based procurement and supply chain management solution offered by ...,3:26,,
ariba,https://i.ytimg.com/vi/m58ppJNQOw4/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGE4gYihlMA8=&rs=AOn4CLCiMzjVCs9vgfF_V82ndIE4RPJUhQ,https://youtube.com/shorts/m58ppJNQOw4,🔥Salary Of A Business Analyst | Business Analyst Salary In 2025 | Business Analytics | #simplilearn,51K views,3 months ago,Simplilearn,"In this Shorts, two people discuss the earning potential of Business Analysts in 2025! From entry-level roles to experienced ...",SHORTS,,
ariba,https://i.ytimg.com/vi/UorYHxzngxg/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC0Oxb-wzaBAS8HwXx9--T0i0HK5w,https://youtube.com/watch?v=UorYHxzngxg&pp=ygUjQ291cnNlIGFyaWJhIGFyaWJhIEJ1c2luZXNzIEFuYWx5c3Q%3D,Knowing these 4 terms will make you stand out in I.T. - RFI vs RFP vs RFQ vs SOW,54K views,1 year ago,IT k Funde,,11:51,,
ariba,https://i.ytimg.com/vi/5dGoit6D1Lo/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGEUgUyhlMA8=&rs=AOn4CLBGCr_5bbb8M9Pczp-qXT4YgKQXHA,https://youtube.com/shorts/5dGoit6D1Lo,Top 3 skills required to be a Business Analyst,377K views,2 years ago,Stories With Yudi J,,SHORTS,,
ariba,https://i.ytimg.com/vi/bNSk3CDPWIE/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AH-CYAC0AWKAgwIABABGFQgWChlMA8=&rs=AOn4CLBahwZjrF6WnZfZwaeVnNA0r3Rhsg,https://youtube.com/watch?v=bNSk3CDPWIE&pp=ygUjQ291cnNlIGFyaWJhIGFyaWJhIEJ1c2luZXNzIEFuYWx5c3TSBwkJfgkBhyohjO8%3D,Ariba Sourcing Overview,6.3K views,9 years ago,EmergysCorporation,Learn more about Ariba Sourcing Solution.,3:27,,
ariba,https://i.ytimg.com/vi/wVhWgQgL7ms/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHgBIACuAiKAgwIABABGHIgUyg8MA8=&rs=AOn4CLBsA3LdMBztPTEgHIAplCx5HR_K_g,https://youtube.com/shorts/wVhWgQgL7ms,"Day in the life: Faith, Business Analyst Apprentice",91K views,2 years ago,Lloyds Banking Group Careers,,SHORTS,,
ariba,https://i.ytimg.com/vi/oxXQQEethiY/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGHIgYig9MA8=&rs=AOn4CLCBiUH20IX96ZmVUDY40u63oaQlMA,https://youtube.com/shorts/oxXQQEethiY,A Day in my life as a Business Analyst #businessanalyst #journey #ytshorts #shorts,112K views,2 years ago,Himani Chauhan,,SHORTS,,
ariba,https://i.ytimg.com/vi/eVGaE2fMxdw/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGFIgZChlMA8=&rs=AOn4CLA1LNp05UUfQCXxw9l-x1T7oBrNAQ,https://youtube.com/shorts/eVGaE2fMxdw,What does the profession of SAP Consultant looks like?,77K views,5 months ago,Hiked,... first of all first and foremost thing how the better uh you have the understanding of the business you should be confident and you ...,SHORTS,,
