skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
bioinformatics,https://i.ytimg.com/vi/uegb3IgC5j4/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDlVJc4BJBGqRhDjVmNQEiKzcvP-w,https://youtube.com/watch?v=uegb3IgC5j4&t=652s&pp=ygUzQ291cnNlIGJpb2luZm9ybWF0aWNzIGJpb2luZm9ybWF0aWNzIERhdGEgU2NpZW50aXN0,bioinformatics ROADMAP + Q&A,86K views,1 year ago,agenomicsphd,10:52 data science vs bioinformatics 13:00 day to day life? FITUEYES SPONSOR 14:49 salary expectations 16:35 roadmap to ...,20:36,,['10:52 data science vs bioinformatics']
bioinformatics,https://i.ytimg.com/vi/7pQTWo-XGsk/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AH-CYAC0AWKAgwIABABGB4gKyh_MA8=&rs=AOn4CLBFnlirLaoyZ14v-Rza4pXe-4rdpQ,https://youtube.com/watch?v=7pQTWo-XGsk&t=253s&pp=ygUzQ291cnNlIGJpb2luZm9ybWF0aWNzIGJpb2luZm9ybWF0aWNzIERhdGEgU2NpZW50aXN0,Introduction to Bioinformatics - Program Overview,754 views,2 years ago,OmicsLogic,"In this video, you will learn about the Omics Logic Introduction to Bioinformatics Program. Bioinformatics is the intersection of ...",8:09,,['4:13 Code or No-Code Bioinformatics Paths: Connecting the\xa0...']
bioinformatics,https://i.ytimg.com/vi/Bip6mCCa9a0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDKtmcSEegYfDkqeNK-HxQezl518w,https://youtube.com/watch?v=Bip6mCCa9a0&pp=ygUzQ291cnNlIGJpb2luZm9ybWF0aWNzIGJpb2luZm9ybWF0aWNzIERhdGEgU2NpZW50aXN0,Summer Virtual Training in Bioinformatics and Data Science,437 views,Streamed 2 years ago,OmicsLogic,ABOUT OUR CHANNEL Our channel is about bioinformatics and its application to various biomedical and biotechnology ...,1:07:49,10,"['Project Examples', 'Pre-registration', 'T-BioInfo: Active Learning', 'Getting Started with R and Pyth', 'Projects Using Biomedical ""OMICS"" Data', 'Transcriptomics for Chronic Diseases Hands-on Data Analysis Training Program', 'OMICSLOGIC TRANSCRIPTOMIC', 'Data Mining & Classification', 'Analysis of scRNA-Seq', 'ENABLING RESEARCH']"
bioinformatics,https://i.ytimg.com/vi/5AhWiGJE0OE/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLByo0v9PLKWmEIAyykCDJ_qmymAyQ,https://youtube.com/watch?v=5AhWiGJE0OE&pp=ygUzQ291cnNlIGJpb2luZm9ybWF0aWNzIGJpb2luZm9ybWF0aWNzIERhdGEgU2NpZW50aXN00gcJCX4JAYcqIYzv,FREE Webinar on Bioinformatics and Data Science,2.1K views,Streamed 4 years ago,OmicsLogic,,58:04,14,"['Omics: Next Generation Sequencing (NGS)', 'Upcoming OmicsLogic Online Training Programs', 'WEEK 1: BIOINFORMATICS TOOLS AND DATA', 'OMICS LOGIC WEEKEND ACTIVITIES', 'GENOMICS IN THE VIRTUAL LAB', 'OMICS 2020 Program Online', 'TYPES OF MACHINE LEARNING', 'ANALYZE MULTI-OMICS DATA', 'Data Visualization and Normalization', 'Data Mining & Classification', 'Applications in Biomedical Reseach', 'Basic and Translational Research Projects', 'BUILD UP YOUR PROFILE', 'Registration and Certification']"
bioinformatics,https://i.ytimg.com/vi/4n7e0PL17DQ/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGGUgVyhHMA8=&rs=AOn4CLDEVsZb5s-2YhZnalcrGdwTR2rkDg,https://youtube.com/shorts/4n7e0PL17DQ,Don’t Become a Data Scientist If,1.2M views,2 years ago,Sundas Khalid,Three reasons why you should not become a data scientist one you don't like working with Messy data because you're going to ...,SHORTS,,
bioinformatics,https://i.ytimg.com/vi/pOA74dtcak8/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGBogSCh_MA8=&rs=AOn4CLB0Grp91wB8gqohlXTXOozlS2n00Q,https://youtube.com/shorts/pOA74dtcak8,Top 7 Programming Languages Every Biologist Must Know! #bioinformatics #coding #programming,10K views,9 months ago,Biotecnika,... language in bioinformatics data analysis and machine learning followed by that you should learn r r is a statistical programming ...,SHORTS,,
bioinformatics,https://i.ytimg.com/vi/YKdzfEJXCHo/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCvclvdHFVa8keKb_MitrurEC2k8A,https://youtube.com/watch?v=YKdzfEJXCHo&pp=ygUzQ291cnNlIGJpb2luZm9ybWF0aWNzIGJpb2luZm9ybWF0aWNzIERhdGEgU2NpZW50aXN0,"What is Bioinformatics in tamil ? | Career, Courses, Jobs & Salary | Bioinformatics Explained Simply",235 views,2 days ago,Shiyam Sundar,#electronichealthrecords # Bioinformatics #ComputationalBiology #Genomics #Proteomics #Transcriptomics #SystemsBiology ...,4:19,,
bioinformatics,https://i.ytimg.com/vi/YpwTzMQja2I/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAv0UpgsDmZs2FGBdU8_3IQv11J_Q,https://youtube.com/watch?v=YpwTzMQja2I&pp=ygUzQ291cnNlIGJpb2luZm9ybWF0aWNzIGJpb2luZm9ybWF0aWNzIERhdGEgU2NpZW50aXN0,Can Bioinformatics get Job as Data Scientist,52 views,1 year ago,Digianalix,Can bioinformatics get a job as data scientist .Is it possible? exciting video that will help students to shape up their career as ...,4:23,8,"['Intro', 'What is Bioinformatics', 'Skills', 'Data Handling', 'Translation', 'Challenges Opportunities', 'Real World Applications', 'Conclusion']"
bioinformatics,https://i.ytimg.com/vi/eGrZAxjcIhk/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGEUgUShlMA8=&rs=AOn4CLCW2yLyrKlLZCSj0KP6Z3unzHG_BA,https://youtube.com/shorts/eGrZAxjcIhk,How much does a DATA SCIENTIST make? #shorts #ytshorts #techjobsin2minutes,605K views,9 months ago,Tech Stories in 2 Minutes,How much does a DATA SCIENTIST make? #shorts #ytshorts #techjobsin2minutes #amazon #softwareengineer #interview ...,SHORTS,,
bioinformatics,https://i.ytimg.com/vi/jBlTQjcKuaY/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAbK0nZSh3tNNePjtTTUUWnmZ9i3g,https://youtube.com/watch?v=jBlTQjcKuaY&pp=ygUzQ291cnNlIGJpb2luZm9ybWF0aWNzIGJpb2luZm9ybWF0aWNzIERhdGEgU2NpZW50aXN00gcJCX4JAYcqIYzv,Python for Bioinformatics - Drug Discovery Using Machine Learning and Data Analysis,565K views,3 years ago,freeCodeCamp.org,Check out his YouTube channels for more bioinformatics and data science tutorials: https://www.youtube.com/dataprofessor/ and ...,1:42:54,7,"['Introduction', 'Part 1 - Data collection', 'Part 2 - Exploratory data analysis', 'Part 3 - Descriptor calculation', 'Part 4 - Model building', 'Part 5 - Model comparison', 'Part 6 - Model deployment']"
