skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
random forest,https://i.ytimg.com/vi/gkXX4h3qYm4/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAHt3U_ztmOnVpr2Qhn8OzzZvxyfw,https://youtube.com/watch?v=gkXX4h3qYm4&t=60s&pp=ygUxQ291cnNlIHJhbmRvbSBmb3Jlc3QgcmFuZG9tIGZvcmVzdCBEYXRhIFNjaWVudGlzdA%3D%3D,What is Random Forest?,164K views,3 years ago,IBM Technology,"Can't see the random forest for the search trees? What IS a "" random forest "" anyway? IBM Master Inventor Martin Keen explains ...",5:21,,['1:00 What is Random Forest']
random forest,https://i.ytimg.com/vi/IYXeCgMQ4to/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAnTcYC4P3_MFNa5kYLzV_VbpyArw,https://youtube.com/watch?v=IYXeCgMQ4to&pp=ygUxQ291cnNlIHJhbmRvbSBmb3Jlc3QgcmFuZG9tIGZvcmVzdCBEYXRhIFNjaWVudGlzdA%3D%3D,Random Forest Machine Learning: Stop #2 on Your DIY Data Science Roadmap,3.1K views,7 months ago,David Langer,The mighty random forest is a Production-quality machine learning algorithm. The good news is that this machine learning ...,40:58,13,"['Intro', 'Why Decision Trees are a Problem', 'The Wisdom of the Crowd', 'Manufacturing Independence', 'Bagging', 'Out-of-Bag (OOB) Data', 'Feature Randomization', 'The Dataset', 'Preparing Features & Labels', 'Training a Random Forest', 'Get OOB Predictions', 'Visualize OOB Predictions', 'Continue Your Learning']"
random forest,https://i.ytimg.com/vi/v6VJ2RO66Ag/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLASU-VialcXMuoYdLWfWUoNEernRg,https://youtube.com/watch?v=v6VJ2RO66Ag&pp=ygUxQ291cnNlIHJhbmRvbSBmb3Jlc3QgcmFuZG9tIGZvcmVzdCBEYXRhIFNjaWVudGlzdNIHCQl-CQGHKiGM7w%3D%3D,Random Forest Algorithm Clearly Explained!,714K views,3 years ago,Normalized Nerd,"Here, I've explained the Random Forest Algorithm with visualizations. You'll also learn why the random forest is more robust than ...",8:01,,
random forest,https://i.ytimg.com/vi/ymWib6cGB8U/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB-pXegXb_RRNzt3yIeq0BcWaOqQw,https://youtube.com/watch?v=ymWib6cGB8U&pp=ygUxQ291cnNlIHJhbmRvbSBmb3Jlc3QgcmFuZG9tIGZvcmVzdCBEYXRhIFNjaWVudGlzdA%3D%3D,Data Science: Applying Random Forest | Random Forest Tutorial | Data Science Tutorial | Edureka,5.3K views,9 years ago,edureka!,,24:00,5,"['Ensemble Techniques', 'Understanding Random Forest', 'Random Forest Advantages', 'Points to watch out for while using RF', 'Course Details']"
random forest,https://i.ytimg.com/vi/vc88wyUz5jw/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB_6zuW-OocRqfaGm1oLBrNV55pXg,https://youtube.com/watch?v=vc88wyUz5jw&pp=ygUxQ291cnNlIHJhbmRvbSBmb3Jlc3QgcmFuZG9tIGZvcmVzdCBEYXRhIFNjaWVudGlzdNIHCQl-CQGHKiGM7w%3D%3D,Random Forest in Machine Learning: Easy Explanation for Data Science Interviews,13K views,2 years ago,Emma Ding,"Random Forest is one of the most useful pragmatic algorithms for fast, simple, flexible predictive modeling. In this video, I dive into ...",11:02,8,"['Introduction', 'What Is Random Forest?', 'How Random Forest Works', 'Why Is Random Forest Random?', 'Random Forest vs. Bagging', 'Hyperparameters', 'Variance Reduction', 'Pros and Cons of Random Forest']"
random forest,https://i.ytimg.com/vi/J4Wdy0Wc_xQ/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDZ51BX33lEfwq52G48U3Tpn734sg,https://youtube.com/watch?v=J4Wdy0Wc_xQ&t=31s&pp=ygUxQ291cnNlIHJhbmRvbSBmb3Jlc3QgcmFuZG9tIGZvcmVzdCBEYXRhIFNjaWVudGlzdA%3D%3D,"StatQuest: Random Forests Part 1 - Building, Using and Evaluating",1.2M views,7 years ago,StatQuest with Josh Starmer,"Random Forests make a simple, yet effective, machine learning method. They are made out of decision trees, but don't have the ...",9:54,,['0:31 Motivation for using Random Forests']
random forest,https://i.ytimg.com/vi/RU7ZTU28R4Y/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC60k2Kh3QfX-Cv7Ah9iqxnZZgdow,https://youtube.com/watch?v=RU7ZTU28R4Y&pp=ygUxQ291cnNlIHJhbmRvbSBmb3Jlc3QgcmFuZG9tIGZvcmVzdCBEYXRhIFNjaWVudGlzdA%3D%3D,Random Forest Operator | TIBCO Data Science Team Studio,63 views,2 years ago,TIBCO Data Science,This video covers how to use the Random Forest operator. This video was recorded using TIBCO Data Science Team Studio 7.0.,9:55,11,"['Introduction', 'Dataset', 'Operator', 'Parameters', 'Number of Feature Functions', 'Max Depth', 'Number of Trees', 'Parameters Summary', 'Conversion Matrix', 'Classification Matrix', 'Random Forest Operator Properties']"
random forest,https://i.ytimg.com/vi/n2jg6dEvG7w/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDYlF3zf8ySNj6UtQJqDizR_-sSWQ,https://youtube.com/watch?v=n2jg6dEvG7w&pp=ygUxQ291cnNlIHJhbmRvbSBmb3Jlc3QgcmFuZG9tIGZvcmVzdCBEYXRhIFNjaWVudGlzdA%3D%3D,Decision Tree in machine learning  Part - 1,20 views,2 days ago,Narendra45,decision tree machine learning decision tree algorithm in machine learning decision tree in data mining decision tree decision ...,36:00,,
random forest,https://i.ytimg.com/vi/Ayg_zZ8dGeY/hqdefault.jpg?sqp=-oaymwFBCOADEI4CSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AH-DoACuAiKAgwIABABGGUgWChUMA8=&rs=AOn4CLBCNaD7Kd4-n4TZVZ3MBB5fZ_k0-w,https://youtube.com/watch?v=Ayg_zZ8dGeY&pp=ygUxQ291cnNlIHJhbmRvbSBmb3Jlc3QgcmFuZG9tIGZvcmVzdCBEYXRhIFNjaWVudGlzdA%3D%3D,CptS 475/575: Data Science - Decision Trees and Random Forest: Lab Session (Fall 2020),25 views,3 years ago,SCADS Data Science Channel,,50:56,14,"['Warm Up Question', 'Project Progress Report', 'Plot the Tree', 'Cross Validation', 'Prediction', 'Random Forest', 'Importance of Variables', 'Build a Model', 'Lighting the Plot', 'Chapter 10', 'Difference between Supervised Learning and Unsupervised in Supervised Learning', 'Principal Components Analysis and Clustering', 'Group Your Data into Clusters', 'Principal Components Analysis']"
random forest,https://i.ytimg.com/vi/3LQI-w7-FuE/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD6QIipYkX5chMR2TjjKl7xJ87Wbg,https://youtube.com/watch?v=3LQI-w7-FuE&pp=ygUxQ291cnNlIHJhbmRvbSBmb3Jlc3QgcmFuZG9tIGZvcmVzdCBEYXRhIFNjaWVudGlzdA%3D%3D,Random Forest Algorithm | Random Forest Complete Explanation | Data Science Training | Edureka,56K views,3 years ago,edureka!,,34:10,13,"['Intro', 'What is Random Forest?', 'What is Decision Tree?', 'Decision Tree Example : Penguins Classification', 'Body Parts of Penguin', 'How a Decision Tree Constructed?', 'Important Terms in Random Forest', 'Working of Random Forest', 'Random Sampling with Replacement', 'How Features Selection is Done?', 'Ensemble Technique: Bootstrap Aggregation', 'Splitting Methods : Entropy', 'Disadvantages of Random Forest']"
