skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
data visualization tool,https://i.ytimg.com/vi/TPMlZxRRaBQ/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCv_sYUMB4eO0NkvHlHkALqyBMQDw,https://youtube.com/watch?v=TPMlZxRRaBQ&pp=ygVFQ291cnNlIGRhdGEgdmlzdWFsaXphdGlvbiB0b29sIGRhdGEgdmlzdWFsaXphdGlvbiB0b29sIERhdGEgU2NpZW50aXN0,Tableau for Data Science and Data Visualization - Crash Course Tutorial,891K views,6 years ago,freeCodeCamp.org,"Learn to use Tableau to produce high quality, interactive data visualizations ! Tableau can help you see and understand your data .",28:42,10,"['Intro', 'What is Tableau', 'Tableau Desktop Interface', 'Download Tableau Public', 'Labels', 'Legend', 'Pie Charts', 'Create your own measure', 'Move sections', 'Changing colors']"
data visualization tool,https://i.ytimg.com/vi/loYuxWSsLNc/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLALgpOZzs_7dEG3eAPdYx31GBIHdw,https://youtube.com/watch?v=loYuxWSsLNc&t=12s&pp=ygVFQ291cnNlIGRhdGEgdmlzdWFsaXphdGlvbiB0b29sIGRhdGEgdmlzdWFsaXphdGlvbiB0b29sIERhdGEgU2NpZW50aXN0,Data Visualization in 2024 | The Ultimate Guide,147K views,2 years ago,Visme,"You've probably heard the term data visualization thrown around a lot. It's why you're here, isn't it? So let's make it clear — data ...",11:02,,['0:12 The Complete Guide to DATA VISUALIZATION']
data visualization tool,,https://youtube.com/watch?v=RzHQ4FySiYg&pp=ygVFQ291cnNlIGRhdGEgdmlzdWFsaXphdGlvbiB0b29sIGRhdGEgdmlzdWFsaXphdGlvbiB0b29sIERhdGEgU2NpZW50aXN0,Data Visualization for Data Science | Data Visualization Full Course in 1 Hour,1.4K views,3 years ago,Dataisgood,Welcome to this Full Course on Data Visualization for Beginners. Data visualization is the graphical representation of ...,1:08:39,31,"['Introduction', 'Data Visualization', 'Benefits', 'Basic Techniques', 'Univariate Analysis', 'Bivariate Analysis', 'Multivariate Analysis', 'Advanced Visualization', 'Scatter Plots', 'Color Scales', 'Line, Area and Bar Charts', 'Polar Charts', 'Subplots', '3D Charts', 'Waffle Charts', 'Maps Charts', 'Animation with Bubleplot', 'Animation with Facet', 'Animation with Scatter maps', 'Animation with Chloropleth Maps', 'Ipywidgets', 'Interactive Univariate Analysis', 'Interactive Bivariate Analysis', 'Interactive Multivariate Analysis', 'Sunburst Charts', 'Parallel Co-ordinate Charts', 'Funnel Charts', 'Gantt Charts', 'Ternary Charts', 'Tree maps', 'Network Charts']"
data visualization tool,https://i.ytimg.com/vi/jgXp1EE4Wms/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCc4GLQzouGZvyvksdJps0tJHeZxg,https://youtube.com/watch?v=jgXp1EE4Wms&pp=ygVFQ291cnNlIGRhdGEgdmlzdWFsaXphdGlvbiB0b29sIGRhdGEgdmlzdWFsaXphdGlvbiB0b29sIERhdGEgU2NpZW50aXN0,Data Analytics - The 9 Essential Tools! (2024),133K views,3 years ago,CareerFoundry,Looking to get started in Data Analytics? Here's a rapid-fire list of the essential tools (and languages) you'll need to pick-up and ...,4:08,11,"['Intro', 'Tool #1 - Microsoft Excel', 'Tool #2 - Tableau', 'Tool #3 - Python', 'Tool #4 - R', 'Tool #5 - SAS', 'Tool #6 - SQL', 'Tool #7 - RapidMiner', 'Tool #8 - Power BI', 'Tool #9 - FineReport', 'Outro']"
data visualization tool,https://i.ytimg.com/vi/MiiANxRHSv4/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAJFI1FY9mGhx3JgD0d54rHLhcKmQ,https://youtube.com/watch?v=MiiANxRHSv4&pp=ygVFQ291cnNlIGRhdGEgdmlzdWFsaXphdGlvbiB0b29sIGRhdGEgdmlzdWFsaXphdGlvbiB0b29sIERhdGEgU2NpZW50aXN0,Data Visualization Tutorial For Beginners | Big Data Analytics Tutorial | Simplilearn,282K views,7 years ago,Simplilearn,00:00:00 Introduction to Data Visualization Tutorial For Beginners 00:00:09 What is Data Visualization ? 00:01:18 Benefits of Data ...,27:21,,['0:00 Introduction to Data Visualization Tutorial For\xa0...']
data visualization tool,https://i.ytimg.com/vi/hGfwT3AJh30/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGBsgLyh_MA8=&rs=AOn4CLBkH3lu0nSS3zc13Ebzph4TCbDYIw,https://youtube.com/shorts/hGfwT3AJh30,Tableau vs Power BI 🔥 Right Visualisation Tool for Career Growth | Epic Battle of Data Science 03,207K views,1 year ago,Analytics Vidhya,"For current job opportunities to future scope, from free access for learning to community support, which Data Visualisation tool , ...",SHORTS,,
data visualization tool,https://i.ytimg.com/vi/UWqRAit03eY/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB325nXyCQb802YEOeakO0NCMlkow,https://youtube.com/watch?v=UWqRAit03eY&pp=ygVFQ291cnNlIGRhdGEgdmlzdWFsaXphdGlvbiB0b29sIGRhdGEgdmlzdWFsaXphdGlvbiB0b29sIERhdGEgU2NpZW50aXN0,Master Data Analytics with Power BI – Advanced Techniques _ Part 3,222 views,2 days ago,Go Online Trainings (Bhaskar Jogi),Ready to take your Data Analytics skills to the next level? Part 3 of our exclusive Power BI demo series is here to help you stand ...,1:10:05,,
data visualization tool,https://i.ytimg.com/vi/4O_o53ag3ag/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCUVFNXcMDFlQKXgs3gpl3VEfvSLw,https://youtube.com/watch?v=4O_o53ag3ag&pp=ygVFQ291cnNlIGRhdGEgdmlzdWFsaXphdGlvbiB0b29sIGRhdGEgdmlzdWFsaXphdGlvbiB0b29sIERhdGEgU2NpZW50aXN0,7 Python Data Visualization Libraries in 15 minutes,94K views,3 years ago,Rob Mulla,"In this video Rob, a Kaggle Grandmaster, quickly and humorously walks through each of the popular plotting and data ...",15:03,9,"['Introduction', 'Matplotlib', 'Seaborn', 'Bokeh', 'Plotly Express', 'Plotnine', 'Altair', 'Pandas', 'Summary']"
data visualization tool,https://i.ytimg.com/vi/aYorBPF05Rw/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGFkgYShlMA8=&rs=AOn4CLAhz7H92ZHVOVEsOdNuwOeQDvUBaQ,https://youtube.com/shorts/aYorBPF05Rw,How I'd Learn to Become a Data Analyst,559K views,1 year ago,Thu Vu,,SHORTS,,
data visualization tool,https://i.ytimg.com/vi/9R3X0JoCLyU/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBK-moGxUko8S_GH6Bmja0a-DK8lw,https://youtube.com/watch?v=9R3X0JoCLyU&t=150s&pp=ygVFQ291cnNlIGRhdGEgdmlzdWFsaXphdGlvbiB0b29sIGRhdGEgdmlzdWFsaXphdGlvbiB0b29sIERhdGEgU2NpZW50aXN0,The Complete Data Science Roadmap,317K views,8 months ago,Programming with Mosh,Go from zero to a data scientist in 12 months. This step-by-step roadmap covers the essential skills you must learn to become a ...,6:13,,['2:30 Data Handling and Visualization']
