skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
azure functions,https://i.ytimg.com/vi/IOxS1V6W478/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBeqwgzpsf6xAzpbAGFHic3geTekQ,https://youtube.com/watch?v=IOxS1V6W478&pp=ygU1Q291cnNlIGF6dXJlIGZ1bmN0aW9ucyBhenVyZSBmdW5jdGlvbnMgRGF0YSBBcmNoaXRlY3Q%3D,Azure Functions Series: Architectural Overview,500 views,1 year ago,Azure Terraformer,EPISODE 68 In this episode we'll stop and look at what we've deployed so far to Azure . Source Code ...,4:38,5,"['Introduction', 'App Service Plans', 'Function App', 'Key Vault', 'Outro']"
azure functions,https://i.ytimg.com/vi/bdgEMcpMkuE/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCqM6qUaJ7_NUSxS3Yx8enTmf5M6Q,https://youtube.com/watch?v=bdgEMcpMkuE&pp=ygU1Q291cnNlIGF6dXJlIGZ1bmN0aW9ucyBhenVyZSBmdW5jdGlvbnMgRGF0YSBBcmNoaXRlY3TSBwkJfgkBhyohjO8%3D,Dana Arsovska  - The right way to do Azure functions in Python,237 views,5 years ago,Lowlands.Community,What you'll learn during this workshop: -Enough terminology and concepts to be able to read other Azure Functions resources ...,42:22,52,"['Introduction', 'Meet Dana', 'Agenda', 'Why cloud computing', 'Specialized knowledge', 'Simplify the process', 'Initial setup', 'Cloud computing', 'Freezing screen', 'Fullscreen mode', 'Recap', 'Data centers', 'Services', 'Costeffective', 'Server list', 'Easier functions', 'Functions as code', 'Functions as triggers', 'Summary', 'Integration', 'Applications', 'Triggers', 'Best practices', 'Writing functions', 'Running time', 'Separate responsibility', 'Short and readable', 'Important', 'Simple scenario', 'Extract unique attribute', 'Finish execution', 'Recursions', 'Stateless', 'Defensive functions', 'Writing tests', 'Hold secrets', 'Considerations', 'Bread shop', 'Overview', 'Template', 'Project Template', 'Create New Function', 'HTTP Trigger Template', 'Postman', 'Deployment file', 'Open image file', 'Start function', 'Output function', 'Inner pipe', 'Import code', 'Documentation', 'Thank you']"
azure functions,https://i.ytimg.com/vi/vIr_EIzsNhs/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA3X43_sjUmpSAJN_CcqaEhdTkF0A,https://youtube.com/watch?v=vIr_EIzsNhs&t=180s&pp=ygU1Q291cnNlIGF6dXJlIGZ1bmN0aW9ucyBhenVyZSBmdW5jdGlvbnMgRGF0YSBBcmNoaXRlY3Q%3D,Azure Functions: Freedom from Infrastructure,375 views,1 year ago,Azure Terraformer,,35:01,,['3:00 Azure Functions']
azure functions,https://i.ytimg.com/vi/Yz6KNQOwEKs/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AHUBoAC4AOKAgwIABABGEcgVChlMA8=&rs=AOn4CLAA7kMRH90bZuzHWUvNf0VADJBG7g,https://youtube.com/watch?v=Yz6KNQOwEKs&pp=ygU1Q291cnNlIGF6dXJlIGZ1bmN0aW9ucyBhenVyZSBmdW5jdGlvbnMgRGF0YSBBcmNoaXRlY3TSBwkJfgkBhyohjO8%3D,Serverless architectures with SQL Server and Azure Functions,1.7K views,3 years ago,Microsoft Developer,Serverless architecture is becoming more and more fashionable and innovative technologies such as Azure Functions allow us to ...,26:35,,
azure functions,https://i.ytimg.com/vi/UlWxs1_QJVI/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD-uo5VXp0klzqxhQ9KMqn011gr1w,https://youtube.com/watch?v=UlWxs1_QJVI&pp=ygU1Q291cnNlIGF6dXJlIGZ1bmN0aW9ucyBhenVyZSBmdW5jdGlvbnMgRGF0YSBBcmNoaXRlY3Q%3D,Patterns for Azure Functions - LunchBytes,1K views,Streamed 2 years ago,Microsoft Developer,"Join us today with Mark Graham, a Cloud Solution Architect in the UK, to discuss all things Azure Functions !",41:55,9,"['Durable Functions Workflows and orchestration', 'Durable Functions main components', 'Important Orchestrator Limitations', 'Function chaining - Today', 'Function chaining - Better', 'Fan-out/Fan-in - Today', 'Pattern #2: Fan-out/Fan-in - Easy', 'HTTP Async Response - Built in!', 'Key Takeaways']"
azure functions,https://i.ytimg.com/vi/Srv5rHlhI3Y/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGGUgSShCMA8=&rs=AOn4CLB17A0Ou3CeNPnG4FdbwL37KbbU-Q,https://youtube.com/shorts/Srv5rHlhI3Y,"Avoid this mistake, when building Azure Functions!",1.9K views,6 months ago,Azure Innovation Station,Don't make this mistake with Azure Function Apps! Create Azure Functions using VS Code https://youtu.be/p9JFMjU3LZ8 Get ...,SHORTS,,
azure functions,https://i.ytimg.com/vi/N3EO_S_MilE/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBfydy_jz3vbMxZOm5Hd4ddZ_MdyA,https://youtube.com/watch?v=N3EO_S_MilE&pp=ygU1Q291cnNlIGF6dXJlIGZ1bmN0aW9ucyBhenVyZSBmdW5jdGlvbnMgRGF0YSBBcmNoaXRlY3TSBwkJfgkBhyohjO8%3D,Azure Functions Community Standup - New Azure Functions extensions for SQL and Data Explorer,999 views,Streamed 1 year ago,Microsoft Azure Developers,Join us for July 2023 edition of the Azure Functions community live stream! Get an overview of the new Azure Functions SQL ...,39:08,19,"['Welcome to the Azure Functions Community Standup', 'Azure Data Explorer Bindings', 'What is Azure Data Explorer', 'ADX Bindings Status and Roadmap', 'Binding Types', 'Input Binding', 'Output Binding', 'Demo', 'Reference links', 'Q&A', 'SQL Trigger and Bindings', 'Input and output SQL bindings', 'SQL trigger (preview)', 'Azure SQL and SQL bindings compatibility', 'Connecting with Managed Identity', 'Demo', 'Reference links', 'Q&A', 'Wrap']"
azure functions,https://i.ytimg.com/vi/w_mJxwsYTWM/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDUPZFtn4kpdJmxvzR95EDMDx65dg,https://youtube.com/watch?v=w_mJxwsYTWM&pp=ygU1Q291cnNlIGF6dXJlIGZ1bmN0aW9ucyBhenVyZSBmdW5jdGlvbnMgRGF0YSBBcmNoaXRlY3Q%3D,Copilot Learning Hub: Azure AI Agent Service,445 views,2 days ago,Microsoft Reactor,Mona Whalin shares tips and tricks for Azure AI Agent Service. [EventID:25302],23:08,,
azure functions,https://i.ytimg.com/vi/S6HzogXOnEE/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD50Bl7xe7d4nZibreMkSwYhEIgSg,https://youtube.com/watch?v=S6HzogXOnEE&pp=ygU1Q291cnNlIGF6dXJlIGZ1bmN0aW9ucyBhenVyZSBmdW5jdGlvbnMgRGF0YSBBcmNoaXRlY3Q%3D,C# Azure Functions - Isolated Mode vs In Process,10K views,3 years ago,The Pragmatic Programmer,,4:58,,
azure functions,https://i.ytimg.com/vi/zIfxkub7CLY/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBuZtFgwMTBmfJxst52x5RHZNGynA,https://youtube.com/watch?v=zIfxkub7CLY&t=107s&pp=ygU1Q291cnNlIGF6dXJlIGZ1bmN0aW9ucyBhenVyZSBmdW5jdGlvbnMgRGF0YSBBcmNoaXRlY3Q%3D,Intro to Azure Functions - What they are and how to create and deploy them,320K views,5 years ago,IAmTimCorey,Azure Functions embody the concept of SRP. Whether you are looking to go full out on microservices or are just looking for a way ...,1:10:30,,['1:47 Azure Function App project']
azure functions,,https://youtube.com/watch?v=vd_kGRH4-Y8&t=173s&pp=ygU1Q291cnNlIGF6dXJlIGZ1bmN0aW9ucyBhenVyZSBmdW5jdGlvbnMgRGF0YSBBcmNoaXRlY3Q%3D,Introduction to Azure Functions,119 views,2 years ago,Midlands Azure User Group - Session Recordings,This Azure Function Session will help you gain a very good knowledge of Azure Functions as we are going to deep dive into its ...,39:35,9,['2:53 Introduction to Azure Functions']
