skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
transact sql,https://i.ytimg.com/vi/FqA6nbsNyqI/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDPVMefJwCbPbOTZxvYL-PDfrh7YA,https://youtube.com/watch?v=FqA6nbsNyqI&t=123s&pp=ygUxQ291cnNlIHRyYW5zYWN0IHNxbCB0cmFuc2FjdCBzcWwgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Use Functions and GROUP BY in Transact-SQL [6 of 7] | Programming Databases with T-SQL for Beginners,2.2K views,2 years ago,Microsoft Developer,"In this video, you will learn how to use Transact - SQL to use functions in Transact - SQL , and how to group aggregated results.",10:24,,['2:03 Demos: Using different functions in Transact-SQL']
transact sql,https://i.ytimg.com/vi/0qOdtimpyLQ/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB003sJs5vA2iJyosfmwA8ag-Ar2Q,https://youtube.com/watch?v=0qOdtimpyLQ&pp=ygUxQ291cnNlIHRyYW5zYWN0IHNxbCB0cmFuc2FjdCBzcWwgQnVzaW5lc3MgQW5hbHlzdNIHCQl-CQGHKiGM7w%3D%3D,Business Analysis with T SQL,91 views,4 years ago,Bulgarian Software Community,"Business Analysis with T - SQL No matter if you use SQL Server on premises, Azure SQL Database, or Azure Synapse Analytics, ...",1:10:16,5,"['Relational Division', 'Survival and Hazard Functions', 'Decision Trees Example', 'Naive Bayes', 'Example (1)']"
transact sql,https://i.ytimg.com/vi/bYxXB45NIhA/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB8YpKrEnQua8TIsSGBltHmb6RsaQ,https://youtube.com/watch?v=bYxXB45NIhA&pp=ygUxQ291cnNlIHRyYW5zYWN0IHNxbCB0cmFuc2FjdCBzcWwgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Business Analysis with T-SQL by Dejan Sarka [Auckland AI User Group],772 views,Streamed 4 years ago,RADACAD,TSQL #BusinessAnalysis.,1:21:43,14,"['Intro', 'Instructor Bio', 'Agenda', 'Relational Division', 'ABC Analysis', 'Survival Analysis', 'Survival and Hazard Functions', 'Market Basket Analysis', 'Association Rules - Support', 'Association Rules - Confidence', 'Association Rules - Order', 'Decision Trees Example', 'K-Nearest Neighbors (KNN)', 'Look-Alike Modeling']"
transact sql,https://i.ytimg.com/vi/ITwW825L4zg/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDYnjcHMUEeS41akYdx9eWVNXMclw,https://youtube.com/watch?v=ITwW825L4zg&pp=ygUxQ291cnNlIHRyYW5zYWN0IHNxbCB0cmFuc2FjdCBzcWwgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Do THIS instead of watching endless tutorials - how I’d learn SQL FAST still in 2025,289K views,8 months ago,Agatha,"How do you learn SQL ? SQL is a required skill for data roles (like data analyst , data scientist, data engineer) but how do you learn ...",8:10,10,"['intro', 'what is SQL?', 'why learn SQL?', 'step 1', 'step 2', 'interactive learning', 'step 3', 'how much SQL?', 'tip for learning', 'Outro']"
transact sql,https://i.ytimg.com/vi/GEBzsz8ZSXs/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD2DwlSKF826g0zZQo7qHjCVGT6Yg,https://youtube.com/watch?v=GEBzsz8ZSXs&pp=ygUxQ291cnNlIHRyYW5zYWN0IHNxbCB0cmFuc2FjdCBzcWwgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,How I use SQL as a Data Analyst,879K views,3 years ago,Luke Barousse,"Data Nerds!! Let's discuss how SQL is used in Data Science. For this, I cover the basics of how to use SQL ; Additionally, we talk ...",15:30,11,"['Intro', 'Types of analysis w/ SQL', 'What is SQL?', 'How to query w/ SQL?', 'What database to use?', 'NoSQL vs SQL', 'SQL Course Recommendation', 'Where to keep database?', 'Cloud database options', 'SQL editors', 'Suprise ending']"
transact sql,https://i.ytimg.com/vi/cACat4KNncg/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDzofUcQd3k9YLBd2VNn13w-J5MEw,https://youtube.com/watch?v=cACat4KNncg&pp=ygUxQ291cnNlIHRyYW5zYWN0IHNxbCB0cmFuc2FjdCBzcWwgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Beginner to T-SQL [Full Course],350K views,Streamed 2 years ago,Pragmatic Works,"Overview: For decades, T - SQL (Structured Query Language) has been the primary language for storing, retrieving, and ...",2:45:54,39,"['Agenda', 'What Is Sql', 'Logistics', 'Connect to an Azure Sql Database', 'Sslms', 'Sql Databases', 'Who Should Know Sql', 'Connect and Authenticate to the Azure Sql Database', 'Sql Server Management Studio', 'Aliasing a Column', 'Order the Data', 'Order by Clause', 'Basics of Working with Sql', 'Querying from another Table', 'String Functions', 'Left Function', 'Replace Function', 'Length Function', 'Date Functions', 'Date Add Function', 'Date Add', 'Sales Order Header', 'Date Diff Function', 'Null Function', 'Coalesce', 'Distinct Function', 'Return the First Day of the Month the First Day of the Year', 'Is Null', 'Can You Use Distinct on Multiple Fields', 'Distinct', 'The Where Clause', 'Where Clause', 'Operators', 'Between Operator', 'Alpha Characters', 'Like Function', 'N Clause', 'Or Condition', 'Does Capitalization Matter']"
transact sql,,https://youtube.com/watch?v=Y_ZKzBxzxmI&pp=ygUxQ291cnNlIHRyYW5zYWN0IHNxbCB0cmFuc2FjdCBzcWwgQnVzaW5lc3MgQW5hbHlzdNIHCQl-CQGHKiGM7w%3D%3D,Introduction to Transact-SQL [2 of 7] | Programming Databases with T-SQL for Beginners,6K views,2 years ago,Microsoft Developer,"In this video, you'll get an introduction to relational databases, the SQL language and Transact - SQL . You will learn what kinds of ...",11:25,3,"['Introduction', 'Entering data in the database', 'Demo: Using command statements']"
transact sql,https://i.ytimg.com/vi/kbKty5ZVKMY/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLChLSaKLYCKzW5Zd1Oir2OykxUCSQ,https://youtube.com/watch?v=kbKty5ZVKMY&pp=ygUxQ291cnNlIHRyYW5zYWN0IHNxbCB0cmFuc2FjdCBzcWwgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Learn Basic SQL in 15 Minutes | Business Intelligence For Beginners | SQL Tutorial For Beginners 1/3,2.4M views,4 years ago,Adam Finer - Learn BI Online,"What you learn over the course of these videos can be applied to MySQL, PostgreSQL, SQL Server and others. LEARNSQL.",17:40,12,"['Introduction', 'Why learn SQL for BI?', 'Tutorial start', 'SQL SELECT statement', 'AS field alias', 'WHERE clause', 'ORDER BY clause', 'INNER JOIN', 'Aliasing tables', 'GROUP BY clause', 'HAVING clause', 'Outro']"
transact sql,https://i.ytimg.com/vi/auHglnuRXFc/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB95bamj8skZDDe4n3i7FiJbMGGXw,https://youtube.com/watch?v=auHglnuRXFc&pp=ygUxQ291cnNlIHRyYW5zYWN0IHNxbCB0cmFuc2FjdCBzcWwgQnVzaW5lc3MgQW5hbHlzdNIHCQl-CQGHKiGM7w%3D%3D,"""Crack Your Next SQL Server Interview with These Questions!""",151 views,2 days ago,SQL School,"At SQL School, we provide Trainings and Projects on: 1. SQL Server 2. SQL DBA 3. Azure Data Engineer 4. Power BI 5.",17:51,,
transact sql,https://i.ytimg.com/vi/OT1RErkfLNQ/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAXUHakqnOaIUoQkf7YTUJcuNQQ5Q,https://youtube.com/watch?v=OT1RErkfLNQ&pp=ygUxQ291cnNlIHRyYW5zYWN0IHNxbCB0cmFuc2FjdCBzcWwgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Learn SQL Beginner to Advanced in Under 4 Hours,458K views,5 months ago,Alex The Analyst,RESOURCES: Analyst Builder - https://www.analystbuilder.com/ Take my Full MySQL Course Here: https://bit.ly/3tqOipr ...,4:04:58,19,"['Intro', 'Installing MySQL and Setting up Database', 'Select Statement', 'Where Clause', 'Group By', 'Having vs Where', 'Limit and Aliasing', 'Joins', 'Unions', 'String Functions', 'Case Statements', 'Subqueries', 'Window Functions', 'CTEs', 'Temp Tables', 'Stored Procedures', 'Triggers and Events', 'Data Cleaning Project', 'Exploratory Data Analysis Project']"
transact sql,https://i.ytimg.com/vi/h0nxCDiD-zg/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAcQfrzGlvq42HpHU956RZr55iHrA,https://youtube.com/watch?v=h0nxCDiD-zg&t=251s&pp=ygUxQ291cnNlIHRyYW5zYWN0IHNxbCB0cmFuc2FjdCBzcWwgQnVzaW5lc3MgQW5hbHlzdNIHCQl-CQGHKiGM7w%3D%3D,SQL Tutorial for Beginners,2.4M views,3 years ago,Kevin Stratvert,"In this step-by-step tutorial, learn how you can write your own SQL queries. You don' t need any prior knowledge and we're going ...",44:57,,['4:11 Install Microsoft SQL Server']
transact sql,https://i.ytimg.com/vi/1dAVLD2Yxvk/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC521uvGNiUJqJlRQ2iA2YsNxj5eQ,https://youtube.com/watch?v=1dAVLD2Yxvk&pp=ygUxQ291cnNlIHRyYW5zYWN0IHNxbCB0cmFuc2FjdCBzcWwgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Transact-SQL Querying Fast Track (Video Course by Amit Bansal),101 views,4 years ago,DataPlatformGeeks & SQLServerGeeks,"Learn about the largest online learning event on Azure Data, Analytics & AI covering 30+ technologies including SQL Server , ...",14:20,7,"['Introduction', 'About Amit', 'Past Classes', 'Course Overview', 'Learning Experience', 'Next Steps', 'Outro']"
