skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
designing,https://i.ytimg.com/vi/o-AOb4DK81c/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCvfLeCixaOSperaa8_OaD_aYTIkQ,https://youtube.com/watch?v=o-AOb4DK81c&pp=ygUrQ291cnNlIGRlc2lnbmluZyBkZXNpZ25pbmcgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,5 Best Visual Modeling Tools for Business Analysis,1.6K views,1 year ago,Bridging the Gap - Resources for Business Analysts,"By leveraging the power of visual representations, business analysts can enhance their analysis process and convey complex ...",9:53,8,"['5 Best Diagramming Tools for Business Analysis', 'Visual Modeling as a Business Analyst', 'Microsoft Visio for Visual Modeling', 'Gliffy for Business Analysts', 'Lucidchart - What I Use Mostly', 'Balsamiq for Rapid Wireframing', 'Axure for Business Analysts', 'Smart Art in Microsoft Office']"
designing,https://i.ytimg.com/vi/_6VwM6wI3rc/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCBBMt-ILa823htl4Fe2EObzpfsCg,https://youtube.com/watch?v=_6VwM6wI3rc&pp=ygUrQ291cnNlIGRlc2lnbmluZyBkZXNpZ25pbmcgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Business analyst and UX designers: How to build effective collaboration | Veranika Dziatlovich,1.5K views,4 years ago,We Are Community,"In that speech, I would like to tell you about the interaction of a business analyst and a UX team in product development using the ...",41:44,14,"['Introduction', 'Presentation', 'Plan', 'Scrum team', 'Common issues', 'Solutions', 'miscommunication', 'wireframing', 'knowledge', 'project life cycle', 'development phase', 'user acceptance testing', 'recap', 'QA']"
designing,https://i.ytimg.com/vi/I11g3pgiJDo/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCbELiFkacpI48dwroY9hKe4C_VdQ,https://youtube.com/watch?v=I11g3pgiJDo&pp=ygUrQ291cnNlIGRlc2lnbmluZyBkZXNpZ25pbmcgQnVzaW5lc3MgQW5hbHlzdNIHCQl-CQGHKiGM7w%3D%3D,Design thinking for Business Analysts,3.5K views,7 years ago,Justinmind,Why do so many IT projects fail? What is Design Thinking and what does it have to do with Business Analysis ? What is prototyping ...,1:01:43,18,"['Introduction', 'Listenonly mode', 'Agenda', 'Challenges', 'Design Thinking', 'elicit requirements', 'validate decisions', 'requirements management tool', 'sign in', 'traceability', 'software design', 'requirements', 'collaboration', 'visual representation', 'transition from desktop to mobile', 'visuals', 'links', 'screenshots']"
designing,https://i.ytimg.com/vi/gRgiDDGuLYI/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBUJycgnGFv1BK_llZr0ag-9INroA,https://youtube.com/watch?v=gRgiDDGuLYI&pp=ygUrQ291cnNlIGRlc2lnbmluZyBkZXNpZ25pbmcgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,"Business Analysis Techniques & Software - When to Use Mockups, Wireframes, & Prototypes",23K views,5 years ago,Angelo the BA,A few business analysis techniques and software tools I use to help me be a more effective business analyst and communicate ...,6:13,4,"['Introduction', 'Using Mockups', 'Using Wireframes', 'Using Prototypes']"
designing,https://i.ytimg.com/vi/SKhrjWFlZao/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAKr1T1h5cTTRg0d0A9YuDVzJ3rrg,https://youtube.com/watch?v=SKhrjWFlZao&pp=ygUrQ291cnNlIGRlc2lnbmluZyBkZXNpZ25pbmcgQnVzaW5lc3MgQW5hbHlzdNIHCQl-CQGHKiGM7w%3D%3D,Business Skills: Business Analysis: Capturing and Designing Requirements Course Preview,81 views,5 years ago,Pluralsight,"Join Pluralsight author Milena Pajic as she walks you through a preview of her "" Business Analysis : Capturing and Designing ...",2:05,7,"['BABOK Guide', 'Competency-based Certifications', 'Tasks', 'Made-up Software Development Company', 'Inputs and Outputs', 'Verifying Requirements Elements', 'Defining Design Options Elements']"
designing,https://i.ytimg.com/vi/mnDQjnppzCU/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBAEpyadJBtMeJcHc9zAL3UVAzKTg,https://youtube.com/watch?v=mnDQjnppzCU&pp=ygUrQ291cnNlIGRlc2lnbmluZyBkZXNpZ25pbmcgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Business Analysis Techniques: Analyzing and Defining Requirements and Designs Course Preview,147 views,5 years ago,Pluralsight,"Join Pluralsight author Milena Pajic as she walks you through a preview of her "" Business Analysis Techniques: Analyzing and ...",1:28,5,"['Glossary Elements', 'Verb Concepts Element', 'User Stories - Elements', 'Strengths and Limitations of Use Cases and Scenarios', 'Example Software Development Company']"
designing,https://i.ytimg.com/vi/L6o7k5pQ2ic/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGH8gEygZMA8=&rs=AOn4CLD694UvHQfAT85tp6HEhawL2YV0jg,https://youtube.com/shorts/L6o7k5pQ2ic,3 Skills required on How You Can Become a Business Analyst in 2025? Business Analyst Roadmap 2025,14K views,2 months ago,Business Analytics by SkillArbitrage,You can become a successful Business Analyst in 2025 by implement these 3 Skills. Watch the video till the end to find the ...,SHORTS,,
designing,https://i.ytimg.com/vi/e4mHzTdTRSU/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC2P2YS1GnR2TwytphUR_JJRJNqhg,https://youtube.com/watch?v=e4mHzTdTRSU&pp=ygUrQ291cnNlIGRlc2lnbmluZyBkZXNpZ25pbmcgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Explore the Role of a Business Architect! Introduction with Deirdre Caren,33 views,Streamed 3 days ago,Agora Insights,"Have you ever considered a career as a business architect? For those who want to know more but not quite sure what it means, ...",50:39,,
designing,https://i.ytimg.com/vi/5PYzChrIF-0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBwXwvhN3ZQOidtjDXpunhyKJ_35Q,https://youtube.com/watch?v=5PYzChrIF-0&pp=ygUrQ291cnNlIGRlc2lnbmluZyBkZXNpZ25pbmcgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,The Role of Business Analyst in UI/UX,6.6K views,4 years ago,Business Analysis with The Brazilian BA,,5:56,11,"['Business Analyst', 'UI - User Interface', 'UX - User experience', 'Understanding Product', 'Research', 'Usability', 'Navigation', 'Organizational branding', 'User Acceptance', 'Testing & feedback', 'Written and produced by']"
designing,https://i.ytimg.com/vi/ef6Mg7PYvY0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCKwhScqxCEmAq-xstZZ0Kwpv0Nuw,https://youtube.com/watch?v=ef6Mg7PYvY0&pp=ygUrQ291cnNlIGRlc2lnbmluZyBkZXNpZ25pbmcgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,How To Analyze A Business Process For Variation (Business Process Design),1.9K views,5 years ago,BA BLOCKS,"Process design is a core skill for business analysts . If you've chosen the Business Process Analyst archetype, then you need to ...",5:27,3,"['Introduction', 'What is process variation', 'Business Process Analyst']"
