skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
obiee,https://i.ytimg.com/vi/UWtmYXeuQRc/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAuUkbjv2eLNItMo8XDydlvk00isQ,https://youtube.com/watch?v=UWtmYXeuQRc&pp=ygUjQ291cnNlIG9iaWVlIG9iaWVlIEJ1c2luZXNzIEFuYWx5c3Q%3D,Oracle OBIEE Training | OBIEE 12c Online Certification Course | OBIEE Demo Video | TekSlate,196 views,2 years ago,TekSlate,"This Tekslate Video on OBIEE Training for both freshers and experienced will help you to know about the History of OBIEE , OBIEE ...",24:38,13,"['Introduction to TekSlate', 'Course Curriculum', 'Todays Agenda', 'OBIEE Introduction', 'Course Technology in the Market', 'OBIEE Certification Available', 'How has OBIEE stood out in an actual environment?', 'How do Organizations leverage the use of OBIEE?', 'OBIEE 12C Components', 'OBIEE Projects', 'OBIEE Lab Setup', 'Additional Course Resources', 'Demo Questionnaire']"
obiee,https://i.ytimg.com/vi/m-QUo5GzdiI/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDrT30W7c2kyDhuEpA2Myjfb0M_pg,https://youtube.com/watch?v=m-QUo5GzdiI&pp=ygUjQ291cnNlIG9iaWVlIG9iaWVlIEJ1c2luZXNzIEFuYWx5c3Q%3D,OBIEE 12c Developer Course : OBIEE Architecture,175 views,7 years ago,blown 71,"OBIEE 12c Developer Course Business Intelligence, Lifecycle, Architecture, Analysis , Reports, Dashboard, Data Modeling, Admin ...",8:34,,
obiee,https://i.ytimg.com/vi/7qdRvDreB0E/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAXL1DSupLmI2Pi9dQwjGE9agYsGg,https://youtube.com/watch?v=7qdRvDreB0E&pp=ygUjQ291cnNlIG9iaWVlIG9iaWVlIEJ1c2luZXNzIEFuYWx5c3Q%3D,OBIEE 12c Developer Course : OBIEE Analysis Development,59 views,7 years ago,blown 71,"OBIEE 12c Developer Course Business Intelligence, Lifecycle, Architecture, Analysis , Reports, Dashboard, Data Modeling, Admin ...",5:08,,
obiee,https://i.ytimg.com/vi/5cK2DRHRE78/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDgyucvd6k_ZEzw1OQQfhyzOMFc-w,https://youtube.com/watch?v=5cK2DRHRE78&pp=ygUjQ291cnNlIG9iaWVlIG9iaWVlIEJ1c2luZXNzIEFuYWx5c3Q%3D,OBIEE 12C  Reporting Analysis,3.7K views,7 years ago,apps2fusion,This oracle video tutorial helps you understand other reporting options and features in OBIEE 12C. Reporting Analysis is one of ...,33:19,,
obiee,https://i.ytimg.com/vi/K2cWPqkc1aM/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDVYwHsvQCzODKA_BeR_q8DmkqrfA,https://youtube.com/watch?v=K2cWPqkc1aM&pp=ygUjQ291cnNlIG9iaWVlIG9iaWVlIEJ1c2luZXNzIEFuYWx5c3Q%3D,OBIEE 11g Reports and Dashboards: A Course Introduction,2.1K views,9 years ago,LiveLessons,6+ Hours of Video Instruction -- OBIEE 11g (Oracle Business Intelligence Enterprise Edition) Reports and Dashboards ...,3:43,6,"['Course Prerequisites', 'Lesson 3', 'Lesson 5', 'Lesson 6', 'Lesson 10', 'Lesson 11 Covers Actionable Intelligence']"
obiee,https://i.ytimg.com/vi/cOl_eG987rw/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBR03cGrbZ7K4ll5gLleBlmqFT4-g,https://youtube.com/watch?v=cOl_eG987rw&pp=ygUjQ291cnNlIG9iaWVlIG9iaWVlIEJ1c2luZXNzIEFuYWx5c3Q%3D,Oracle Business Intelligence Enterprise Edition (OBIEE) Training and Certification,250 views,3 years ago,TeckLearn,Oracle Business Intelligence Enterprise Edition ( OBIEE ) Training and Certification training course lets you master the Oracle ...,31:40,,
obiee,,https://youtube.com/watch?v=LztMaTAwvI0&pp=ygUjQ291cnNlIG9iaWVlIG9iaWVlIEJ1c2luZXNzIEFuYWx5c3Q%3D,OBIEE Weekends Class#1 0003B,939 views,13 years ago,BISP Solutions,,10:27,,
obiee,https://i.ytimg.com/vi/qH6C9KTA80U/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAL6v1ZG3T05ZeD0yDOabcKy6aHmw,https://youtube.com/watch?v=qH6C9KTA80U&pp=ygUjQ291cnNlIG9iaWVlIG9iaWVlIEJ1c2luZXNzIEFuYWx5c3TSBwkJfgkBhyohjO8%3D,how to Access OBIEE 11g - Beginning the Analytic Process - Creating Analysis and Dashboard,142 views,3 years ago,We Help You,how to Access OBIEE 11g - Beginning the Analytic Process - Creating Analysis and Dashboard What you'll learn: ...,9:08,8,"['Login into Oracle Business Intelligence Enterprise Edition', 'Dashboard Prompt', 'New Tasks', 'Analysis Editor', 'Create a Simple Analytic Report', 'Add a Graph', 'Create Selection Steps', 'Edit Member']"
obiee,https://i.ytimg.com/vi/DKhXbD61FSI/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLANHh8aPNrNB6Sf31LJq-CJC966Uw,https://youtube.com/watch?v=DKhXbD61FSI&pp=ygUjQ291cnNlIG9iaWVlIG9iaWVlIEJ1c2luZXNzIEFuYWx5c3Q%3D,How to Create Analyses in OBIEE 11g - Creating Analysis and Dashboard,286 views,3 years ago,We Help You,How to Create Analyses in OBIEE 11g - Creating Analysis and Dashboard. What you'll learn: ...,10:24,3,"['Creating an Analysis', 'Remove the Additional Columns', 'Add a Graph']"
obiee,https://i.ytimg.com/vi/tvHCaHB1r5c/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDl885PsT5frzOy8C9_wzCSeg3Jgg,https://youtube.com/watch?v=tvHCaHB1r5c&pp=ygUjQ291cnNlIG9iaWVlIG9iaWVlIEJ1c2luZXNzIEFuYWx5c3Q%3D,OBIEE Training | Tutorial -1: OBIEE Overview,14K views,11 years ago,Ramneek Jaitla,This video gives an overview of OBIEE - Architecture & Components.,9:12,,
