skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
aws iam,https://i.ytimg.com/vi/_ZCTvmaPgao/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA-U_mprWY3RsadDmWdFwvYDg6RHQ,https://youtube.com/watch?v=_ZCTvmaPgao&pp=ygUlQ291cnNlIGF3cyBpYW0gYXdzIGlhbSBEYXRhIEFyY2hpdGVjdA%3D%3D,AWS IAM Core Concepts You NEED to Know,244K views,3 years ago,Be A Better Dev,IAM (Identity and Access Management) is a foundational concept/service in AWS . If you're just getting started on your cloud ...,21:40,8,"['Intro', 'What is IAM', 'Example', 'Access Keys Secret Access Keys', 'ReadOnly Access', 'Optional Concepts', 'Pro Tips', 'Recap']"
aws iam,https://i.ytimg.com/vi/YMj33ToS8cI/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAPSviSPouv_rOP2i_Q86nbrUllmQ,https://youtube.com/watch?v=YMj33ToS8cI&pp=ygUlQ291cnNlIGF3cyBpYW0gYXdzIGlhbSBEYXRhIEFyY2hpdGVjdA%3D%3D,AWS re:Inforce 2022 - AWS Identity and Access Management (IAM) deep dive (IAM301),40K views,2 years ago,AWS Events,Building secure applications and workloads on AWS means knowing your way around AWS Identity and Access Management ...,57:31,27,"['Intro', 'IAM from first principles', 'Example: Amazon Elastic Compute Cloud (Amazon EC2) control and data planes', 'Example: Amazon EC2 control and data planes', 'Control plane and data plane in IAM', 'Static stability: Defined', 'Static stability: Example', 'Static stability Control planes and data planes', 'IAM principals: Identities in the IAM system', 'SigV4: Proving your identity to AWS services', 'SigV4: Authentication on the AWS side', 'Building the request context', 'Authorization: Who gets a say?', ""IAM's little secret: Authorization is string-matching"", 'Assembling the request context: Principal', 'Assembling the request context: Resource', 'Assembling the request context: Network', 'The authorization request context', 'VPC endpoint authorization: Boundary', 'Service control policies in Organizations', 'Service control policy authorization: Boundary', 'IAM permissions boundary', 'IAM session token', 'Using IAM session policy to iterate quickly', 'Principal authorization', 'Resource authorization', 'Principal and resource in same account']"
aws iam,https://i.ytimg.com/vi/QZKpufELZCA/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAi0Ndmv1HlRJX3CZO1SpFemfP3OA,https://youtube.com/watch?v=QZKpufELZCA&pp=ygUlQ291cnNlIGF3cyBpYW0gYXdzIGlhbSBEYXRhIEFyY2hpdGVjdNIHCQl-CQGHKiGM7w%3D%3D,AWS IAM vs IAM Identity Center,1.1K views,1 month ago,Digital Cloud Training,"In this # AWS video tutorial, you'll learn about the key differences between AWS Identity and Access Management ( AWS IAM ) and ...",4:29,,
aws iam,https://i.ytimg.com/vi/CZ6HKN-Y_lY/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCakf4mfCGAMnOhze9PdEsW8lUaxQ,https://youtube.com/watch?v=CZ6HKN-Y_lY&pp=ygUlQ291cnNlIGF3cyBpYW0gYXdzIGlhbSBEYXRhIEFyY2hpdGVjdA%3D%3D,IAM Identity Providers and Federation - AWS Solutions Architect Associate Exam Training,10K views,5 years ago,Digital Cloud Training,,6:02,5,"['configure identity providers', 'authenticate to aws', 'create the iam identity provider', 'configure an identity provider', 'authenticate your users from on-premise into a single aws account']"
aws iam,https://i.ytimg.com/vi/z-tbVVojMp0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA12fdg9UrPEMcUfERFDTw4QA3szQ,https://youtube.com/watch?v=z-tbVVojMp0&pp=ygUlQ291cnNlIGF3cyBpYW0gYXdzIGlhbSBEYXRhIEFyY2hpdGVjdNIHCQl-CQGHKiGM7w%3D%3D,AWS re:Inforce 2023 - A first-principles approach: AWS Identity and Access Management (IAM) (IAM201),27K views,1 year ago,AWS Events,Learning how to build effectively and securely on AWS starts with a strong working knowledge of AWS Identity and Access ...,56:45,,
aws iam,https://i.ytimg.com/vi/1pUOjKKaWMc/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCivX_jcAsjn2LCiKUo7am-_NuAew,https://youtube.com/watch?v=1pUOjKKaWMc&t=17s&pp=ygUlQ291cnNlIGF3cyBpYW0gYXdzIGlhbSBEYXRhIEFyY2hpdGVjdNIHCQl-CQGHKiGM7w%3D%3D,What is AWS IAM [AWS Identity and Access Management]?,3.5K views,10 months ago,Digital Cloud Training,AWS # IAM is a service used for managing identities including users and roles within AWS . You can use it to login to the AWS ...,7:56,,['0:17 AWS Identity and Access Management (IAM)']
aws iam,https://i.ytimg.com/vi/R1AQuIfUwO8/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLARRA2TlZzXKJVICbnjYgWhU-IftQ,https://youtube.com/watch?v=R1AQuIfUwO8&pp=ygUlQ291cnNlIGF3cyBpYW0gYXdzIGlhbSBEYXRhIEFyY2hpdGVjdA%3D%3D,AWS IAM Tutorial | Identity And Access Management (IAM) | AWS Training Videos | Edureka Rewind,1K views,Streamed 1 year ago,edureka!,,42:33,10,"['Introduction', 'Why do we need IAM', 'IAM Components', 'IAM Groups', 'IAM Roles', 'IAM Policies', 'Multifactor Authentication', 'Hands On', 'Demo', 'Credentials']"
aws iam,https://i.ytimg.com/vi/YQsK4MtsELU/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCrOVo7QShnNOpTmAvA42shP2TIHw,https://youtube.com/watch?v=YQsK4MtsELU&pp=ygUlQ291cnNlIGF3cyBpYW0gYXdzIGlhbSBEYXRhIEFyY2hpdGVjdA%3D%3D,AWS re:Invent 2018: [REPEAT 1] Become an IAM Policy Master in 60 Minutes or Less (SEC316-R1),228K views,6 years ago,Amazon Web Services,Are you interested in becoming a IAM policy master and learning about powerful techniques for controlling access to AWS ...,55:36,10,"['Policy types and core use cases', 'Set permission guardrails across accounts', 'Control creation of resources to specific regions', 'Policy for challenge #2', 'Four parts required for permission boundaries', 'Policy for Challenge #3', 'Three parts required for tag-based access control', 'Policy for challenge #4', 'Bonus challenge', 'Policy for challenge #5']"
aws iam,,https://youtube.com/watch?v=_8cT7c86d0c&pp=ygUlQ291cnNlIGF3cyBpYW0gYXdzIGlhbSBEYXRhIEFyY2hpdGVjdA%3D%3D,AWS Solutions Architect - Associate Day 1 Class,655 views,Streamed 1 day ago,Network Kings,aws #awscertification #awssolutionsarchitect Click here to enroll: https://www.nwkings.com/ courses / aws -training WhatsApp for ...,58:00,,
aws iam,https://i.ytimg.com/vi/C1MnZYziA8k/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC2fBum9Dm3n1Ye6BmGu5EYRT3c8w,https://youtube.com/watch?v=C1MnZYziA8k&pp=ygUlQ291cnNlIGF3cyBpYW0gYXdzIGlhbSBEYXRhIEFyY2hpdGVjdA%3D%3D,Day 4- AWS IAM Complete Course with Notes | Identity and Access Management Service,7.7K views,7 months ago,Cloud Champ,AWS IAM Full Tutorial Video | AWS IAM Service | IAM Identity and access management In this AWS Free Playlist we will learn ...,19:30,11,"['AWS IAM Service Introduction', 'Understanding AWS IAM service with Example Diagram', 'AWS IAM User creation [Hands On]', 'Sign into AWS using IAM user', 'AWS IAM Groups [Explained with Hands on Demo]', 'AWS IAM Policy', 'How to create AWS IAM policy', 'AWS IAM roles explained', 'How to create and attach AWS IAM role', 'AWS EKS IAM role example', 'AWS IAM Summary with Notes']"
