skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
functional specification,https://i.ytimg.com/vi/XxxJZ_oduqo/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDHZ-QmGjrGP7-xBn2YBBQCumvjkw,https://youtube.com/watch?v=XxxJZ_oduqo&pp=ygVJQ291cnNlIGZ1bmN0aW9uYWwgc3BlY2lmaWNhdGlvbiBmdW5jdGlvbmFsIHNwZWNpZmljYXRpb24gQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Functional Requirements and Specifications: A Quick Tutorial,110K views,4 years ago,Bridging the Gap - Resources for Business Analysts,"If you find yourself in a business analyst role on an IT project, it's likely that at some point you'll need to create a functional ...",15:03,5,"['Introduction', 'Purpose of Functional Specifications', 'Functional Requirements vs User Stories', 'Use Cases', 'Summary']"
functional specification,https://i.ytimg.com/vi/dozr7wYbWKo/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDMLrnKGDUnGWzR3krh9Isrv1fk5A,https://youtube.com/watch?v=dozr7wYbWKo&pp=ygVJQ291cnNlIGZ1bmN0aW9uYWwgc3BlY2lmaWNhdGlvbiBmdW5jdGlvbmFsIHNwZWNpZmljYXRpb24gQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Business Analysis Training| Difference between BRD/SRS/FRD,57K views,3 years ago,Business Analysis Guide,,4:52,5,"['Introduction', 'Business Requirement Document', 'Software Requirement Specification', 'Who prepares this document', 'Summary']"
functional specification,https://i.ytimg.com/vi/w97jVEtCRTI/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD1rlzF8qJ9dQguVQD0bQoXnMAdhg,https://youtube.com/watch?v=w97jVEtCRTI&pp=ygVJQ291cnNlIGZ1bmN0aW9uYWwgc3BlY2lmaWNhdGlvbiBmdW5jdGlvbmFsIHNwZWNpZmljYXRpb24gQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Functional Specifications For Business Analysts,25K views,4 years ago,BA BLOCKS,The best way for business analysts to make a friends with software developers is to learn how to produce good functional ...,8:03,6,"['Introduction', 'Layers', 'Language', 'Conflicts', 'Course Outline', 'Course Details']"
functional specification,https://i.ytimg.com/vi/dOjY53OQHUM/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDGJ8I6DvEiAFgWcjsEkMWHglKQKg,https://youtube.com/watch?v=dOjY53OQHUM&pp=ygVJQ291cnNlIGZ1bmN0aW9uYWwgc3BlY2lmaWNhdGlvbiBmdW5jdGlvbmFsIHNwZWNpZmljYXRpb24gQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Business Analyst Training: How to write functional requirements and specifications?,39K views,4 years ago,Business Analysis Guide,"This is a business analysis training video for Beginners. In this video, I will show you 4 simple steps in which you can write ...",9:46,5,"['Introduction', 'Write the positive flow first.', 'Write exception scenarios', 'Create Data Dictionary', 'Non Functional and Transition Requirements']"
functional specification,https://i.ytimg.com/vi/pl4XLz9i4Ao/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBjiDGHJ4tkXALCqLC5lrLDcd7hSA,https://youtube.com/watch?v=pl4XLz9i4Ao&pp=ygVJQ291cnNlIGZ1bmN0aW9uYWwgc3BlY2lmaWNhdGlvbiBmdW5jdGlvbmFsIHNwZWNpZmljYXRpb24gQnVzaW5lc3MgQW5hbHlzdA%3D%3D,What is Functional Requirements || Dhirendra Kumar Panda || The Business Analyst Trainer,152 views,1 month ago,The Business Analyst Trainer,What is Functional Requirements || Dhirendra Kumar Panda || The Business Analyst Trainer Title: Understanding User Stories ...,2:50,,
functional specification,https://i.ytimg.com/vi/zcKhTSgBgb0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBH6ZhK61D6AkqENby5f3pOwDQegw,https://youtube.com/watch?v=zcKhTSgBgb0&pp=ygVJQ291cnNlIGZ1bmN0aW9uYWwgc3BlY2lmaWNhdGlvbiBmdW5jdGlvbmFsIHNwZWNpZmljYXRpb24gQnVzaW5lc3MgQW5hbHlzdA%3D%3D,functional requirements document [FRD]🔴software requirement specification🔴business analyst interview,14K views,1 year ago,CareersTalk,# businessanalyst #businessanalystcourse #business_analyst_interview #CareersTalk @CareersTalk 00:00 Intro 02:00 business ...,33:49,8,"['Intro', 'business analyst interview', 'business analyst interview questions and answers for freshers', 'business analyst interview questions', 'business analyst interview questions and answers', 'business analyst job interviews', 'business analyst job interview questions and answers', 'business analyst interview']"
functional specification,https://i.ytimg.com/vi/oUsZ4ETjncA/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AH-CYAC0AWKAgwIABABGC0gSSh_MA8=&rs=AOn4CLB2MjAmX002nRWK9rivVAGb1Pan4A,https://youtube.com/watch?v=oUsZ4ETjncA&pp=ygVJQ291cnNlIGZ1bmN0aW9uYWwgc3BlY2lmaWNhdGlvbiBmdW5jdGlvbmFsIHNwZWNpZmljYXRpb24gQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Analyzing Business Requirements,94 views,1 year ago,Monday Skills,"Analyzing stakeholder requirements to detail out functional specifications *** As an early career business analyst , one of the ...",9:36,,
functional specification,https://i.ytimg.com/vi/auHglnuRXFc/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB95bamj8skZDDe4n3i7FiJbMGGXw,https://youtube.com/watch?v=auHglnuRXFc&pp=ygVJQ291cnNlIGZ1bmN0aW9uYWwgc3BlY2lmaWNhdGlvbiBmdW5jdGlvbmFsIHNwZWNpZmljYXRpb24gQnVzaW5lc3MgQW5hbHlzdNIHCQl-CQGHKiGM7w%3D%3D,"""Crack Your Next SQL Server Interview with These Questions!""",151 views,2 days ago,SQL School,,17:51,,
functional specification,https://i.ytimg.com/vi/MYeXCdHyDhM/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDRRPWp1r2gFNjFAATHMFcblKOsdw,https://youtube.com/watch?v=MYeXCdHyDhM&pp=ygVJQ291cnNlIGZ1bmN0aW9uYWwgc3BlY2lmaWNhdGlvbiBmdW5jdGlvbmFsIHNwZWNpZmljYXRpb24gQnVzaW5lc3MgQW5hbHlzdA%3D%3D,What is a Functional Specification? Project Management in Under 5,28K views,6 years ago,Online PM Courses - Mike Clayton,"On software and technical projects, there is a chain of project definition deliverables, and one of them is the Functional ...",4:14,,
functional specification,https://i.ytimg.com/vi/3eRpTLnLoi8/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAtZuKuhf3S9qNVkBrjgtQ2UCuaCw,https://youtube.com/watch?v=3eRpTLnLoi8&pp=ygVJQ291cnNlIGZ1bmN0aW9uYWwgc3BlY2lmaWNhdGlvbiBmdW5jdGlvbmFsIHNwZWNpZmljYXRpb24gQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Business Requirements vs. Functional Specifications (BRD vs. SRS),26K views,6 years ago,BA BLOCKS,One of the most difficult judgment calls that a business analyst has to make is where to draw the line between a business ...,14:09,4,"['Difference between Business Requirements and Specifications', 'How Do I Know What To Put in My Brd versus What I Should Put in My Functional Specification', 'Customer Level', 'Level of Detail']"
