skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
data mapping,https://i.ytimg.com/vi/LKFaa54VoLM/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAYnbs71uJPcnj_9MqD1SsnfqNUeA,https://youtube.com/watch?v=LKFaa54VoLM&pp=ygUxQ291cnNlIGRhdGEgbWFwcGluZyBkYXRhIG1hcHBpbmcgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Creating a Data Map - A Vital Step to Data Migration & System Integration,29K views,1 year ago,Bridging the Gap - Resources for Business Analysts,"Not sure how to data map ? Did you know that you don't need to know SQL or how to code to create data maps ? Today, I'll guide ...",7:38,8,"['Creating a Data Map - A Vital Step to Data Migration & System Integration', 'What is Data Mapping?', 'Data Mapping Example', 'When to Use Data Mapping?', 'Key Components of a Data Map', 'Benefits of Data Mapping', 'Finding Data Mapping Issues in the Data Model', 'Using Entity Relationship Diagrams']"
data mapping,https://i.ytimg.com/vi/gqOemiE5BjQ/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC3LloaA5fyRlbUBgVGdj1ZeMH0Ow,https://youtube.com/watch?v=gqOemiE5BjQ&pp=ygUxQ291cnNlIGRhdGEgbWFwcGluZyBkYXRhIG1hcHBpbmcgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Business Analyst| How to collect Data Migration requirements?,10K views,1 year ago,Business Analysis Guide,In this video we have shown you how business analysts need to work on a data migration project. How can you capture data ...,10:07,3,"['STEP BY STEP PROCESS IN WHICH YOU CAN CAPTURE DATA MIGRATION REQUIREMENTS', 'TALKS ABOUT HAVING USER INTERFACES AND SCREEN MOCKUPS', 'FUNCTIONAL REQUIREMENTS SPECS TEMPLATE']"
data mapping,https://i.ytimg.com/vi/CU9GBZDz2Ak/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDH9SvICuKmPM3Xh8Vy0Y6-4ToWZA,https://youtube.com/watch?v=CU9GBZDz2Ak&pp=ygUxQ291cnNlIGRhdGEgbWFwcGluZyBkYXRhIG1hcHBpbmcgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Mastering Data Mapping - MineOS Webinar,368 views,1 year ago,MineOS,"This webinar, ""Mastering Data Mapping : A Comprehensive Guide to Successful Implementation"", is for anyone struggling with ...",30:11,,
data mapping,https://i.ytimg.com/vi/P6qC2ksDPRo/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD9kMzoECoNjjeQNyTEPqUtgC4z8g,https://youtube.com/watch?v=P6qC2ksDPRo&pp=ygUxQ291cnNlIGRhdGEgbWFwcGluZyBkYXRhIG1hcHBpbmcgQnVzaW5lc3MgQW5hbHlzdNIHCQl-CQGHKiGM7w%3D%3D,Maximizing Efficiency: Data Migration and Mapping Insights from a Business Analyst and Scrum Master,28K views,2 years ago,Business Analyst & Scrum Master In-Demand,"In this video, we explore the essential components of data migration and mapping through the lens of a Business Analyst and a ...",55:18,18,"['Data Migration', 'Data Migration Terms', 'Types of Data Migration Projects', 'Cloud Mergers and Acquisitions', 'Approach for a Data Migration', 'Analysis and Discovery', 'Frequency of Distribution', 'Cleansing Phase', 'Business Rules', 'Validate', 'Exception Handling', 'Data Dictionary', 'Cleanse Data', 'Things To Consider', 'Example Business Rules for Report', 'Data Processing Methods', 'Data Cleansing', 'User Stories']"
data mapping,https://i.ytimg.com/vi/Moe27gig_kQ/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGEIgSShlMA8=&rs=AOn4CLCFGPAXQ0fTzFiYKTP__KqZFXex8w,https://youtube.com/watch?v=Moe27gig_kQ&pp=ygUxQ291cnNlIGRhdGEgbWFwcGluZyBkYXRhIG1hcHBpbmcgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Data Mapping explained to a 5th Grader,6.2K views,3 years ago,Teynali,,2:12,,
data mapping,https://i.ytimg.com/vi/6xHqR9y4UAk/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCD5MEDCl155ahZMo50ge_Cmd_Etg,https://youtube.com/watch?v=6xHqR9y4UAk&pp=ygUxQ291cnNlIGRhdGEgbWFwcGluZyBkYXRhIG1hcHBpbmcgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,"End to End Data Mapping: E2E, Yeah You Know Me!",4.4K views,1 year ago,The Data Governor,"Dive deep into the world of end-to-end data mapping with our in-depth, comprehensive guide! In this video, you'll learn the ...",3:09,,
data mapping,https://i.ytimg.com/vi/fyQLK_yOEdw/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA-RWWp1dgjfvf_Iz7c9qeKqj95nQ,https://youtube.com/watch?v=fyQLK_yOEdw&pp=ygUxQ291cnNlIGRhdGEgbWFwcGluZyBkYXRhIG1hcHBpbmcgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Data Mapping Tutorial  | SQL | UML | Use Case Diagram | Business Analyst Object Orientation Video,63K views,6 years ago,Online Tutorial,Data Mapping Tutorial | SQL | UML | Use Case Diagram | Business Analyst Object Orientation Video #businessanalysttraining ...,48:07,5,"['What is Object-Orientation about?', 'What is an Object?', 'UML Modeling', 'UML Models', 'Mobile Banking']"
data mapping,https://i.ytimg.com/vi/4cPhiAqT6KU/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGC4gZSgpMA8=&rs=AOn4CLDVs7SahnFy1DFUMm5I3XSOmM-WBA,https://youtube.com/shorts/4cPhiAqT6KU,Data Analyst roadmap | Data Analyst job | Free For All Students,1K views,1 day ago,Swati hidad,dataanalytics #dataanalyst #datajobs #powerbi #DataAnalyst #DataScience #BusinessIntelligence Data Analyst roadmap | Data ...,SHORTS,,
data mapping,https://i.ytimg.com/vi/9DxW3RfApEI/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLALQlu4X6m_wJOKKuzd2r3pcn0CWw,https://youtube.com/watch?v=9DxW3RfApEI&pp=ygUxQ291cnNlIGRhdGEgbWFwcGluZyBkYXRhIG1hcHBpbmcgQnVzaW5lc3MgQW5hbHlzdA%3D%3D,4 Data Mapping Tips,803 views,1 year ago,KirkpatrickPrice,Looking for tips for data mapping ? Expert Mark Hinely has you covered. Learn about best practice for data mapping here.,2:24,,
data mapping,https://i.ytimg.com/vi/msC5kz0Wof8/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDPeWuvwW3TptdHCovEyHidgL0c4Q,https://youtube.com/watch?v=msC5kz0Wof8&pp=ygUxQ291cnNlIGRhdGEgbWFwcGluZyBkYXRhIG1hcHBpbmcgQnVzaW5lc3MgQW5hbHlzdNIHCQl-CQGHKiGM7w%3D%3D,Integration Business Analyst Activities,8.4K views,3 years ago,P & C Insurance Helpline,Integration Business Analyst Activities.,7:36,4,"['Introduction', 'What is Integration', 'Integration Activities', 'Mechanisms']"
