skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
flume,https://i.ytimg.com/vi/T-P3vTefL2U/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDzXVJV3X-hSlI6QaEqb7ZB_CislA,https://youtube.com/watch?v=T-P3vTefL2U&pp=ygUhQ291cnNlIGZsdW1lIGZsdW1lIERhdGEgQXJjaGl0ZWN0,Flume- Ingesting Data into Hadoop through Flume - learn Flume,486 views,4 years ago,Gus Nonie,"After couple of months, I will put in couple of more video tutorials for the exercise files. this is the best Flume course . you can ...",11:03,,
flume,https://i.ytimg.com/vi/aK0b3knjxsA/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC70iZDUP_ny7H6bPkxD30a6aoyCA,https://youtube.com/watch?v=aK0b3knjxsA&pp=ygUhQ291cnNlIGZsdW1lIGZsdW1lIERhdGEgQXJjaGl0ZWN0,076 Flume explained,179 views,6 years ago,dd ddd,So basically when you're setting up flume you tell it I want to set up these agents that connect some data source to some place ...,10:17,,
flume,https://i.ytimg.com/vi/eq111gatKDQ/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AH-CYAC0AWKAgwIABABGDAgTyh_MA8=&rs=AOn4CLBnVnC__oVT6hyPGPoRKYjp9mhDQQ,https://youtube.com/watch?v=eq111gatKDQ&pp=ygUhQ291cnNlIGZsdW1lIGZsdW1lIERhdGEgQXJjaGl0ZWN0,BigData Apache Flume Introduction - Video 31,126 views,3 years ago,SMAC Academy,"Introduction to Apache Flume Concept of Agent, Source, Channel, Sink Configuring Flume agent in Cloudera Configuration file for ...",4:53,3,"['How Flume Plays within the Cloudera Ecosystem', 'Configuration', 'Flume Sources']"
flume,https://i.ytimg.com/vi/PoN1eNe_9bE/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB25Axsa6MrIwxhGYk1Q41RD2e7Jw,https://youtube.com/watch?v=PoN1eNe_9bE&pp=ygUhQ291cnNlIGZsdW1lIGZsdW1lIERhdGEgQXJjaGl0ZWN0,Apache Flume - Overview,3.9K views,6 years ago,itversity,As part of this video we will get high level overview of Flume and also how to access the documentation. You can access the ...,15:36,,
flume,https://i.ytimg.com/vi/fzRn239VkiM/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AHAB4AC0AWKAgwIABABGH8gVSgTMA8=&rs=AOn4CLB_PRCFTDA_afUnQfJszmXIDXbLsQ,https://youtube.com/watch?v=fzRn239VkiM&pp=ygUhQ291cnNlIGZsdW1lIGZsdW1lIERhdGEgQXJjaGl0ZWN0,12.2. Flume | Agents,2.7K views,4 years ago,CloudxLab Official,"Flume agents are independent daemon processes. Flume agent consists of three parts: Source, Channel and Sink. - A source ...",1:57,,
flume,https://i.ytimg.com/vi/vu45hzmT1T0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDUn-_buGJmsQOg2tHIAPY4xxbk9A,https://youtube.com/watch?v=vu45hzmT1T0&t=302s&pp=ygUhQ291cnNlIGZsdW1lIGZsdW1lIERhdGEgQXJjaGl0ZWN00gcJCX4JAYcqIYzv,Apache Flume Performance Tuning,1.4K views,9 years ago,Rohit Dhall,"Apache Flume is a distributed, reliable, and available service for efficiently collecting, aggregating, and moving large amounts of ...",33:52,,['5:02 Apache Flume Architecture - contd.']
flume,https://i.ytimg.com/vi/l6KP2TRIhYY/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AH-CYAC0AWKAgwIABABGGUgZShlMA8=&rs=AOn4CLAwYWlzbfTzHeN__bVrpgzWCiLtHg,https://youtube.com/watch?v=l6KP2TRIhYY&t=203s&pp=ygUhQ291cnNlIGZsdW1lIGZsdW1lIERhdGEgQXJjaGl0ZWN0,Apache Flume Tutorial | Apache Flume Architecture | COSO IT,20K views,8 years ago,COSO IT,Video On Apache Flume Tutorial from Video series of Introduction to Big Data and Hadoop. In this we will cover following topics: ...,15:21,,['3:23 Flume Architecture']
flume,https://i.ytimg.com/vi/3MllmiM4GKQ/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBWbMFrChpGioL9Jq0M3SrOEpYtHQ,https://youtube.com/watch?v=3MllmiM4GKQ&pp=ygUhQ291cnNlIGZsdW1lIGZsdW1lIERhdGEgQXJjaGl0ZWN0,12.5. Flume | Summary,1.8K views,4 years ago,CloudxLab Official,"This Big Data Tutorial will help you learn HDFS, ZooKeeper, Hive, HBase, NoSQL, Oozie, Flume , Sqoop, Spark, Spark RDD, ...",0:17,,
flume,https://i.ytimg.com/vi/mqyAsNApWlg/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBhvnLc0Lp6vlLxpqIkYu2cBDBxgg,https://youtube.com/watch?v=mqyAsNApWlg&pp=ygUhQ291cnNlIGZsdW1lIGZsdW1lIERhdGEgQXJjaGl0ZWN00gcJCX4JAYcqIYzv,Communicate with Channels in Rust,380 views,Streamed 2 days ago,Ardan Labs,"Rust's channels provide a powerful way to send data between threads safely and efficiently. But how do they work, and which type ...",1:11:15,,
flume,https://i.ytimg.com/vi/IogfVHUbKXo/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAijFCUEV9RQaV3TKb9vgHpELP24Q,https://youtube.com/watch?v=IogfVHUbKXo&pp=ygUhQ291cnNlIGZsdW1lIGZsdW1lIERhdGEgQXJjaGl0ZWN0,Flume Configuration | Flume Data Operations | Flume in Hadoop,563 views,8 years ago,Skillspeed,Register here for FREE ACCESS to our BIG Data & Hadoop Training Platform: ...,6:30,3,"['Flume Configuration', 'Sources, Sinks and Channels', ""Flume Agent Configuration (Cont'd)""]"
flume,https://i.ytimg.com/vi/NA9fo4b0RBI/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AH-CYAC0AWKAgwIABABGEMgSCh_MA8=&rs=AOn4CLB4D47aiS5BapHA-YaeWLar9nTZaA,https://youtube.com/watch?v=NA9fo4b0RBI&pp=ygUhQ291cnNlIGZsdW1lIGZsdW1lIERhdGEgQXJjaGl0ZWN0,Flume NG Basics,3K views,11 years ago,Oracle Learning,Learn how to get data into your Hadoop cluster using Flume NG to collect distributed data .,7:48,8,"['Introduction', 'Overview', 'The Problem', 'What is Flume', 'Flume Configuration File', 'Sending Data', 'Sending Data to HDFS', 'Alternatives']"
