skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
wireless,https://i.ytimg.com/vi/q43jUUpxVNI/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD_QzyJE_G-SwbjlzF5ePzdfi-cjg,https://youtube.com/watch?v=q43jUUpxVNI&pp=ygUnQ291cnNlIHdpcmVsZXNzIHdpcmVsZXNzIERhdGEgQXJjaGl0ZWN0,How to Become a Data Architect (the Ultimate Guide),1.1K views,5 months ago,The Data Engineering Channel,Looking for more business related data content - Businesses: Reach out for a free consultation ...,5:29,6,"['Introduction to Data Engineering and Data Architecture', 'The Evolution of Data Engineering', 'Key Skills for Data Architects', 'Practical Steps to Transition to Data Architect', 'Case Study: A Successful Data Engineer to Data Architect Transition', 'The Future of Data Engineering and Data Architecture **** Affiliate links to great Data Engineering Books']"
wireless,https://i.ytimg.com/vi/YzORhWjktwY/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB_AiBcKOoMDQozgiG1kEiEKNfz9g,https://youtube.com/watch?v=YzORhWjktwY&pp=ygUnQ291cnNlIHdpcmVsZXNzIHdpcmVsZXNzIERhdGEgQXJjaGl0ZWN00gcJCX4JAYcqIYzv,Data Architects Vs Data Engineers - Is There A Difference?,17K views,1 year ago,Seattle Data Guy,Data architects vs data engineers. I get asked this question a lot. Perhaps people just want to know what the salary difference is ...,11:04,,
wireless,https://i.ytimg.com/vi/lPiR3DzNjvE/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBPHWYp4LIZhLT4zeRhMepxKma_PA,https://youtube.com/watch?v=lPiR3DzNjvE&pp=ygUnQ291cnNlIHdpcmVsZXNzIHdpcmVsZXNzIERhdGEgQXJjaGl0ZWN0,Data Architect vs. Data Engineer: What's the Difference?,13K views,1 year ago,Eye on Tech,Data architects and data engineers are vital roles in the data management team. Sometimes they get conflated with each other ...,2:30,5,"['Intro', 'Main Differences', 'Skills', 'Qualifications', 'Summary']"
wireless,https://i.ytimg.com/vi/9ToVk0Fgsz0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCd01J3LLYotH-hY-hZ95tzL_wCog,https://youtube.com/watch?v=9ToVk0Fgsz0&pp=ygUnQ291cnNlIHdpcmVsZXNzIHdpcmVsZXNzIERhdGEgQXJjaGl0ZWN0,40 Real Data Architect Interview Questions & Answers - Part I,75K views,3 years ago,Software Architecture Academy,1st of 4 part Data Architect Interview Questions & Answers series focusing on real questions that are asked. This part covers the ...,20:03,11,"['Intro', 'How do you improve an existing Data Architecture?', 'How do you choose Data Lake vs Data Warehouse for your solution?', 'Can you explain different types of data stores used in organizations?', 'How do you choose a relational vs non-relational Database for your solution?', 'How do you choose Batch vs Real-time processing for your solution?', 'Where all would you use an Index? When does Indexing fail?', ""How do you improve your Database's performance"", 'When would you choose a Graph Database?', 'Have you come across the term Data Lakehouse? What is it?', ""What's trending in the world of data these days?""]"
wireless,https://i.ytimg.com/vi/_E54T8mHfIQ/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC1C8HvvOuhm62lmBHYaEqZwmK0xg,https://youtube.com/watch?v=_E54T8mHfIQ&pp=ygUnQ291cnNlIHdpcmVsZXNzIHdpcmVsZXNzIERhdGEgQXJjaGl0ZWN0,Wireless Network Skills: Wireless Architecture Fundamentals Course Preview,70 views,4 years ago,Pluralsight,"Join Pluralsight author Andrew Crouthamel as they walk you through a preview of their "" Wireless Architecture Fundamentals"" ...",1:10,3,"['Layer 2 and Layer 3 roaming Access point cell size considerations', ""You'll learn how to properly design a small network"", 'Basic network technology']"
wireless,https://i.ytimg.com/vi/zz_H5jBP158/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDkG3IethwEfw6GJZt8Cp1q4n8VMg,https://youtube.com/watch?v=zz_H5jBP158&pp=ygUnQ291cnNlIHdpcmVsZXNzIHdpcmVsZXNzIERhdGEgQXJjaGl0ZWN0,How to Become a Data Architect,104K views,5 years ago,365 Data Science,How to Become a Data Architect ? | We talk about an alternative way of getting into data science by becoming a data architect !,6:55,5,"['Intro', 'Who is a Data Architect', 'How much do Data Architects make', 'Academic background', 'Skills']"
wireless,https://i.ytimg.com/vi/_8cT7c86d0c/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBx2xJRNFegWvB4FSX1B4nSlhVd8g,https://youtube.com/watch?v=_8cT7c86d0c&pp=ygUnQ291cnNlIHdpcmVsZXNzIHdpcmVsZXNzIERhdGEgQXJjaGl0ZWN0,AWS Solutions Architect - Associate Day 1 Class,655 views,Streamed 1 day ago,Network Kings,aws #awscertification #awssolutionsarchitect Click here to enroll: https://www.nwkings.com/ courses /aws-training WhatsApp for ...,58:00,,
wireless,https://i.ytimg.com/vi/aMhTC_VkOP0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAx1UqmiN7PCEEg5Wui1eZdLKodEA,https://youtube.com/watch?v=aMhTC_VkOP0&pp=ygUnQ291cnNlIHdpcmVsZXNzIHdpcmVsZXNzIERhdGEgQXJjaGl0ZWN0,"👩🏻‍💼""Becoming a Data Architect: Job Role | Salary | Degree | Skills ??""",9.3K views,2 years ago,Build with Akshit,"A data architect is a professional who is responsible for designing, creating, deploying and managing an organization's data ...",5:38,,
wireless,https://i.ytimg.com/vi/QxZGWDu3X0s/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC-cO-bADhuk-tmYkdUt_7tATqY9w,https://youtube.com/watch?v=QxZGWDu3X0s&pp=ygUnQ291cnNlIHdpcmVsZXNzIHdpcmVsZXNzIERhdGEgQXJjaGl0ZWN0,How to become a Data Architect (Career in Architecture),28K views,3 years ago,Software Architecture Academy,Focus on only two topics: 1. Career Pathway. 2. Data Subject expertise required. Related: Data Architecture Interview Series: 1.,9:15,5,"['Possible Career Pathways', 'Years of Experience Requirements', 'Data Modeling', 'Analytics', 'Big Data Engineering and Cloud Engineering']"
wireless,https://i.ytimg.com/vi/TaMJ0Y5CmzA/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAwKppJ_Bz9f64s2bnh_5AtXTJyZg,https://youtube.com/watch?v=TaMJ0Y5CmzA&pp=ygUnQ291cnNlIHdpcmVsZXNzIHdpcmVsZXNzIERhdGEgQXJjaGl0ZWN0,Crash Course in Data Architecture,73K views,4 years ago,Dataiku,"Data architecture is the foundation of every organization's data strategy, but it's not just something for CIOs and data architects ...",44:56,14,"['Introduction', 'What is Data Architecture', 'Data Architecture Example', 'Data Architecture Steps', 'Security', 'Scaling', 'Big Concepts', 'Data Structure', 'Audience Questions', 'Building for the Future', 'Team Management', 'Quantifying ROI', 'Challenges', 'Question']"
