skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
aws technologies,https://i.ytimg.com/vi/JIbIYCM48to/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAHNYDdeq-ehaaz53CQNMh4YwjroA,https://youtube.com/watch?v=JIbIYCM48to&pp=ygU3Q291cnNlIGF3cyB0ZWNobm9sb2dpZXMgYXdzIHRlY2hub2xvZ2llcyBEYXRhIEFyY2hpdGVjdA%3D%3D,Top 50+ AWS Services Explained in 10 Minutes,1.7M views,3 years ago,Fireship,# aws #cloud #top50 Resources AWS Products https:// aws .amazon.com/products/ Format inspired by this Adobe video ...,11:46,52,"['AWS Origin', 'RoboMaker', 'IoT Core', 'Ground Station', 'Quantum Computing', 'EC2', 'Load Balancer', 'Cloud Watch', 'Auto Scale', 'Beanstalk', 'Lightsail', 'Lambda', 'Serverless Repos', 'Outposts', 'Snow', 'ECR', 'ECS', 'EKS', 'Fargate', 'App Runner', 'S3', 'Glacier', 'Block Storage', 'EFS', 'SimpleDB', 'DynamoDB', 'DocumentDB', 'ElasticSearch', 'RDS', 'Aurora', 'Neptune', 'ElasticCache', 'TimeStream', 'QLDB', 'Redshift', 'Lake Formation', 'Kinesis', 'EMR', 'MSK', 'Glue', 'Data Exchange', 'Sagemaker', 'Rekognition', 'Lex', 'Deep Racer', 'IAM', 'Cognito', 'Notifications', 'SES', 'CloudFormation', 'Amplify', 'Budget']"
aws technologies,https://i.ytimg.com/vi/G-4o0dclZeQ/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB5L5u_QyU485gQshf4czLYDNQ4-Q,https://youtube.com/watch?v=G-4o0dclZeQ&pp=ygU3Q291cnNlIGF3cyB0ZWNobm9sb2dpZXMgYXdzIHRlY2hub2xvZ2llcyBEYXRhIEFyY2hpdGVjdA%3D%3D,The 24 MOST POPULAR AWS Services You Need to Know in 2025,79K views,1 year ago,IT k Funde,"In this video, we will do a rapid fire learning of 24 most popular aws services . I have picked aws services from all 8 major ...",13:48,14,"['Introduction', 'Elastic Beanstalk', 'Simple Storage Service', 'Elastic Block Store', 'Database', 'Relational Database', 'Elastic Caching', 'CloudFront', 'Elastic Load Balancing', 'API Gateway', 'Amazon Kinesis', 'Amazon Redshift', 'AWS Glue', 'AWS Security']"
aws technologies,https://i.ytimg.com/vi/9RdSXs3eRCE/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCXyEIyi-nWpb9Ud_b8C_VV7XYj8g,https://youtube.com/watch?v=9RdSXs3eRCE&pp=ygU3Q291cnNlIGF3cyB0ZWNobm9sb2dpZXMgYXdzIHRlY2hub2xvZ2llcyBEYXRhIEFyY2hpdGVjdA%3D%3D,Build Modern Data Architecture Using Native AWS Services | Amazon Web Services,3.1K views,3 years ago,Amazon Web Services,"In this video, you'll see how you can build a modern data architecture using native AWS services . With this approach, you can ...",11:06,6,"['Introduction', 'Ingesting Data', 'Jobs', 'Data Warehouse', 'Automation', 'Demo']"
aws technologies,https://i.ytimg.com/vi/FDEpdNdFglI/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAYeHSvdHGD_Z7uE2BuWkf5ZqWPAQ,https://youtube.com/watch?v=FDEpdNdFglI&pp=ygU3Q291cnNlIGF3cyB0ZWNobm9sb2dpZXMgYXdzIHRlY2hub2xvZ2llcyBEYXRhIEFyY2hpdGVjdA%3D%3D,Intro to AWS - The Most Important Services To Learn,490K views,2 years ago,Be A Better Dev,"Learn about the most important AWS services by evaluating a common system architecture , and what components are needed to ...",50:07,23,"['Introduction', 'Load Balancers', 'API Gateway', 'Elastic Cache', 'DynamoDB', 'Open Search', 'Appsync', 'Deployment', 'Monitoring', 'CloudTrail', 'IAM', 'Infrastructure as Code', 'Amplify', 'SAM', 'SNS', 'SQS', 'Eventbridge', 'Thirdparty integrations', 'Step Functions', 'AWS Lambda', 'Amazon S3', 'Amazon Redshift', 'Dashboarding']"
aws technologies,https://i.ytimg.com/vi/tykcCf-Zz1M/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDyCKG1PQzqnjVUAZ079vzVwmqzSQ,https://youtube.com/watch?v=tykcCf-Zz1M&pp=ygU3Q291cnNlIGF3cyB0ZWNobm9sb2dpZXMgYXdzIHRlY2hub2xvZ2llcyBEYXRhIEFyY2hpdGVjdA%3D%3D,Top AWS Services A Data Engineer Should Know,193K views,3 years ago,DataEng Uncomplicated,This is a high-level overview that the top services on AWS a data engineer should know in order to solve their data engineering ...,13:11,10,"['Introduction', 'Data Ingestion', 'Storage - S3', 'Transformation', 'Data Catalog', 'Data Warehouse', 'Data Analytics', 'Application Integration', 'Orchestration', 'Monitoring']"
aws technologies,https://i.ytimg.com/vi/5nEupJ_j6l8/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDYwlsKcFoIgKvbam5xNX6kVffVAA,https://youtube.com/watch?v=5nEupJ_j6l8&pp=ygU3Q291cnNlIGF3cyB0ZWNobm9sb2dpZXMgYXdzIHRlY2hub2xvZ2llcyBEYXRhIEFyY2hpdGVjdA%3D%3D,"Meet San, Senior Data Architect, AWS Professional Services Canada | Amazon Web Services",1.3K views,3 years ago,Amazon Web Services,AWS is a place where 1000's of personalities come to turn 'can't be done' into done. Are you looking for a role where every day is ...,0:50,,
aws technologies,https://i.ytimg.com/vi/0BXHNpK0KEw/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBsQicGjAFNa59CE6DuCBYfElkKhw,https://youtube.com/watch?v=0BXHNpK0KEw&t=43s&pp=ygU3Q291cnNlIGF3cyB0ZWNobm9sb2dpZXMgYXdzIHRlY2hub2xvZ2llcyBEYXRhIEFyY2hpdGVjdA%3D%3D,AWS Data Engineer - Big Data Architecture & Analytics,2.9K views,7 months ago,Architecture Bytes - AI,Timelines: 00:43 AWS Data Engineering Services 00:50 Data Ingestion Services 01:21 Data Storage Services 02:00 ...,13:03,12,['0:43 AWS Data Engineering Services']
aws technologies,https://i.ytimg.com/vi/tFoQLAAOc0Q/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD6n3iF3822KBsRVx6UCq6-I52NDQ,https://youtube.com/watch?v=tFoQLAAOc0Q&pp=ygU3Q291cnNlIGF3cyB0ZWNobm9sb2dpZXMgYXdzIHRlY2hub2xvZ2llcyBEYXRhIEFyY2hpdGVjdA%3D%3D,🚀 From Code to Career: Mastering Tech & Thriving as an AWS Solutions Architect,440 views,1 day ago,BeSA Cloud Academy,This session features two dynamic tracks: Technical Track: Build a Serverless Text-to-Speech Application – Dive into AWS ...,,,
aws technologies,https://i.ytimg.com/vi/Z3SYDTMP3ME/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA_oX6f_-udc7JBB0lpfga76UEwKA,https://youtube.com/watch?v=Z3SYDTMP3ME&t=1761s&pp=ygU3Q291cnNlIGF3cyB0ZWNobm9sb2dpZXMgYXdzIHRlY2hub2xvZ2llcyBEYXRhIEFyY2hpdGVjdA%3D%3D,Introduction to AWS Services,2.3M views,5 years ago,AWS with Chetan,2024 version has been released - please check here on this channel] This video is part of my AWS Cerfified Cloud Practitioner ...,38:54,3,['29:21 AWS Application Services']
aws technologies,https://i.ytimg.com/vi/JCzM20c0y00/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDbhrqLsWH7NndZUfyMBwzQBY5tPQ,https://youtube.com/watch?v=JCzM20c0y00&pp=ygU3Q291cnNlIGF3cyB0ZWNobm9sb2dpZXMgYXdzIHRlY2hub2xvZ2llcyBEYXRhIEFyY2hpdGVjdNIHCQl-CQGHKiGM7w%3D%3D,"Working at AWS in the Public Sector Team - Alex, Senior Data Architect | Amazon Web Services",196 views,2 years ago,Amazon Web Services,"AWS Public Sector helps our government, education, healthcare and nonprofit customers and partners leverage the cloud to ...",1:29,,
