skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
exploratory data analysis,https://i.ytimg.com/vi/QiqZliDXCCg/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCuQ1WzyzbRW-SzEAm_6RtAADrgRA,https://youtube.com/watch?v=QiqZliDXCCg&pp=ygVJQ291cnNlIGV4cGxvcmF0b3J5IGRhdGEgYW5hbHlzaXMgZXhwbG9yYXRvcnkgZGF0YSBhbmFseXNpcyBEYXRhIFNjaWVudGlzdA%3D%3D,Exploratory Data Analysis,77K views,2 years ago,IBM Technology,Exploratory data analysis (EDA) is used by data scientists to analyze and investigate data sets and summarize their main ...,5:02,3,"['Intro', 'Treasure and Insights', 'Exploratory Data Analysis']"
exploratory data analysis,https://i.ytimg.com/vi/Liv6eeb1VfE/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCWhfU9VCY1UORZxzBXdPubJkDwow,https://youtube.com/watch?v=Liv6eeb1VfE&pp=ygVJQ291cnNlIGV4cGxvcmF0b3J5IGRhdGEgYW5hbHlzaXMgZXhwbG9yYXRvcnkgZGF0YSBhbmFseXNpcyBEYXRhIFNjaWVudGlzdA%3D%3D,Exploratory Data Analysis in Pandas | Python Pandas Tutorials,177K views,1 year ago,Alex The Analyst,,32:13,14,"['Intro', 'First Look at Data', 'Info()', 'Describe()', 'Counting all Null Values', 'Count of Unique Values', 'Sorting on Values', 'Correlation between Columns', 'Heatmap using Seaborn', 'Grouping Data', 'Visualizing Grouped Data', 'Boxplots for Outliers', 'Data Types of Columns', 'Outro']"
exploratory data analysis,https://i.ytimg.com/vi/xi0vhXFPegw/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCbZJZOKWlV98Lv4DG7YyIS1h_dZg,https://youtube.com/watch?v=xi0vhXFPegw&pp=ygVJQ291cnNlIGV4cGxvcmF0b3J5IGRhdGEgYW5hbHlzaXMgZXhwbG9yYXRvcnkgZGF0YSBhbmFseXNpcyBEYXRhIFNjaWVudGlzdA%3D%3D,Exploratory Data Analysis with Pandas Python,549K views,3 years ago,Rob Mulla,"In this video about exploratory data analysis with pandas and python, Kaggle grandmaster Rob Mulla will teach you the basics of ...",40:22,8,"['Introduction', 'Imports and reading data', 'Data Understanding', 'Data Preparation', 'Feature Understanding', 'Feature Relationships', 'Asking a Question about the Data', 'Final Thoughts']"
exploratory data analysis,https://i.ytimg.com/vi/rytsuy1FUlE/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBE74qH--B0cMSVeRmFB6Mghv0HGg,https://youtube.com/watch?v=rytsuy1FUlE&pp=ygVJQ291cnNlIGV4cGxvcmF0b3J5IGRhdGEgYW5hbHlzaXMgZXhwbG9yYXRvcnkgZGF0YSBhbmFseXNpcyBEYXRhIFNjaWVudGlzdA%3D%3D,Exploratory Data Analysis 2023 | Data Science Tutorial | Praanshu | IvyProSchool,543 views,1 year ago,IvyProSchool,"Hello everyone, I'm Praanshu, and I'm currently enrolled in the Data Science with Power BI course at IvyProSchool. Today, we are ...",44:10,31,"['Introduction', 'What is EDA?', 'Why is EDA Important ?', 'EDA Process', 'Overview of Data', 'Importing python libraries', 'Loading Data', 'df.head()', 'Data Cleaning', 'df.info()', 'df.nunique()', 'df.unique() on courses', 'df.unique() on cgpa', 'df.unique() on year of course', 'df.isna() on age', 'df.copy() on original data', 'df.drop() on timestamp', 'df.rename() on courses', 'df.dropna() on age', 'df.replace() on course and current_year', 'df.apply() on cgpa', 'EDA and Visualisations', 'plt.pie() on gender', 'plt.bar() on age and current_year', 'plt.subplot() on current_year', 'sns.catplot() on current_year and depression/anxiety/panic attack', 'sns.catplot() on age and depression/anxiety/panic attack', 'sns.catplot() on panic attack and anxiety', 'sns.catplot() on depression and panic attack', 'plt.bar() on depression/anxiety/panic attack vs specialist visit', 'Conclusion']"
exploratory data analysis,https://i.ytimg.com/vi/xLW796-J5fI/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCr6l8dii3QWZZrr6smG6JliBeSAA,https://youtube.com/watch?v=xLW796-J5fI&pp=ygVJQ291cnNlIGV4cGxvcmF0b3J5IGRhdGEgYW5hbHlzaXMgZXhwbG9yYXRvcnkgZGF0YSBhbmFseXNpcyBEYXRhIFNjaWVudGlzdA%3D%3D,Exploratory Data Analysis in 20 Minutes,1.7K views,5 months ago,Karina Data Scientist,"Exploratory Data Analysis with Pandas in Python | Generate Your Own Dataset with ChatGPT In this tutorial, you'll learn how to ...",21:51,23,"['Intro', 'About dataset', 'Generate your data with ChatGPT', 'Libraries to install/import', 'Path to the file', 'File preview', 'Change display max_rows max_columns', 'View top rows', 'View bottom rows', 'Check shape of your data', 'Get a list of columns', 'Data types', 'Convert object to datetime', 'Statistics (.describe)', 'Remove columns', 'Rename columns', 'Check for NA values', 'Duplicates', 'Remove duplicates', 'Summaries of categorical data', 'Visuals for categorical data', 'Purchase trend over time', 'Summary of findings']"
exploratory data analysis,https://i.ytimg.com/vi/su32j4mw0Ec/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCvPFhhehxqe0quGnyzEDr8p8vCIA,https://youtube.com/watch?v=su32j4mw0Ec&pp=ygVJQ291cnNlIGV4cGxvcmF0b3J5IGRhdGEgYW5hbHlzaXMgZXhwbG9yYXRvcnkgZGF0YSBhbmFseXNpcyBEYXRhIFNjaWVudGlzdA%3D%3D,EDA - Exploratory Data Analysis Explained | Crash Course 04 | Data Science | upGrad,298 views,2 years ago,upGrad - Data Science,"Now that you have learned the softer side of Data Science , you are all set to dive in the Data of Data Science . Watch Exploratory ...",5:22,3,"['COURSE JOURNEY', 'Crash Course The Data Science Series', 'EXPLORATORY DATA ANALYSIS']"
exploratory data analysis,https://i.ytimg.com/vi/QOXFKi9ss8o/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGUgZShlMA8=&rs=AOn4CLAa61dfwqw64iTEUbrzcoHfr0xQvw,https://youtube.com/shorts/QOXFKi9ss8o,How I'd Learn PYTHON For DATA ANALYSIS | If I Had To Start Over Again #dataanalyst #dataanalytics,63K views,1 year ago,Mo Chen,,SHORTS,,
exploratory data analysis,https://i.ytimg.com/vi/JHiQOYyonPY/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDNjV6J-l7Jqixquw9_3xyb8eKjVg,https://youtube.com/watch?v=JHiQOYyonPY&pp=ygVJQ291cnNlIGV4cGxvcmF0b3J5IGRhdGEgYW5hbHlzaXMgZXhwbG9yYXRvcnkgZGF0YSBhbmFseXNpcyBEYXRhIFNjaWVudGlzdA%3D%3D,🚀 3-Hour Python Data Analytics | No Music | No Distractions. Just Pure Focus,23 views,1 day ago,classeswithme,Let's analyze data together! Subscribe for more Python & Data Science content! Like & Comment if this helped you ...,2:37:43,,
exploratory data analysis,https://i.ytimg.com/vi/dP170R-wO-8/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDI-I1xVuvI65swJoOlCDY4Iekq3g,https://youtube.com/watch?v=dP170R-wO-8&pp=ygVJQ291cnNlIGV4cGxvcmF0b3J5IGRhdGEgYW5hbHlzaXMgZXhwbG9yYXRvcnkgZGF0YSBhbmFseXNpcyBEYXRhIFNjaWVudGlzdA%3D%3D,How To Become Expertise in Exploratory Data Analysis,192K views,5 years ago,Krish Naik,,10:05,,
exploratory data analysis,https://i.ytimg.com/vi/nUxhQw3cojg/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGEgZShZMA8=&rs=AOn4CLC8vUnv2V-5461Ko4h8r6Y8ZSKgvg,https://youtube.com/shorts/nUxhQw3cojg,How I explore data with PYTHON as a DATA ANALYST,11K views,1 year ago,Mo Chen,Check out my data analyst roadmap ➡︎ https://datawithmo.com/ 1:1 mentoring and more ➡︎ https://topmate.io/datawithmo ...,SHORTS,,
