skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
experimental design,https://i.ytimg.com/vi/YpZ7Gb9d-Lc/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDNfsrk8I_ttRi4Y2Y7nuI08gp1sQ,https://youtube.com/watch?v=YpZ7Gb9d-Lc&pp=ygU9Q291cnNlIGV4cGVyaW1lbnRhbCBkZXNpZ24gZXhwZXJpbWVudGFsIGRlc2lnbiBEYXRhIFNjaWVudGlzdNIHCQl-CQGHKiGM7w%3D%3D,Wayfair Data Science Explains It All: Experimentation,5.6K views,6 years ago,Wayfair Data Science,"This week in Wayfair Data Science's explainer series, Tim O'Connor discusses experimentation in the context of data science .",5:50,8,"['Intro', 'Experimentation and its importance', 'How experiments are often run – A/B tests', 'Downsides of A/B tests', 'Substitutable product groups', 'How to experiment in a non A/B environment', 'Confounding variables in experiments', 'Synthetic controls and experimentation']"
experimental design,https://i.ytimg.com/vi/DaBq0naj0YY/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBwRsdQmVTZ7b6YCGFzgV91H-usgw,https://youtube.com/watch?v=DaBq0naj0YY&pp=ygU9Q291cnNlIGV4cGVyaW1lbnRhbCBkZXNpZ24gZXhwZXJpbWVudGFsIGRlc2lnbiBEYXRhIFNjaWVudGlzdA%3D%3D,Introduction to experiment design | Study design | AP Statistics | Khan Academy,375K views,8 years ago,Khan Academy,Introduction to experiment design . Explanatory and response variables. Control and treatment groups. View more lessons or ...,10:27,4,"['Blinded experiment', 'Simple random sample', 'Stratified sampling', 'Replication']"
experimental design,https://i.ytimg.com/vi/nvGetkVDt8c/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC2qwDZ0yvuOujOJEBHLdIRpd_cHg,https://youtube.com/watch?v=nvGetkVDt8c&pp=ygU9Q291cnNlIGV4cGVyaW1lbnRhbCBkZXNpZ24gZXhwZXJpbWVudGFsIGRlc2lnbiBEYXRhIFNjaWVudGlzdA%3D%3D,Want to Learn the Data Science of Experimental Design? Try my Online Course in A/B Testing!,321 views,3 years ago,Monika Wahi,,6:00,3,"['Intro', 'Data Science of Experimental Design', 'My Online Course']"
experimental design,https://i.ytimg.com/vi/fT0ZKZEEVYM/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAJVS1ltk4DmvLyCOAoogiKoQ0zQA,https://youtube.com/watch?v=fT0ZKZEEVYM&pp=ygU9Q291cnNlIGV4cGVyaW1lbnRhbCBkZXNpZ24gZXhwZXJpbWVudGFsIGRlc2lnbiBEYXRhIFNjaWVudGlzdA%3D%3D,Data Analysis Skills: Experimental Design for Data Analysis Course Preview,202 views,5 years ago,Pluralsight,"Join Pluralsight author Janani Ravi as she walks you through a preview of her "" Experimental Design for Data Analysis"" course ...",1:56,3,"['Introduction', 'Course Overview', 'Course Objectives']"
experimental design,https://i.ytimg.com/vi/vSXOJnGNtM4/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBTZ2MOOJ4k7aIMZbYyrwjS0vCHXA,https://youtube.com/watch?v=vSXOJnGNtM4&pp=ygU9Q291cnNlIGV4cGVyaW1lbnRhbCBkZXNpZ24gZXhwZXJpbWVudGFsIGRlc2lnbiBEYXRhIFNjaWVudGlzdA%3D%3D,Data Scientist's Toolbox: Experimental Design,5.9K views,9 years ago,The Johns Hopkins Data Science Lab,,16:00,,
experimental design,https://i.ytimg.com/vi/arWJoWPpOqY/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCfMuwtE4JZkx-lOiSoMzHqDc5ymg,https://youtube.com/watch?v=arWJoWPpOqY&pp=ygU9Q291cnNlIGV4cGVyaW1lbnRhbCBkZXNpZ24gZXhwZXJpbWVudGFsIGRlc2lnbiBEYXRhIFNjaWVudGlzdA%3D%3D,Data Science for Business.  Lecture 8. Design of experiments and A/B testing,2.6K views,4 years ago,Leonid Zhukov,DESIGN OF EXPERIMENTS Randomized experiments allows us to measure the true effect of proposed solutions ...,39:22,,
experimental design,https://i.ytimg.com/vi/0UYuySu5R48/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC28mpwGOlWcr0E4rMzqXMBKoKqRg,https://youtube.com/watch?v=0UYuySu5R48&pp=ygU9Q291cnNlIGV4cGVyaW1lbnRhbCBkZXNpZ24gZXhwZXJpbWVudGFsIGRlc2lnbiBEYXRhIFNjaWVudGlzdA%3D%3D,16-Mastering Data Science Experimental Design: From Hypothesis to Results,118 views,2 years ago,DatSci Hub,In this lesson we covered what experimental design is and why good experimental design matters. We then looked in depth to the ...,10:09,,
experimental design,https://i.ytimg.com/vi/xDWdJI_XT3k/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBkEwICeLTGoQPEpqxlObtMUCj70Q,https://youtube.com/watch?v=xDWdJI_XT3k&pp=ygU9Q291cnNlIGV4cGVyaW1lbnRhbCBkZXNpZ24gZXhwZXJpbWVudGFsIGRlc2lnbiBEYXRhIFNjaWVudGlzdA%3D%3D,"Experimental Design: Variables, Groups, and Random Assignment",136K views,3 years ago,Psych Explained,"In this video, Dr. Kushner outlines how to conduct a psychology experiment . The experimental method is a powerful tool for ...",10:48,4,"['Intro', 'Variables', 'Groups', 'Data']"
experimental design,https://i.ytimg.com/vi/t9_6SHb6ZZU/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC2ZxyQbPEqbu9wewfBuSMemm8aUw,https://youtube.com/watch?v=t9_6SHb6ZZU&pp=ygU9Q291cnNlIGV4cGVyaW1lbnRhbCBkZXNpZ24gZXhwZXJpbWVudGFsIGRlc2lnbiBEYXRhIFNjaWVudGlzdA%3D%3D,A gentle introduction to LLMOps & LLM Design Patterns for Production AI Applications,336 views,Streamed 1 day ago,DataScientest,Discover how to transform experimental AI projects into production-ready applications with proven LLM design patterns and ...,2:15:51,,
experimental design,https://i.ytimg.com/vi/1-wc7CNeIz8/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDKOcua1bs3hb2acviLaxHWx_vfuA,https://youtube.com/watch?v=1-wc7CNeIz8&pp=ygU9Q291cnNlIGV4cGVyaW1lbnRhbCBkZXNpZ24gZXhwZXJpbWVudGFsIGRlc2lnbiBEYXRhIFNjaWVudGlzdA%3D%3D,Designing an Experiment: Step-by-step Guide | Scribbr 🎓,138K views,3 years ago,Scribbr,Designing an experiment means planning exactly how you'll test your hypothesis to reach valid conclusions. This video will walk ...,5:45,7,"['What is an experiment', 'Define your variables', 'Internal & external validity', 'Experimental & control conditions', 'Between- or within- subjects design', 'Plan your measures', 'Ethical considerations']"
