skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
microstrategy,https://i.ytimg.com/vi/MrcZUWoGohI/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAsBE_1EPaZeaW0mrqoxfFvxwQdCw,https://youtube.com/watch?v=MrcZUWoGohI&pp=ygUzQ291cnNlIG1pY3Jvc3RyYXRlZ3kgbWljcm9zdHJhdGVneSBCdXNpbmVzcyBBbmFseXN00gcJCX4JAYcqIYzv,MicroStrategy Deep Dive (Part 1),59K views,4 months ago,Bitcoin University,"In this video, I discuss MicroStrategy's Bitcoin treasury reserve asset strategy by beginning to go over the basics of raising cash ...",12:31,,
microstrategy,https://i.ytimg.com/vi/_RyYgCnbcJc/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AH-CYAC0AWKAgwIABABGGUgZShlMA8=&rs=AOn4CLCjW778Hl10s1IP_-1kt6Cgivw6dQ,https://youtube.com/watch?v=_RyYgCnbcJc&pp=ygUzQ291cnNlIG1pY3Jvc3RyYXRlZ3kgbWljcm9zdHJhdGVneSBCdXNpbmVzcyBBbmFseXN00gcJCX4JAYcqIYzv,1.3 Intro to MSTR (MicroStrategy Training),175 views,9 years ago,Chris W,MicroStrategy Training.,7:05,10,"['ABOUT MICROSTRATEGY', 'OBJECTS IN MICROSTRATEGY', 'REPORTS', 'ATTRIBUTES', 'Attribute Forms', 'Continued', 'METRICS', 'HIERARCHIES', 'FILTERS', 'PROMPTS']"
microstrategy,https://i.ytimg.com/vi/go0JM-cvXB8/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCRT_4Kp2i4BuHwXAessXUPsbL9MA,https://youtube.com/watch?v=go0JM-cvXB8&pp=ygUzQ291cnNlIG1pY3Jvc3RyYXRlZ3kgbWljcm9zdHJhdGVneSBCdXNpbmVzcyBBbmFseXN0,MicroStrategy Tutorial | An Overview of MicroStrategy Business Intelligence (Part-1 of 60),3.6K views,7 years ago,Prince Tech Solutions,"We provide industry standard online training on MicroStrategy Development , Administration and live project development with ...",10:33,15,"['What will you learn today?', 'Data Warehouse', 'Business Intelligence (BI)', 'Type of Business Intelligence', ""Business Intelligence Software's"", 'MicroStrategy (MSTR)', 'Why MicroStrategy', 'MicroStrategy Product Portfolio', 'MicroStrategy Desktop', 'MicroStrategy Web', 'MicroStrategy Visualization (contd.)', 'MicroStrategy Visual Insight (Dashboards)', 'MicroStrategy Supported Data Sources', 'MicroStrategy Architecture', 'Architectural Functionality']"
microstrategy,https://i.ytimg.com/vi/iYTQhRPWOIc/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBR2pabChItMPQk2k0zJNyRctVQVg,https://youtube.com/watch?v=iYTQhRPWOIc&pp=ygUzQ291cnNlIG1pY3Jvc3RyYXRlZ3kgbWljcm9zdHJhdGVneSBCdXNpbmVzcyBBbmFseXN0,FREE MicroStrategy Education extended through May 15,1.6K views,4 years ago,Strategy,,1:57,,
microstrategy,,https://youtube.com/watch?v=W0pjhpqsX5A&t=1819s&pp=ygUzQ291cnNlIG1pY3Jvc3RyYXRlZ3kgbWljcm9zdHJhdGVneSBCdXNpbmVzcyBBbmFseXN0,MicroStrategy Training | MicroStrategy Online Certification Course [ MicroStrategy Demo ]- TekSlate,699 views,2 years ago,TekSlate,This Tekslate Video on MicroStrategy Training for both freshers and experienced will help you to know about MicroStrategy 10 ...,42:08,,['30:19 MicroStrategy Course Outline']
microstrategy,https://i.ytimg.com/vi/wmKay2hl0Vw/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AH-CYAC0AWKAgwIABABGFogWihaMA8=&rs=AOn4CLDCW80-FT_qJc-tJUsI8H4Pso48gQ,https://youtube.com/watch?v=wmKay2hl0Vw&pp=ygUzQ291cnNlIG1pY3Jvc3RyYXRlZ3kgbWljcm9zdHJhdGVneSBCdXNpbmVzcyBBbmFseXN0,Overview of MicroStrategy eLearning Courses,1.8K views,8 years ago,Strategy,Watch this short video for a taste of what you can learn from our newest multimedia eLearning courses geared towards your ...,3:09,4,"['Contains audio parts', 'Quizzes for each lesson', 'Reviews for each quiz', 'Searchable and bookmarkable topics for quick reference']"
microstrategy,https://i.ytimg.com/vi/2NJVQXgFZ5E/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD9tEI5NK_f2cSYFP0-9L6jsSc11g,https://youtube.com/watch?v=2NJVQXgFZ5E&pp=ygUzQ291cnNlIG1pY3Jvc3RyYXRlZ3kgbWljcm9zdHJhdGVneSBCdXNpbmVzcyBBbmFseXN0,Introducing MicroStrategy AI,58K views,1 year ago,Strategy,MicroStrategy AI is the latest dimension of the MicroStrategy ONE platform that takes advantage of the convergence of AI and BI.,54:25,16,"['Introduction to MicroStrategy', 'Elevate your business with AI-powered applications', 'Build a smart and precise solution with MicroStrategy ONE (AI + BI)', 'Challenges to AI implementation', 'UX – Enhance existing apps with AI-powered features and UX', 'Introducing MicroStrategy AI with Auto', 'Auto Dashboard', 'Auto SQL', 'Auto Expert', 'Auto Answers', 'Trust – Precise results with trusted AI based on the semantic graph', 'AI Skills – Access features built with Auto LLMs and advanced prompts', 'Integration – Amplify AI with cloud containerization and open ecosystem', 'Build your own bot', 'Sign up for a demo and register for World 2024', 'Q&A']"
microstrategy,https://i.ytimg.com/vi/21fLECPXxZ8/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDRKraK1qqIAWG5ARWikZZrQ7uReQ,https://youtube.com/watch?v=21fLECPXxZ8&t=228s&pp=ygUzQ291cnNlIG1pY3Jvc3RyYXRlZ3kgbWljcm9zdHJhdGVneSBCdXNpbmVzcyBBbmFseXN0,NASDAQ DOWN 15%: 5 Stocks Showing Powerful Relative Strength | Actionable Silver ETF,85 views,2 days ago,Morpheus Trading Group (MTG),"Visit https://MorpheusTrading.com and click ""Stock Picks"" to get our expert analysis daily! Market Correction Opportunity: 5 ...",6:58,,['3:48 MicroStrategy ($MSTR) analysis']
microstrategy,https://i.ytimg.com/vi/XJr2KtH71mU/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAOS5ShX6lys89XRH1gMKWgscSw3w,https://youtube.com/watch?v=XJr2KtH71mU&pp=ygUzQ291cnNlIG1pY3Jvc3RyYXRlZ3kgbWljcm9zdHJhdGVneSBCdXNpbmVzcyBBbmFseXN0,MicroStrategy Skills: Build Your First Data Visualization with MicroStrategy Course Preview,453 views,4 years ago,Pluralsight,,1:38,,
microstrategy,https://i.ytimg.com/vi/4OS5e9nO3Co/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCuGury0O2HRhmeKlIGzHio0UfKEQ,https://youtube.com/watch?v=4OS5e9nO3Co&pp=ygUzQ291cnNlIG1pY3Jvc3RyYXRlZ3kgbWljcm9zdHJhdGVneSBCdXNpbmVzcyBBbmFseXN0,Where MicroStrategy is used? - MicroStrategy  Tutorial - Bigclasses,2.6K views,9 years ago,BigClasses,"To know more details on Microstrategy click here :- http://bigclasses.com/ microstrategy -online-training.html ,visit: +91 800 811 ...",7:04,,
