skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
business analyst,https://i.ytimg.com/vi/f9DzS6NdgwU/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDnD9Uv6gKYPpCfTM8aNNv8Fhh8Ig,https://youtube.com/watch?v=f9DzS6NdgwU&pp=ygU5Q291cnNlIGJ1c2luZXNzIGFuYWx5c3QgYnVzaW5lc3MgYW5hbHlzdCBCdXNpbmVzcyBBbmFseXN0,Business Analyst Full Course In 2 Hours | Business Analyst Training For Beginners | Simplilearn,1.5M views,4 years ago,Simplilearn,"In this video on Business Analyst Full Course In 2 Hours, you will look at topics like the need for having a business analyst , ...",1:19:39,8,"['Necessity of a Business Analyst', 'Who is a BA through story - duties explained', ""Defn of a BA and summary of a BA's responsibilities"", ""Explanation of all the BA skills & SL master's course explanation"", 'BA Roadmap', 'BA process, Agile Scrum, BA with Excel demo', 'Intro of the topic', 'Responsibilities, Skills, Salaries, Companies, SL courses']"
business analyst,https://i.ytimg.com/vi/UBVzucVpG7k/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDzIiPBfng6NTDYmBJWwJknT4l_dw,https://youtube.com/watch?v=UBVzucVpG7k&pp=ygU5Q291cnNlIGJ1c2luZXNzIGFuYWx5c3QgYnVzaW5lc3MgYW5hbHlzdCBCdXNpbmVzcyBBbmFseXN0,Business Analyst Full Course In 2 Hours | Business Analyst Training For Beginners | Simplilearn,820K views,4 years ago,Simplilearn,"In this Simplilearn video on Business Analyst Full Course In 2 Hours, you will look at topics like the importance of business ...",1:52:16,14,"['Introduction', 'Need for a Business Analyst', 'Who Is a Business Analyst', 'Business Analyst Responsibilities', 'Business Analyst Skills', 'Business Analyst Certification', 'Business Analyst Roadmap', 'Business Analysis Knowledge Areas', 'Agile Methodology', 'Scrum Methodology', 'Business Analyst Career', 'Business Analyst Tools', 'Business Analysis With Excel', 'Business Analyst vs Data Analyst']"
business analyst,https://i.ytimg.com/vi/OnwhPsfbMmU/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCvUBkVcqh978Y9GVyVp8ddHhRmoA,https://youtube.com/watch?v=OnwhPsfbMmU&pp=ygU5Q291cnNlIGJ1c2luZXNzIGFuYWx5c3QgYnVzaW5lc3MgYW5hbHlzdCBCdXNpbmVzcyBBbmFseXN0,Business Analyst Course in 6 Hours | Business Analyst Training For Beginners |,302K views,1 year ago,ThePrefectBA,Over the last 4 years we have published several videos on Business Analyst Skills and Techniques. Many of you have requested ...,6:14:32,17,"['Course Introduction', 'Module 1: Requirement Gathering', 'Top 10 Requirements Elicitation Techniques every Business Analyst Should Know', '[3 Techniques In Depth] Requirements Gathering - Interview ,Workshop, Observation', 'What Is Design Thinking ? - [Explained with a Case Study ]', 'Module 2 : Requirement Documents', 'Business Analyst Training For Beginners', 'Requirement Prioritization Techniques', ""UML Diagrams - A Beginner's Guide"", 'Process Mapping in [2 STEPS ]', 'Agile Methodology Tutorial For Beginners', 'User Story Mapping', 'User Stories Vs Use Cases', '[Top 11] Business Analyst Tools - Every BA Should Know About', 'JIRA Tutorial for Beginners', 'Step by Step Walk through', 'What is an API - [NON TECHNICAL] API Tutorial', 'SQL Basics', 'SQL JOINs']"
business analyst,https://i.ytimg.com/vi/8chbARSxT2o/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGGUgTyhAMA8=&rs=AOn4CLD99ixPUdCy0OFx_Njy0425YQBA_Q,https://youtube.com/shorts/8chbARSxT2o,Analyzing data as a business analyst in tech,52K views,5 months ago,Lillian Chiu,Here's how I analyze data as a business analyst and Tech I'm Lillian and I'm a business strategy and operations manager at ...,SHORTS,,
business analyst,https://i.ytimg.com/vi/YJucKlGa0ZE/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAFtytpghVxcXL-EhsyRojF2u_jgQ,https://youtube.com/watch?v=YJucKlGa0ZE&pp=ygU5Q291cnNlIGJ1c2luZXNzIGFuYWx5c3QgYnVzaW5lc3MgYW5hbHlzdCBCdXNpbmVzcyBBbmFseXN0,Fastest Way to Become a Business Analyst (Business Analyst Roadmap),101K views,6 months ago,Mo Chen,Check out Simplilearn's Business Analyst Programs: https://bit.ly/Mochen- BusinessAnalyst THE BEST DATA PORTFOLIO FOR ...,11:50,5,"['The 3 things you need to become a business analyst', 'What does a business analyst actually do?', 'How to get qualified? (Degrees and Courses)', 'What Business Analyst Skills Should You Learn?', 'How to write a resume that will land you the interviews']"
business analyst,https://i.ytimg.com/vi/G4syHs3M82E/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDQ1rFDGM9ASZ_5kUH3gKCVf-7KNg,https://youtube.com/watch?v=G4syHs3M82E&pp=ygU5Q291cnNlIGJ1c2luZXNzIGFuYWx5c3QgYnVzaW5lc3MgYW5hbHlzdCBCdXNpbmVzcyBBbmFseXN0,Data Analyst vs Business Analyst | Which Is Right For You?,784K views,4 years ago,Alex The Analyst,"Business Analysts and Data Analysts are some of the most sought after jobs in the data world. Both share similar work, but the ...",4:40,5,"['Intro', 'Business Analyst', 'Qualifications', 'Skills', 'Salary']"
business analyst,https://i.ytimg.com/vi/-psusaPKLg0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA4KQRO0CkKwwkAoOnP1LS2OVeMlA,https://youtube.com/watch?v=-psusaPKLg0&pp=ygU5Q291cnNlIGJ1c2luZXNzIGFuYWx5c3QgYnVzaW5lc3MgYW5hbHlzdCBCdXNpbmVzcyBBbmFseXN0,Who Is A Business Analyst?| What Does A Business Analyst Do? - Roles & Responsibilities |Simplilearn,1M views,4 years ago,Simplilearn,"This video, Who Is A Business Analystby Simplilearn, will help you understand who is a business analyst and what does a ...",7:15,11,"['Who Is A Business Analyst?', 'Planning the Project', 'Understand the Business Objectives', 'Gather Requirements', 'Allocate Resources', 'Provide Suggestions', 'Collect Feedback', 'Build Reports', 'Conduct Meetings', 'Documentation and Presentation', 'Who Is a Business Analyst']"
business analyst,https://i.ytimg.com/vi/oB9FV1sBRdo/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDv-9PilwYc8idSGpSoL512nmIuNQ,https://youtube.com/watch?v=oB9FV1sBRdo&pp=ygU5Q291cnNlIGJ1c2luZXNzIGFuYWx5c3QgYnVzaW5lc3MgYW5hbHlzdCBCdXNpbmVzcyBBbmFseXN0,Webinar - Mastering Essential Data Skills for Business Analysts in 2025 - 2 April 2025,228 views,Streamed 3 days ago,Adaptive US : Sky Rocket Your BA Career,"In today's data-driven world, mastering data analytics is no longer optional for business analysts —it's essential. In this webinar, LN ...",58:46,,
business analyst,https://i.ytimg.com/vi/mmPT9h9Ww2s/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGGUgVChKMA8=&rs=AOn4CLAD4zcn2CtnXJhkNki0T2nHIz4jhQ,https://youtube.com/shorts/mmPT9h9Ww2s,How much a Business Analyst makes #Career #Salary #BusinessAnalyst #CanadianIncome,294K views,1 year ago,Income Interviews,Nj yeah what do you do for a living I work as a business analyst what's the day in the life look like as a business analyst you have ...,SHORTS,,
business analyst,https://i.ytimg.com/vi/Aw0FKWhfUq0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDUt4hLdR1_A9iVegs4GrQb5Dxe0A,https://youtube.com/watch?v=Aw0FKWhfUq0&pp=ygU5Q291cnNlIGJ1c2luZXNzIGFuYWx5c3QgYnVzaW5lc3MgYW5hbHlzdCBCdXNpbmVzcyBBbmFseXN0,Is The Microsoft Business Analyst Professional Certificate ACTUALLY Worth It?,19K views,8 months ago,Shane Hummus,For Business Inquiries: Shanehummus@gmail.com ---------- These videos are for entertainment purposes only and they are just ...,13:13,,
