skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
kinesis,https://i.ytimg.com/vi/_bRTlb9b59Y/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCy3x1lye6A9c89nWzPNsqDKngbsw,https://youtube.com/watch?v=_bRTlb9b59Y&pp=ygUlQ291cnNlIGtpbmVzaXMga2luZXNpcyBEYXRhIEFyY2hpdGVjdA%3D%3D,"Amazon Kinesis Introduction and Overview (with SNS, SQS, Eventbridge Comparisons!)",48K views,1 year ago,Be A Better Dev,"Amazon Kinesis is an extremely powerful ""umbrella service"" that consists of 4 main product offerings - each with a different ...",30:56,7,"['Introduction', 'Agenda', 'Who Uses Kinesis', 'Data Streams', 'Firehose Overview', 'Data Analytics Overview', 'AWS Services Comparisons']"
kinesis,https://i.ytimg.com/vi/hLLgkTUmwOU/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDLl4BsFhlXsh7CCpg3XLQ8cGUatw,https://youtube.com/watch?v=hLLgkTUmwOU&pp=ygUlQ291cnNlIGtpbmVzaXMga2luZXNpcyBEYXRhIEFyY2hpdGVjdA%3D%3D,Amazon Kinesis Data Streams Fundamentals,101K views,4 years ago,Amazon Web Services,Dive deeper into the key concepts of Amazon Kinesis Data Streams. Learn more about Amazon Kinesis Data Streams at ...,5:20,5,"['Enabling real-time analytics', 'What are some technical requirements for streaming?', 'Managed Ability to Capture & Store Data', 'Routing data into the stream and ordering', 'Enhanced Fan-Out and HTTP/2 support for Faster Streaming']"
kinesis,https://i.ytimg.com/vi/0YyQhkaj6XE/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AH-CYAC0AWKAgwIABABGEogVShlMA8=&rs=AOn4CLDBixkV1q9tVHCyfZTiI-VLlZwFCw,https://youtube.com/watch?v=0YyQhkaj6XE&pp=ygUlQ291cnNlIGtpbmVzaXMga2luZXNpcyBEYXRhIEFyY2hpdGVjdA%3D%3D,"Architecture: Delivering data to Data lake with Kinesis datastreams, Firehose, Lambdas, glue, Athena",798 views,3 years ago,Soumil Shah,... aws kinesis firos and aws kinesis data stream i'll be showing you an end-to-end demo of this architecture how you can leverage ...,7:12,,
kinesis,https://i.ytimg.com/vi/w3h0-BKqbTY/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAHM_GzFCxzHXwIAn55jr3kZgCy8Q,https://youtube.com/watch?v=w3h0-BKqbTY&t=429s&pp=ygUlQ291cnNlIGtpbmVzaXMga2luZXNpcyBEYXRhIEFyY2hpdGVjdA%3D%3D,Introduction to AWS Kinesis | Kinesis Application Architecture | Demonstration | KnowledgeHut,1.1K views,3 years ago,upGrad KnowledgeHut,"Data streaming and analytics has been rapidly growing over the last few years, coinciding with the rise of cloud computing.",50:30,,['7:09 ️ Kinesis Application Architecture']
kinesis,https://i.ytimg.com/vi/_t3k6oX2mfc/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDGSZKBrgxPJNZjAtQ6M0RlAlNTkw,https://youtube.com/watch?v=_t3k6oX2mfc&t=631s&pp=ygUlQ291cnNlIGtpbmVzaXMga2luZXNpcyBEYXRhIEFyY2hpdGVjdA%3D%3D,AWS Kinesis Tutorial for Beginners [FULL COURSE in 65 mins],71K views,3 years ago,Johnny Chivers,00:09 - What the course will cover 00:54 - Set Up Work 05:43 - Kinesis Streams Theory 09:01 - SDK Vs KPL Theory 10:31 ...,1:03:26,17,['10:31 Kinesis Data Streams Practical']
kinesis,https://i.ytimg.com/vi/s6iQiddfELA/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLACvW8qVvF-H1ERktoAwDgl2vZTFA,https://youtube.com/watch?v=s6iQiddfELA&pp=ygUlQ291cnNlIGtpbmVzaXMga2luZXNpcyBEYXRhIEFyY2hpdGVjdA%3D%3D,Batch & Stream processing using Kinesis Analytics - Part 1,245 views,1 year ago,Karthik Subramanian,"This video shows how to setup a real-time stream processing architecture using Kinesis Data Stream, Kinesis Analytics (Flink) ...",24:33,,
kinesis,https://i.ytimg.com/vi/KCuu_jcyZF8/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDYPoySt68gNH3f_hUkT3j1dNYRtg,https://youtube.com/watch?v=KCuu_jcyZF8&pp=ygUlQ291cnNlIGtpbmVzaXMga2luZXNpcyBEYXRhIEFyY2hpdGVjdA%3D%3D,Create a data stream on AWS w/ Kinesis!,7.1K views,4 years ago,Kahan Data Solutions,"Learn how to create a data stream with Amazon Kinesis ! Amazon Kinesis makes it easy to collect, process, and analyze real-time, ...",5:50,6,"['Create a data stream', 'Demo setup', 'Python file', 'Create access key', 'Monitoring', 'Next Steps']"
kinesis,https://i.ytimg.com/vi/tykcCf-Zz1M/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDyCKG1PQzqnjVUAZ079vzVwmqzSQ,https://youtube.com/watch?v=tykcCf-Zz1M&pp=ygUlQ291cnNlIGtpbmVzaXMga2luZXNpcyBEYXRhIEFyY2hpdGVjdA%3D%3D,Top AWS Services A Data Engineer Should Know,193K views,3 years ago,DataEng Uncomplicated,This is a high-level overview that the top services on AWS a data engineer should know in order to solve their data engineering ...,13:11,10,"['Introduction', 'Data Ingestion', 'Storage - S3', 'Transformation', 'Data Catalog', 'Data Warehouse', 'Data Analytics', 'Application Integration', 'Orchestration', 'Monitoring']"
kinesis,https://i.ytimg.com/vi/oAliBHw_08M/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLApWAMvOadfvE2WIlAh68b1R4XztQ,https://youtube.com/watch?v=oAliBHw_08M&pp=ygUlQ291cnNlIGtpbmVzaXMga2luZXNpcyBEYXRhIEFyY2hpdGVjdNIHCQl-CQGHKiGM7w%3D%3D,Scale Kinesis Data Streams for high throughput and low latency | Amazon Web Services,3.2K views,1 year ago,Amazon Web Services,... you'll learn about scaling Kinesis Data Streams for high throughput and low latency. Learn more at: https://go.aws/3pGGsGp ...,4:32,,
kinesis,https://i.ytimg.com/vi/lpH1kw5q03M/hqdefault.jpg?sqp=-oaymwFBCOADEI4CSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AHUBoAC3gOKAgwIABABGEEgUShlMA8=&rs=AOn4CLD9iha3ilgrf9C5gGmPEIE_H0cO3g,https://youtube.com/watch?v=lpH1kw5q03M&pp=ygUlQ291cnNlIGtpbmVzaXMga2luZXNpcyBEYXRhIEFyY2hpdGVjdA%3D%3D,Amazon Kinesis data streams theory and Hands on,160 views,10 months ago,BTECH Spark,"Title: ""Amazon Kinesis Data Streams: Theory and Hands-On Guide"" ### Description: Explore the fundamentals of Amazon Kinesis ...",38:10,,
