skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
machine learning concepts,https://i.ytimg.com/vi/Fa_V9fP2tpU/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBZmIHu7b6uiHq23IFi7ap9zH-_yQ,https://youtube.com/watch?v=Fa_V9fP2tpU&pp=ygVJQ291cnNlIG1hY2hpbmUgbGVhcm5pbmcgY29uY2VwdHMgbWFjaGluZSBsZWFybmluZyBjb25jZXB0cyBEYXRhIFNjaWVudGlzdA%3D%3D,All Machine Learning Concepts Explained in 22 Minutes,166K views,4 months ago,Infinite Codes,All Basic Machine Learning Terms Explained in 22 Minutes ######################################### I just started my ...,22:22,32,"['Artificial Intelligence (AI)', 'Machine Learning', 'Algorithm', 'Data', 'Model', 'Model fitting', 'Training Data', 'Test Data', 'Supervised Learning', 'Unsupervised Learning', 'Reinforcement Learning', 'Feature (Input, Independent Variable, Predictor)', 'Feature engineering', 'Feature Scaling (Normalization, Standardization)', 'Dimensionality', 'Target (Output, Label, Dependent Variable)', 'Instance (Example, Observation, Sample)', 'Label (class, target value)', 'Model complexity', 'Bias & Variance', 'Bias Variance Tradeoff', 'Noise', 'Overfitting & Underfitting', 'Validation & Cross Validation', 'Regularization', 'Batch, Epoch, Iteration', 'Parameter', 'Hyperparameter', 'Cost Function (Loss Function, Objective Function)', 'Gradient Descent', 'Learning Rate', 'Evaluation']"
machine learning concepts,https://i.ytimg.com/vi/E0Hmnixke2g/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD3oQXPJUR0PEjUh2rUxCMuURaGLg,https://youtube.com/watch?v=E0Hmnixke2g&pp=ygVJQ291cnNlIG1hY2hpbmUgbGVhcm5pbmcgY29uY2VwdHMgbWFjaGluZSBsZWFybmluZyBjb25jZXB0cyBEYXRhIFNjaWVudGlzdA%3D%3D,All Machine Learning algorithms explained in 17 min,737K views,6 months ago,Infinite Codes,All Machine Learning algorithms intuitively explained in 17 min ######################################### I just started ...,16:30,17,"['Intro: What is Machine Learning?', 'Supervised Learning', 'Unsupervised Learning', 'Linear Regression', 'Logistic Regression', 'K Nearest Neighbors (KNN)', 'Support Vector Machine (SVM)', 'Naive Bayes Classifier', 'Decision Trees', 'Ensemble Algorithms', 'Bagging & Random Forests', 'Boosting & Strong Learners', 'Neural Networks / Deep Learning', 'Unsupervised Learning (again)', 'Clustering / K-means', 'Dimensionality Reduction', 'Principal Component Analysis (PCA)']"
machine learning concepts,https://i.ytimg.com/vi/PeMlggyqz0Y/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAazMKUc5M6zEggGTxLBkR4hoCB0Q,https://youtube.com/watch?v=PeMlggyqz0Y&pp=ygVJQ291cnNlIG1hY2hpbmUgbGVhcm5pbmcgY29uY2VwdHMgbWFjaGluZSBsZWFybmluZyBjb25jZXB0cyBEYXRhIFNjaWVudGlzdA%3D%3D,Machine Learning Explained in 100 Seconds,756K views,3 years ago,Fireship,Machine Learning is the process of teaching a computer how perform a task with out explicitly programming it. The process feeds ...,2:35,4,"['Intro', 'What is Machine Learning', 'Choosing an Algorithm', 'Conclusion']"
machine learning concepts,https://i.ytimg.com/vi/i_LwzRVP7bg/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBjAF6NN3UZ2KoYVXmI2y_6AsDHaw,https://youtube.com/watch?v=i_LwzRVP7bg&pp=ygVJQ291cnNlIG1hY2hpbmUgbGVhcm5pbmcgY29uY2VwdHMgbWFjaGluZSBsZWFybmluZyBjb25jZXB0cyBEYXRhIFNjaWVudGlzdA%3D%3D,Machine Learning for Everybody – Full Course,8.5M views,2 years ago,freeCodeCamp.org,Learn Machine Learning in a way that is accessible to absolute beginners. You will learn the basics of Machine Learning and how ...,3:53:53,25,"['Intro', 'Data/Colab Intro', 'Intro to Machine Learning', 'Features', 'Classification/Regression', 'Training Model', 'Preparing Data', 'K-Nearest Neighbors', 'KNN Implementation', 'Naive Bayes', 'Naive Bayes Implementation', 'Logistic Regression', 'Log Regression Implementation', 'Support Vector Machine', 'SVM Implementation', 'Neural Networks', 'Tensorflow', 'Classification NN using Tensorflow', 'Linear Regression', 'Lin Regression Implementation', 'Lin Regression using a Neuron', 'Regression NN using Tensorflow', 'K-Means Clustering', 'Principal Component Analysis', 'K-Means and PCA Implementations']"
machine learning concepts,https://i.ytimg.com/vi/vdRp_w9f-qM/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGDwgNCh_MA8=&rs=AOn4CLAsFYAPLBixbhYW_tO4VoBBjmUvRQ,https://youtube.com/shorts/vdRp_w9f-qM,I can't STOP reading these Machine Learning Books!,785K views,2 years ago,Nicholas Renotte,Happy coding! Nick P.s. Let me know how you go and drop a comment if you need a hand! # machinelearning #python ...,SHORTS,5,"['NO BULL GUIDE TO MATH AND PHYSICS.', 'TO MATH FUNDAMENTALS.', 'FROM SCRATCH BY JOE GRUS', 'THIS IS A BRILLIANT BOOK', 'MACHINE LEARNING ALGORITHMS.']"
machine learning concepts,https://i.ytimg.com/vi/4RixMPF4xis/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAgR0UFi_kztxoIlA5oMSXd6Zzjwg,https://youtube.com/watch?v=4RixMPF4xis&pp=ygVJQ291cnNlIG1hY2hpbmUgbGVhcm5pbmcgY29uY2VwdHMgbWFjaGluZSBsZWFybmluZyBjb25jZXB0cyBEYXRhIFNjaWVudGlzdA%3D%3D,AI vs Machine Learning,1.3M views,1 year ago,IBM Technology,What is really the difference between Artificial intelligence (AI) and machine learning (ML)? Are they actually the same thing?,5:49,,
machine learning concepts,https://i.ytimg.com/vi/ukzFI9rgwfU/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAiE_fBv_RMs_Xc85_HV4qA-mF4pg,https://youtube.com/watch?v=ukzFI9rgwfU&pp=ygVJQ291cnNlIG1hY2hpbmUgbGVhcm5pbmcgY29uY2VwdHMgbWFjaGluZSBsZWFybmluZyBjb25jZXB0cyBEYXRhIFNjaWVudGlzdA%3D%3D,Machine Learning | What Is Machine Learning? | Introduction To Machine Learning | 2024 | Simplilearn,4.9M views,6 years ago,Simplilearn,"This Machine Learning basics video will help you understand what Machine Learning is, what are the types of Machine Learning ...",7:52,6,"['What is Machine Learning?', 'Types of Machine Learning', 'What is Supervised Learning?', 'What is Unsupervised Learning?', 'What is Reinforcement Learning?', 'Machine Learning applications']"
machine learning concepts,https://i.ytimg.com/vi/vNc2z2u_nh0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAw0yi2KvS6p4U3fG23QshH1cgo_A,https://youtube.com/watch?v=vNc2z2u_nh0&pp=ygVJQ291cnNlIG1hY2hpbmUgbGVhcm5pbmcgY29uY2VwdHMgbWFjaGluZSBsZWFybmluZyBjb25jZXB0cyBEYXRhIFNjaWVudGlzdA%3D%3D,AI vs ML vs DL vs Data Science - Difference Explained | Simplilearn,151K views,2 years ago,Simplilearn,"In this video, we will cover AI vs. ML vs. DL vs. Data Science in detail. From this video, you will be able to understand the ...",6:38,,
machine learning concepts,https://i.ytimg.com/vi/VrREEYoOvm4/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBuyHvdny9YJS1Avwh-Lko7Hn2PYQ,https://youtube.com/watch?v=VrREEYoOvm4&pp=ygVJQ291cnNlIG1hY2hpbmUgbGVhcm5pbmcgY29uY2VwdHMgbWFjaGluZSBsZWFybmluZyBjb25jZXB0cyBEYXRhIFNjaWVudGlzdA%3D%3D,Data Science & Machine Learning: What is Data Science? | Beginner's Guide,30 views,1 day ago,Inside Mathematics,"What is Data Science , and why is it important in Machine Learning & AI? In this introductory video, we break down: ✓ What is ...",3:34,,
machine learning concepts,https://i.ytimg.com/vi/qNxrPri1V0I/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCN9WsJdzPwTIfhbVmoRME99ulnDQ,https://youtube.com/watch?v=qNxrPri1V0I&t=40s&pp=ygVJQ291cnNlIG1hY2hpbmUgbGVhcm5pbmcgY29uY2VwdHMgbWFjaGluZSBsZWFybmluZyBjb25jZXB0cyBEYXRhIFNjaWVudGlzdA%3D%3D,Learn Machine Learning Like a GENIUS and Not Waste Time,615K views,4 months ago,Infinite Codes,Learn Machine Learning Like a GENIUS and Not Waste Time ######################################### I just started ...,15:03,,['0:40 Why learn Machine Learning & Data Science']
