skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
mathematics,https://i.ytimg.com/vi/Fzfxn8U8aMw/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCBCS3eJZwDbAJK1ZaBpBGUWKcQQg,https://youtube.com/watch?v=Fzfxn8U8aMw&pp=ygUtQ291cnNlIG1hdGhlbWF0aWNzIG1hdGhlbWF0aWNzIERhdGEgU2NpZW50aXN0,How Much Math Is REALLY In Data Science | What Math Do You Need For Data Science,29K views,2 years ago,Data Nash,Get 25% off datacamp here - https://datacamp.pxf.io/19rBdz Industry Recognised Certifications: Data Analyst Certification Program ...,11:46,6,"['Intro', 'Math Modules', 'Mathematics and Statistics', 'Data Mining and Visualization', 'Computational Intelligence', 'Real Life Example']"
mathematics,https://i.ytimg.com/vi/jjidSjVnOLk/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAqpk4fT2vOUymHpR9PNPC87jHA8A,https://youtube.com/watch?v=jjidSjVnOLk&pp=ygUtQ291cnNlIG1hdGhlbWF0aWNzIG1hdGhlbWF0aWNzIERhdGEgU2NpZW50aXN0,Do You Need Math for Data Science?,79K views,3 years ago,Sundas Khalid,~~~ CERTIFICATES & COURSES ~~~ DATA SCIENTIST 📊 Data Science Certificate ...,4:32,4,"['Intro', 'Types of Math', 'Venn Diagram', 'Calculus Linear Algebra']"
mathematics,https://i.ytimg.com/vi/yNYflGw6kJI/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCLemmFOI7VjyguzGNyFko2RpwPcg,https://youtube.com/watch?v=yNYflGw6kJI&pp=ygUtQ291cnNlIG1hdGhlbWF0aWNzIG1hdGhlbWF0aWNzIERhdGEgU2NpZW50aXN0,Stanford's FREE data science book and course are the best yet,726K views,1 year ago,Python Programmer,Thanks to Brilliant for sponsoring this video :-) My video on the science of speed reading https://youtu.be/5RfMMBTLDms Free ...,4:52,,
mathematics,https://i.ytimg.com/vi/KgolhE7p-KY/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBsPS3f0JUlq5TMLk1UGxCxLCQwTQ,https://youtube.com/watch?v=KgolhE7p-KY&pp=ygUtQ291cnNlIG1hdGhlbWF0aWNzIG1hdGhlbWF0aWNzIERhdGEgU2NpZW50aXN0,How To Learn Math for Machine Learning FAST (Even With Zero Math Background),80K views,3 months ago,Marina Wyss - Gratitude Driven,I dropped out of high school and managed to became an Applied Scientist at Amazon by self-learning math (and other ML skills).,12:09,7,"['Introduction', 'Do you even need to learn math to work in ML?', 'What math you should learn to work in ML?', 'Learning resources and roadmap', 'Getting clear on your motivation for learning', 'Tips on how to study math for ML effectively', 'Do I recommend prioritizing math as a beginner?']"
mathematics,https://i.ytimg.com/vi/A8Abf3u0ZIs/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDPNjuZtiNGWfARitX1OBZK4i9NwA,https://youtube.com/watch?v=A8Abf3u0ZIs&pp=ygUtQ291cnNlIG1hdGhlbWF0aWNzIG1hdGhlbWF0aWNzIERhdGEgU2NpZW50aXN0,How to Learn Math for Data Science (and stay sane!),214K views,2 years ago,Thu Vu,🔑 TIMESTAMPS ================================ 0:00 - Intro 0:37 - The math you need to know for DS 1:12 - !!You don't ...,13:37,10,"['Intro', 'The math you need to know for DS', 'You don’t need to know everything!!', 'Linear algebra essentials', 'Calculus essentials', 'Statistics & probability essentials', 'Discrete math', 'Tips for learning math', 'Bonus tip', 'Outro']"
mathematics,https://i.ytimg.com/vi/JIbfzmt2LuY/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGDAgIih_MA8=&rs=AOn4CLCRLLh2MK9JFOwQldcdXuqAwjwHIA,https://youtube.com/shorts/JIbfzmt2LuY,How to learn Data Science? In Short,895K views,1 year ago,Apna College,,SHORTS,,
mathematics,https://i.ytimg.com/vi/VrREEYoOvm4/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBuyHvdny9YJS1Avwh-Lko7Hn2PYQ,https://youtube.com/watch?v=VrREEYoOvm4&pp=ygUtQ291cnNlIG1hdGhlbWF0aWNzIG1hdGhlbWF0aWNzIERhdGEgU2NpZW50aXN0,Data Science & Machine Learning: What is Data Science? | Beginner's Guide,30 views,1 day ago,Inside Mathematics,"What is Data Science , and why is it important in Machine Learning & AI? In this introductory video, we break down: ✓ What is ...",3:34,,
mathematics,https://i.ytimg.com/vi/jZGWOUNeiFY/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGUgYShUMA8=&rs=AOn4CLC5akwHVMeNkLHFs9loD5S8qtFDlA,https://youtube.com/shorts/jZGWOUNeiFY,Data Engineer vs. Data Scientist ft. @eczachly_,523K views,4 months ago,Sundas Khalid,Data Engineer vs. Data Scientist : What's the difference? Comment below if you have any questions 👇 #sundaskhalid #bigtech ...,SHORTS,,
mathematics,https://i.ytimg.com/vi/tBfIh3VQX2o/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA6V6mPdje9m2-WtfH2KrtTOqjjkQ,https://youtube.com/watch?v=tBfIh3VQX2o&pp=ygUtQ291cnNlIG1hdGhlbWF0aWNzIG1hdGhlbWF0aWNzIERhdGEgU2NpZW50aXN0,How I use Math as a Data Analyst,112K views,2 years ago,Luke Barousse,Shoutout to the real Math MVP 👉🏼 @Thuvu5 Certificates & Courses ================================== Coursera ...,10:06,7,"['Intro', 'Arithmetic', 'Algebra', 'Descriptive Statistics', 'Probability Distributions', 'Regression - Advanced Statistics', ""Thu's Recommendations""]"
mathematics,https://i.ytimg.com/vi/uZt95OZ4WUU/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGHIgTChAMA8=&rs=AOn4CLAPuFe1Se-8YPmRgELx6rJ7M8pTvg,https://youtube.com/shorts/uZt95OZ4WUU,Math Basics required for AI & Machine Learning,17K views,5 months ago,Exaltitude,,SHORTS,,
