skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
oracle exadata,https://i.ytimg.com/vi/ZiXnd7Fdr30/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDmxlhFfC98-vx_1V7kMpzZIWXhzg,https://youtube.com/watch?v=ZiXnd7Fdr30&pp=ygU1Q291cnNlIG9yYWNsZSBleGFkYXRhIG9yYWNsZSBleGFkYXRhIEJ1c2luZXNzIEFuYWx5c3Q%3D,What is Oracle Exadata Cloud@Customer?,5.5K views,10 months ago,Oracle,Oracle Exadata Cloud@Customer is a hybrid cloud platform for customers who desire cloud benefits and a cloud-based ...,2:36,,
oracle exadata,https://i.ytimg.com/vi/x_8-eSuE0Fo/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLASXQSU7UOLuoJfHA0kGlxH8yXAKA,https://youtube.com/watch?v=x_8-eSuE0Fo&pp=ygU1Q291cnNlIG9yYWNsZSBleGFkYXRhIG9yYWNsZSBleGFkYXRhIEJ1c2luZXNzIEFuYWx5c3TSBwkJfgkBhyohjO8%3D,Meet Business Challenges with Oracle Exadata,2K views,4 years ago,Oracle,"Learn more: https://oracle.com/exadata Oracle Exadata , the best place to run Oracle Database, provides unique capabilities ...",2:08,8,"['Oracle Exadata Co-engineered with Oracle Database', 'Machine Learning', 'Customized user experiences', 'High Frequency Trading', 'Enhanced predictive analytics', 'Network Intrusion Detection', 'Online Transaction Processing', 'Database Cloud']"
oracle exadata,https://i.ytimg.com/vi/dvH1fE-gnhM/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCRsh5ADpYqBE3nz_aGl3RL1A-Q1Q,https://youtube.com/watch?v=dvH1fE-gnhM&pp=ygU1Q291cnNlIG9yYWNsZSBleGFkYXRhIG9yYWNsZSBleGFkYXRhIEJ1c2luZXNzIEFuYWx5c3Q%3D,Introduction to Oracle Exadata: Exadata Consolidation,1.7K views,4 years ago,Oracle,Learn more: https://oracle.com/corporate/events/exadata-virtual-events.html Introduction to Oracle Exadata Part 4: This session ...,37:49,17,"['Intro', 'Database Sprawl - Wasted Resource and Excessive Cost', 'Value of DB Consolidation - Choosing the Right Approach', 'Layers of Consolidation', 'Consolidation at the Database', 'Simplify with Oracle = Less Configuration Items', 'Take Advantage of Multitenant Architecture', 'Leverage Exadata Snapshot Optimize Resource Utilization', 'Steps to Consolidate on Exadata', 'Value of DB Consolidation Choosing the Right Approach', 'Resource Management for Consolidation', 'Scalable Configurations Empowering Growth', 'Oracle MAA Reference Architectures', 'Highly Secure Database to Operationalize', 'Value of DB Consolidation Summarized', 'Consolidation Simplified with Exadata', 'Virtual Exadata Seminar']"
oracle exadata,https://i.ytimg.com/vi/GWjdmTi7bwg/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBA6utB-qyNDW1oSO_UJAHAA9xpqg,https://youtube.com/watch?v=GWjdmTi7bwg&t=167s&pp=ygU1Q291cnNlIG9yYWNsZSBleGFkYXRhIG9yYWNsZSBleGFkYXRhIEJ1c2luZXNzIEFuYWx5c3Q%3D,Introduction to Oracle Exadata: Exadata Overview,20K views,4 years ago,Oracle,Learn more: https://oracle.com/corporate/events/exadata-virtual-events.html Introduction to Oracle Exadata Part 1: A multipart ...,31:00,,['2:47 Oracle Exadata - The game changer Innovation\xa0...']
oracle exadata,https://i.ytimg.com/vi/IkME3luZYKA/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAra4RStlB_lOIhi8KXp_mOcxKNEQ,https://youtube.com/watch?v=IkME3luZYKA&pp=ygU1Q291cnNlIG9yYWNsZSBleGFkYXRhIG9yYWNsZSBleGFkYXRhIEJ1c2luZXNzIEFuYWx5c3Q%3D,Oracle Exadata: Architecture and internals technical deep dive | CloudWorld 2022,9.9K views,2 years ago,Oracle,The Oracle Exadata architecture is the world's most advanced for Oracle Database deployments on-premises and in the cloud.,21:31,4,"['Cloud Storage Bottleneck', 'Traditional Scan', 'Advances in Storage Index', 'Superior OLTP Architecture - Memory Cache Acceleration']"
oracle exadata,https://i.ytimg.com/vi/3hRRL-0JYEs/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDLkDKjX4khhaYpe6b9Vmo4aprrGg,https://youtube.com/watch?v=3hRRL-0JYEs&pp=ygU1Q291cnNlIG9yYWNsZSBleGFkYXRhIG9yYWNsZSBleGFkYXRhIEJ1c2luZXNzIEFuYWx5c3Q%3D,Exadata and Oracle Database—Platform for Machine Learning,211 views,5 years ago,Oracle,"Holger Mueller, VP and Principal Analyst , Constellation Research, and Steve Zivanic, VP Cloud Business Group, Oracle , examine ...",3:42,4,"['Introduction', 'What is your take on machine learning', 'What are the benefits of in database machine learning', 'Outcome matters']"
oracle exadata,https://i.ytimg.com/vi/7T3FG9fsvIQ/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBwex-381taTrsgVkLEmM9ST4H1TA,https://youtube.com/watch?v=7T3FG9fsvIQ&t=100s&pp=ygU1Q291cnNlIG9yYWNsZSBleGFkYXRhIG9yYWNsZSBleGFkYXRhIEJ1c2luZXNzIEFuYWx5c3Q%3D,Understanding Oracle EXADATA,6.1K views,4 years ago,The Fintech Techie,Understanding the concepts behind Oracle EXADATA - the most powerful database servers ever !,8:29,,['1:40 Oracle EXADATA']
oracle exadata,https://i.ytimg.com/vi/XoDXRzHNeIU/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB0tZS_Avn-b6zi5i1PvqmNyMKEzw,https://youtube.com/watch?v=XoDXRzHNeIU&pp=ygU1Q291cnNlIG9yYWNsZSBleGFkYXRhIG9yYWNsZSBleGFkYXRhIEJ1c2luZXNzIEFuYWx5c3Q%3D,Demo: Oracle Management Cloud for Exadata,955 views,4 years ago,Oracle Cloud Observability and Management Platform,Looking for ways to maximize your Oracle Exadata investment or consolidate more databases on to Oracle Exadata to lower the ...,7:24,7,"['Introduction', 'Exit Analysis', 'View Details', 'Resource Analysis', 'Hosting Analysis', 'Resource Availability Analysis', 'Database Performance Analysis']"
oracle exadata,https://i.ytimg.com/vi/pOTE2kJvZqs/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBOdBrCyKGQr5nYD7tBDI3rsE4vSw,https://youtube.com/watch?v=pOTE2kJvZqs&pp=ygU1Q291cnNlIG9yYWNsZSBleGFkYXRhIG9yYWNsZSBleGFkYXRhIEJ1c2luZXNzIEFuYWx5c3Q%3D,Meeting database management business challenges with Oracle Exadata | CloudWorld 2022,446 views,2 years ago,Oracle,,14:21,3,"['Benefits of Increased Productivity from Oracle Exadata', 'Performance impact from Exadata adoption by real customers', 'Traditional BYO approach vs. Oracle Engineered Systems']"
oracle exadata,https://i.ytimg.com/vi/6YbPvG5KlxU/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB7ZlKOewGbnxndD7pLniWZ_yPazw,https://youtube.com/watch?v=6YbPvG5KlxU&pp=ygU1Q291cnNlIG9yYWNsZSBleGFkYXRhIG9yYWNsZSBleGFkYXRhIEJ1c2luZXNzIEFuYWx5c3Q%3D,A Quick Introduction to Oracle Exadata X8,10K views,5 years ago,Oracle,"Oracle EVP Juan Loaiza gives a quick overview of Exadata X8 capabilities for OLTP, analytics, cloud, and Autonomous Database.",6:52,10,"['Intro', 'Exadata X8 Hardware (changes in red)', 'Introducing: Exadata Storage Server X8-2 Extended (XT)', 'Exadata X8-2 and X8-8 Performance Improvements', 'Exadata Uniquely Optimizes Analytics Completely Automatic, No Management Required', 'Exadata Uniquely Optimizes OLTP Completely Automatic, No Management Required', 'Preview: Persistent Memory for Even Faster OLTP in Storage', 'Best Database Cloud Service - Exadata Cloud Service', 'Exadata Cloud at Customer', 'Automatic Statistics and Indexing - Only on Exadata']"
