skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
econometrics,https://i.ytimg.com/vi/2EhRT2mOXm8/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDOY02HvBgcDk1EXRqcsNRGAi-00g,https://youtube.com/watch?v=2EhRT2mOXm8&pp=ygUvQ291cnNlIGVjb25vbWV0cmljcyBlY29ub21ldHJpY3MgRGF0YSBTY2llbnRpc3Q%3D,Josh Angrist: What's the Difference Between Econometrics and Data Science?,75K views,4 years ago,Marginal Revolution University,MIT's Josh Angrist explains the difference between econometrics and data science . You can also check out the related video ...,2:01,,
econometrics,https://i.ytimg.com/vi/T-4Dt23zJMg/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGUgSyhBMA8=&rs=AOn4CLD7qI9qEEEY5rwSLg1zTeeYVn9rvQ,https://youtube.com/watch?v=T-4Dt23zJMg&pp=ygUvQ291cnNlIGVjb25vbWV0cmljcyBlY29ub21ldHJpY3MgRGF0YSBTY2llbnRpc3Q%3D,Data Science or Econometrics - what's the difference? #datascience #econometrics #machinelearning,179 views,1 year ago,Econometrics with Jan,What's the primary difference between Data Science & modern Econometrics ? They are very similiar - two sides of the same coin ...,1:01,,
econometrics,https://i.ytimg.com/vi/tiP4oBiZcFk/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AHUBoAC4AOKAgwIABABGGUgZShlMA8=&rs=AOn4CLC4N-soO8P8wnJUkAaVn32LLgedkg,https://youtube.com/watch?v=tiP4oBiZcFk&pp=ygUvQ291cnNlIGVjb25vbWV0cmljcyBlY29ub21ldHJpY3MgRGF0YSBTY2llbnRpc3Q%3D,Econometrics for data scientists,3.4K views,3 years ago,youtube-economist,"In this video, I review some basic concepts from statistics that are important for econometrics . Then, I briefly review regression ...",1:09:42,28,"['What Are the Key Principles in Economics', 'Random Variables', 'Cumulative Distribution Function', 'Example of a Discrete Random Variable', 'Expectations and Averages', 'Calculate an Average', 'The Low Law of Total Expectation', 'Variance', 'Estimating the Average', 'Conditional Variance', 'Covariance', 'The Covariance', 'Correlation', 'Mean Independence', 'Ols Formula', 'Linear Model', 'The Ordinary Least Squares Estimator', 'Best Linear Predictor of Y', 'Variance across Samples', 'Econometrics for Machine Learning', 'Estimating the Conditional Expectation', 'Omitted Variables Bias', 'Exogeneity Assumption', 'The Exogeneity Assumption', 'Males', 'Interpretation for Other Dependent Variables', 'Instrumental Variables Estimation', 'Two-Stage Least-Squares Estimator']"
econometrics,https://i.ytimg.com/vi/P0v6fqMhfTw/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDnfq4mZ1HVvkYvG20IiC4qDPaeVQ,https://youtube.com/watch?v=P0v6fqMhfTw&pp=ygUvQ291cnNlIGVjb25vbWV0cmljcyBlY29ub21ldHJpY3MgRGF0YSBTY2llbnRpc3Q%3D,Should You Take Data Science Classes for Quant Finance?,4K views,2 years ago,Dimitri Bianco,Should you take a data science or machine learning course if you intend on working in quantitative finance? Yes! But there is ...,8:20,,
econometrics,https://i.ytimg.com/vi/5x3hnmU-OSU/hq2.jpg?sqp=-oaymwFBCOADEI4CSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AGMAoAC4AOKAgwIABABGHIgSCgzMA8=&rs=AOn4CLC_xpwZXeNAiZDZuXcdtwQGqrf0iQ,https://youtube.com/shorts/5x3hnmU-OSU,We are Data Scientists 😎,253K views,10 months ago,Sundas Khalid,We are data scientists ‍   what did we miss? Follow @sundaskhalidd for more tech content ✨ Tags 🏷️ # datascientist ...,SHORTS,,
econometrics,https://i.ytimg.com/vi/T24j8XTcpe0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBx9RCsUB2qSXE4E9sNN4yzcCirSg,https://youtube.com/watch?v=T24j8XTcpe0&pp=ygUvQ291cnNlIGVjb25vbWV0cmljcyBlY29ub21ldHJpY3MgRGF0YSBTY2llbnRpc3Q%3D,Joshua Angrist – Econometrics is the original data science,35K views,4 years ago,Rajk College for Advanced Studies,,8:41,8,"['Introduction', 'Modernizing econometrics', 'Traditional econometrics', 'Using examples', 'The power of regression', 'The private sector market', 'Unique skills', 'Financial aid']"
econometrics,https://i.ytimg.com/vi/ckZ8y9KMep0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDhJwhNiw4aE9vpYfWfDu3-N_tqmQ,https://youtube.com/watch?v=ckZ8y9KMep0&pp=ygUvQ291cnNlIGVjb25vbWV0cmljcyBlY29ub21ldHJpY3MgRGF0YSBTY2llbnRpc3Q%3D,Guest Lecture: Data Science in Economics,859 views,4 years ago,International Economics Olympiad,"In this lecture, Gaziz Seilkhanov talks about what data science is, how it can be applied to economic issues, and how to become ...",55:48,15,"['Introduction', 'What is a Data Science Scientist', 'Data Science Labor Market', 'Data Science Salaries', 'Objective Functions', 'Regression Analysis', 'Causality', 'Storytelling', 'Big Data', 'Technology Barriers', 'Academics and Students', 'Data Scientist', 'Research Assistance Opportunities Abroad', 'Develop Soft Skills', 'First steps to study econometrics or data science']"
econometrics,https://i.ytimg.com/vi/rHUEZFRfcGA/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAPlI4-H9q_bPLiCJNOCx-KN7GS_g,https://youtube.com/watch?v=rHUEZFRfcGA&pp=ygUvQ291cnNlIGVjb25vbWV0cmljcyBlY29ub21ldHJpY3MgRGF0YSBTY2llbnRpc3Q%3D,Course Director | Sébastien Laurent: MSc Data Science and Econometrics,205 views,10 months ago,Timberlake Consultants,"Course Director Sébastien Laurent Introduces our fully remote, postgraduate programme in Data Science & Econometrics ...",2:32,,
econometrics,https://i.ytimg.com/vi/ZP2QyLWEGHc/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDo7ah4vs9T4XOGYuZKXKenU2pNdg,https://youtube.com/watch?v=ZP2QyLWEGHc&pp=ygUvQ291cnNlIGVjb25vbWV0cmljcyBlY29ub21ldHJpY3MgRGF0YSBTY2llbnRpc3Q%3D,What is Econometrics? | Econometrics 101: Lesson 1 | Think Econ,77K views,2 years ago,Think Econ,"This video is the first lesson in our brand new series: Econometrics 101. In this video we answer the question: ""What is ...",11:08,5,"['Introduction', 'What is Econometrics', 'Collecting and Analyzing Data', 'Types of Data', 'Roadmap']"
econometrics,https://i.ytimg.com/vi/ouTHvVRfOz8/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAcXdfM7f3fOc-NgMMeSc66Qfcz3Q,https://youtube.com/watch?v=ouTHvVRfOz8&pp=ygUvQ291cnNlIGVjb25vbWV0cmljcyBlY29ub21ldHJpY3MgRGF0YSBTY2llbnRpc3Q%3D,DataScience@SMU- Course Overview: Econometrics,877 views,9 years ago,DataScience@SMU,DataScience@SMU- Course Overview: Econometrics .,4:14,,
