skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
emr,https://i.ytimg.com/vi/N7uTJgkk3qw/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDzWdUAN13zTIHUlmklWYlbX3ORDg,https://youtube.com/watch?v=N7uTJgkk3qw&pp=ygUdQ291cnNlIGVtciBlbXIgRGF0YSBBcmNoaXRlY3Q%3D,Spark Performance tuning with Advanced Optimization Techniques | EMR | speed,905 views,5 months ago,Data Architect Studio,"Spark Performance Tuning In this video, I demonstrate how I optimized EMR Spark jobs, reducing the runtime from 6 hours to 1 ...",6:34,,
emr,https://i.ytimg.com/vi/8bOgOvz6Tcg/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAARyNSwHM2JzxYOcFKP0E_DK2fkg,https://youtube.com/watch?v=8bOgOvz6Tcg&pp=ygUdQ291cnNlIGVtciBlbXIgRGF0YSBBcmNoaXRlY3Q%3D,Intro to Amazon EMR - Big Data Tutorial using Spark,45K views,1 year ago,jayzern,,22:02,8,"['Intro', 'Overview of Amazon EMR', 'Create filesystem, VPC, and configure EMR cluster', 'Writing our Spark script', '3 ways to Trigger Steps in EMR', 'SSH into Resource Manager in YARN', 'Enable EMR managed auto-scaling', 'Summary']"
emr,https://i.ytimg.com/vi/v9nk6mVxJDU/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB0HGrRjBVKoJ4_b_GSoKgGCi1guA,https://youtube.com/watch?v=v9nk6mVxJDU&pp=ygUdQ291cnNlIGVtciBlbXIgRGF0YSBBcmNoaXRlY3Q%3D,AWS EMR Tutorial [FULL COURSE in 60mins],70K views,2 years ago,Johnny Chivers,01:11 - Set Up Work 07:21 - What Is EMR ? 10:29 - Spin Up A Cluster 15:00 - Spark ETL 32:21 - Hive 41:15 - PIG 45:43 - AWS ...,1:01:06,8,"['Set Up Work', 'What Is EMR?', 'Spin Up A Cluster', 'Spark ETL', 'Hive', 'PIG', 'AWS Step Functions', 'EMR Auto Scaling']"
emr,https://i.ytimg.com/vi/7Xstz6Qo-pM/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAMAyrkTXLuKo4b4g_u1VySOK26Xg,https://youtube.com/watch?v=7Xstz6Qo-pM&pp=ygUdQ291cnNlIGVtciBlbXIgRGF0YSBBcmNoaXRlY3Q%3D,AWS Glue ETL Vs EMR - Which one should I use?,45K views,3 years ago,Johnny Chivers,00:00 - Intro 00:36 - What is EMR ? 01:26 - What is AWS Glue? 02:11 - When do I use EMR ? When do I use Glue? In this video we ...,8:05,4,"['Intro', 'What is EMR?', 'What is AWS Glue?', 'When do I use EMR? When do I use Glue?']"
emr,https://i.ytimg.com/vi/lw8OlNQcS-k/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC45TfKU4d3fC3HoyhmFVrsTwnMsQ,https://youtube.com/watch?v=lw8OlNQcS-k&pp=ygUdQ291cnNlIGVtciBlbXIgRGF0YSBBcmNoaXRlY3Q%3D,What is AWS EMR | Introduction to Amazon EMR | Data Processing with AWS EMR |  Edureka Rewind - 3,2.7K views,Streamed 2 years ago,edureka!,,19:16,6,"['What is AWS EMR?', 'AWS EMR Benefits', 'AWS EMR Applications', 'AWS EMR Vs AWS Redshift', 'AWS EMR Case Study', 'AWS EMR Demo']"
emr,https://i.ytimg.com/vi/9hUTkBsuIZA/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLATojYBYcexQ2lbmKfL7hqPda-iBQ,https://youtube.com/watch?v=9hUTkBsuIZA&pp=ygUdQ291cnNlIGVtciBlbXIgRGF0YSBBcmNoaXRlY3Q%3D,AWS re:Invent 2020: How Nielsen built a multi-petabyte data platform using Amazon EMR,1.7K views,4 years ago,AWS Events,"In this session, learn how Nielsen used Amazon EMR to build and operate its multi-petabyte data lake and date warehouse.",30:16,28,"['Intro', '3rd-party data warehouse (2019)', 'Nielsen Marketing Cloud (NMC)', 'NMC in a nutshell', 'Challenges', 'Our DWH use case: 3.5 PB (aka 2019)', 'Looking for a better way, part 2', 'Our winning strategy', 'Architecture', 'The secret sauce', 'And notebooks', 'A simple query plan', 'Extreme query plan', 'Development time', 'Daily usage numbers', 'Yearly cost breakdown Old DWH', 'Spots or on-demand instances? Our instance of choice', 'Solution', 'EMR managed scaling Scales clusters according to load', 'Cost controls: dashboards Measure and improve costs', 'Low Utilization Alerts', 'Organizing data - Logical partitions', 'Files reside in Amazon S3 bucket Spark', 'Amazon S3 data organization', 'Amazon S3 bucket limitations', 'Grow over time', ""Recap - what we've talked about"", 'Conclusions']"
emr,,https://youtube.com/watch?v=VSvXmsAG7z8&pp=ygUdQ291cnNlIGVtciBlbXIgRGF0YSBBcmNoaXRlY3Q%3D,What is AWS EMR | Introduction to Amazon EMR | Data Processing with AWS EMR  | Rewind - 3,2.6K views,Streamed 2 years ago,edureka!,,18:59,6,"['What is AWS EMR?', 'AWS EMR Benefits', 'AWS EMR Applications', 'AWS EMR Vs AWS Redshift', 'AWS EMR Case Study', 'AWS EMR Demo']"
emr,https://i.ytimg.com/vi/o-6Aqis20AA/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBUJ-RRt55RbDP3a-gebTutHwR4rw,https://youtube.com/watch?v=o-6Aqis20AA&pp=ygUdQ291cnNlIGVtciBlbXIgRGF0YSBBcmNoaXRlY3Q%3D,What is AWS EMR | Introduction to Amazon EMR | Data Processing with AWS EMR |  Edureka Rewind - 3,2.5K views,Streamed 2 years ago,edureka!,,19:20,6,"['What is AWS EMR?', 'AWS EMR Benefits', 'AWS EMR Applications', 'AWS EMR Vs AWS Redshift', 'AWS EMR Case Study', 'AWS EMR Demo']"
emr,,https://youtube.com/watch?v=fdMywueWEOI&pp=ygUdQ291cnNlIGVtciBlbXIgRGF0YSBBcmNoaXRlY3Q%3D,AWS EMR Demystified Part 1 [English],149 views,2 years ago,Big Data Demystified,Basically I will be teaching AWS EMR / Hadoop inside out and answer any questions you may have. 1. Introduction to AWS EMR ...,1:42:31,,
emr,https://i.ytimg.com/vi/dU40df0Suoo/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC9Ll1HoHSGapJBmy3zULRZ4X3mZQ,https://youtube.com/watch?v=dU40df0Suoo&t=118s&pp=ygUdQ291cnNlIGVtciBlbXIgRGF0YSBBcmNoaXRlY3Q%3D,Amazon EMR Deep Dive and Best Practices - AWS Online Tech Talks,59K views,4 years ago,AWS Developers,Amazon EMR is the industry-leading cloud big data platform for processing vast amounts of data using open source tools such as ...,40:32,,['1:58 ... persistent data store with EMR File System (EMRFS)\xa0...']
emr,https://i.ytimg.com/vi/WLkur-9kf90/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAeJj6LjOzmUZG2VwemIcYgGX48eQ,https://youtube.com/watch?v=WLkur-9kf90&pp=ygUdQ291cnNlIGVtciBlbXIgRGF0YSBBcmNoaXRlY3TSBwkJfgkBhyohjO8%3D,What is AWS EMR | Introduction to Amazon EMR | Data Processing with AWS EMR  |  Edureka Rewind - 7,951 views,Streamed 2 years ago,edureka!,,17:51,7,"['Introduction', 'What is AWS EMR?', 'AWS EMR Benefits', 'AWS EMR Applications', 'AWS EMR Vs AWS Redshift', 'AWS EMR Case Study', 'AWS EMR Demo']"
emr,https://i.ytimg.com/vi/oF3TmenTY20/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBvp1ADengC-pMIya3OyTfNqSxGIQ,https://youtube.com/watch?v=oF3TmenTY20&pp=ygUdQ291cnNlIGVtciBlbXIgRGF0YSBBcmNoaXRlY3Q%3D,HIMSS22 - Keystone Technologies: Ambulatory EMR hosting with AWS | AWS Events,114 views,2 years ago,AWS Events,,9:41,10,"['Introduction', 'About Keystone Technologies', 'About Keystone Consulting', 'Personal Story', 'The Interoperability Problem', 'Keystone Technologies Mission', 'Patient Physician Dynamic', 'Case Study', 'Impact', 'Outro']"
emr,https://i.ytimg.com/vi/_WCZ9kaCyhE/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBzcZvu_9gvOzzqMFOq8sEvErAZbw,https://youtube.com/watch?v=_WCZ9kaCyhE&pp=ygUdQ291cnNlIGVtciBlbXIgRGF0YSBBcmNoaXRlY3Q%3D,What is AWS EMR|Introduction to Amazon EMR|Data Processing with AWS EMR|AWS Training| Edureka Rewind,976 views,Streamed 1 year ago,edureka!,,17:30,6,"['What is AWS EMR?', 'AWS EMR Benefits', 'AWS EMR Applications', 'AWS EMR Vs AWS Redshift', 'AWS EMR Case Study', 'AWS EMR Demo']"
