skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
oracle sql,https://i.ytimg.com/vi/kbKty5ZVKMY/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLChLSaKLYCKzW5Zd1Oir2OykxUCSQ,https://youtube.com/watch?v=kbKty5ZVKMY&pp=ygUtQ291cnNlIG9yYWNsZSBzcWwgb3JhY2xlIHNxbCBCdXNpbmVzcyBBbmFseXN0,Learn Basic SQL in 15 Minutes | Business Intelligence For Beginners | SQL Tutorial For Beginners 1/3,2.4M views,4 years ago,Adam Finer - Learn BI Online,"In this SQL tutorial for beginners, you'll learn how to write basic SQL queries to ask for data from databases in just 15 minutes.",17:40,12,"['Introduction', 'Why learn SQL for BI?', 'Tutorial start', 'SQL SELECT statement', 'AS field alias', 'WHERE clause', 'ORDER BY clause', 'INNER JOIN', 'Aliasing tables', 'GROUP BY clause', 'HAVING clause', 'Outro']"
oracle sql,https://i.ytimg.com/vi/ObbNGhcxXJA/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCMaD_VPO67JLvn21T1XtYcWwEtWg,https://youtube.com/watch?v=ObbNGhcxXJA&pp=ygUtQ291cnNlIG9yYWNsZSBzcWwgb3JhY2xlIHNxbCBCdXNpbmVzcyBBbmFseXN0,Oracle SQL Tutorial | Oracle DBA | Oracle SQL for Beginners | Great Learning,1.1M views,3 years ago,Great Learning,"With the amount of data increasing exponentially by the day, its management becomes extremely crucial, and that's where SQL ...",3:28:29,14,"['Agenda', 'Introduction', 'Creation of Table', 'Oracle Setup and Installation', 'Relational Model', 'Miscellaneous topics', 'Operators as keywords', 'Functions', 'Clauses', 'Nested Query', 'Joins', 'SQL Commands', 'Database Objects', 'Summary']"
oracle sql,https://i.ytimg.com/vi/ITwW825L4zg/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDYnjcHMUEeS41akYdx9eWVNXMclw,https://youtube.com/watch?v=ITwW825L4zg&pp=ygUtQ291cnNlIG9yYWNsZSBzcWwgb3JhY2xlIHNxbCBCdXNpbmVzcyBBbmFseXN0,Do THIS instead of watching endless tutorials - how I’d learn SQL FAST still in 2025,289K views,8 months ago,Agatha,"How do you learn SQL ? SQL is a required skill for data roles (like data analyst , data scientist, data engineer) but how do you learn ...",8:10,10,"['intro', 'what is SQL?', 'why learn SQL?', 'step 1', 'step 2', 'interactive learning', 'step 3', 'how much SQL?', 'tip for learning', 'Outro']"
oracle sql,https://i.ytimg.com/vi/J-uUxMtbLbY/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDOmGJptagPoztWXn5klAt4C3mBjQ,https://youtube.com/watch?v=J-uUxMtbLbY&pp=ygUtQ291cnNlIG9yYWNsZSBzcWwgb3JhY2xlIHNxbCBCdXNpbmVzcyBBbmFseXN0,What is SQL and How Business Analysts Use It?,23K views,4 years ago,Angelo the BA,"SQL is often referenced on job listings for business analysts , but how much do you really need it? Interested in becoming a SQL ...",5:16,,
oracle sql,https://i.ytimg.com/vi/auHglnuRXFc/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB95bamj8skZDDe4n3i7FiJbMGGXw,https://youtube.com/watch?v=auHglnuRXFc&pp=ygUtQ291cnNlIG9yYWNsZSBzcWwgb3JhY2xlIHNxbCBCdXNpbmVzcyBBbmFseXN0,"""Crack Your Next SQL Server Interview with These Questions!""",151 views,2 days ago,SQL School,"At SQL School, we provide Trainings and Projects on: 1. SQL Server 2. SQL DBA 3. Azure Data Engineer 4. Power BI 5.",17:51,,
oracle sql,https://i.ytimg.com/vi/OT1RErkfLNQ/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAXUHakqnOaIUoQkf7YTUJcuNQQ5Q,https://youtube.com/watch?v=OT1RErkfLNQ&pp=ygUtQ291cnNlIG9yYWNsZSBzcWwgb3JhY2xlIHNxbCBCdXNpbmVzcyBBbmFseXN0,Learn SQL Beginner to Advanced in Under 4 Hours,458K views,5 months ago,Alex The Analyst,RESOURCES: Analyst Builder - https://www.analystbuilder.com/ Take my Full MySQL Course Here: https://bit.ly/3tqOipr ...,4:04:58,19,"['Intro', 'Installing MySQL and Setting up Database', 'Select Statement', 'Where Clause', 'Group By', 'Having vs Where', 'Limit and Aliasing', 'Joins', 'Unions', 'String Functions', 'Case Statements', 'Subqueries', 'Window Functions', 'CTEs', 'Temp Tables', 'Stored Procedures', 'Triggers and Events', 'Data Cleaning Project', 'Exploratory Data Analysis Project']"
oracle sql,https://i.ytimg.com/vi/bdfMRFxaIQU/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGGUgQihFMA8=&rs=AOn4CLC1pJQMC8GNCPibSx18bQ1daAERfg,https://youtube.com/shorts/bdfMRFxaIQU,5 Best SQL Websites to Practice n Learn Interview Questions for FREE,223K views,2 years ago,Rishabh Mishra,"Our SQL tutorial will teach you how to use SQL in: MySQL, SQL Server, MS Access, Oracle , Sybase, Informix, Postgres, and other ...",SHORTS,,
oracle sql,https://i.ytimg.com/vi/J5RRIF2a1NM/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGMgYyhjMA8=&rs=AOn4CLCsRmGha4jR336tepsQcchyAwhkLw,https://youtube.com/shorts/J5RRIF2a1NM,How I use SQL as a data analyst,234K views,2 years ago,Luke Barousse,,SHORTS,,
oracle sql,https://i.ytimg.com/vi/4HDxvO44A6c/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGFQgYChlMA8=&rs=AOn4CLCnEKMVRNp9wDvgtdpcn6NrCKEBEA,https://youtube.com/shorts/4HDxvO44A6c,Business Analyst free Course by Microsoft,22K views,7 months ago,Aditi Gupta,Business Analytics free Course by Microsoft and Linkedin check this link to enroll ...,SHORTS,,
oracle sql,https://i.ytimg.com/vi/yukL9vRalVo/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAHVLVUp9-fcftLnMwkZqt8YD6QIQ,https://youtube.com/watch?v=yukL9vRalVo&pp=ygUtQ291cnNlIG9yYWNsZSBzcWwgb3JhY2xlIHNxbCBCdXNpbmVzcyBBbmFseXN0,Master Oracle SQL in 2025 with Top Expert Techniques,304K views,1 year ago,NIC IT ACADEMY,oracle #sqlinterviewquestions #sqlinterviewquestionsandanswers #SQLTutorialForBeginners #SQLFullCourse ...,12:37:56,,
oracle sql,https://i.ytimg.com/vi/7mz73uXD9DA/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDmdIwsPjydNwWgCiqhoZRbjuzf5A,https://youtube.com/watch?v=7mz73uXD9DA&pp=ygUtQ291cnNlIG9yYWNsZSBzcWwgb3JhY2xlIHNxbCBCdXNpbmVzcyBBbmFseXN0,SQL for Data Analytics - Learn SQL in 4 Hours,714K views,1 year ago,Luke Barousse,Ch 1️⃣ - Basics ============== 0:00:00 - Welcome 0:03:43 - What is SQL 0:10:44 - Intro to Course 0:16:51 - The Basics ...,4:08:41,37,"['Welcome', 'What is SQL', 'Intro to Course', 'The Basics', 'Comparisons', 'Practice Problem 1', 'Wildcards', 'Alias: AS', 'Practice Problem 2', 'Operations', 'Aggregation', 'Practice Problem 3', 'NULL Values', 'JOINS', 'Order of Execution', 'Practice Problem 5', 'Setup PostgreSQL', 'IDE Install: VS Code', 'Data Types', 'Manipulate Tables', 'Database Load', 'Date Functions', 'Problem Problem 6', 'CASE Expression', 'SubQueries and CTEs', 'Practice Problem 7', 'UNION Operators', 'Practice Problem 8', 'About the Project', 'Create the Repository', 'Query 1 - Top Paying Jobs', ""Query 2 - Top Paying Job's Skills"", 'Query 3 - In-Demand Skills', 'Query 4 - Top Paying Skills', 'Query 5 - Most Optimal Skills', 'Share on GitHub', 'Share on LinkedIn']"
oracle sql,https://i.ytimg.com/vi/W5Wvyc9Pass/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCbvPdVVTd08hz22vQSZrLwQKv0QA,https://youtube.com/watch?v=W5Wvyc9Pass&pp=ygUtQ291cnNlIG9yYWNsZSBzcWwgb3JhY2xlIHNxbCBCdXNpbmVzcyBBbmFseXN0,3 SQL Queries Asked in Interview for Business Analyst - Solved,72K views,1 year ago,techTFQ,"In this video, we shall solve 3 Intermediate level SQL Queries that were asked during an interview for the role of Business Analyst .",36:27,4,"['Intro', 'First SQL Query', 'Second SQL Query', 'Third SQL Query']"
oracle sql,https://i.ytimg.com/vi/LzkpLBccN3s/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGHIgQygqMA8=&rs=AOn4CLDZ1pVvTV425upkse5xp8h73UQsnA,https://youtube.com/shorts/LzkpLBccN3s,Salary Of Power BI Developer | Power BI Salary In India  #Shorts #simplilearn,792K views,9 months ago,Simplilearn,,SHORTS,,
oracle sql,https://i.ytimg.com/vi/hf-x503PjyI/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGBMgLSh_MA8=&rs=AOn4CLBGQ5AXZY_FLF53kmoLsj1rsx4iZQ,https://youtube.com/shorts/hf-x503PjyI,🔥 Free Data Analyst Certificates (Data Analytics/ Business Analyst) | Data Analytics Certifications,133K views,5 months ago,Top VarSity,"Unlock your potential with free Data Analyst certificates! In this video, we dive into the top free certifications available for aspiring ...",SHORTS,,
oracle sql,https://i.ytimg.com/vi/8chbARSxT2o/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGGUgTyhAMA8=&rs=AOn4CLD99ixPUdCy0OFx_Njy0425YQBA_Q,https://youtube.com/shorts/8chbARSxT2o,Analyzing data as a business analyst in tech,52K views,5 months ago,Lillian Chiu,Here's how I analyze data as a business analyst and Tech I'm Lillian and I'm a business strategy and operations manager at ...,SHORTS,,
oracle sql,https://i.ytimg.com/vi/85Yp3vcbpBs/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGBkgXih_MA8=&rs=AOn4CLAfuLj74XcX3LDoqNQm0KyFmF-ftA,https://youtube.com/shorts/85Yp3vcbpBs,SQL Interview Question: Find the Last Record in a Table (SOLVED!),173K views,1 year ago,Manish Sharma,"Ace your SQL interview with this simple query! In this video, I will teach you the most efficient way to write a SQL query to find the ...",SHORTS,,
