skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
training,https://i.ytimg.com/vi/OnwhPsfbMmU/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCvUBkVcqh978Y9GVyVp8ddHhRmoA,https://youtube.com/watch?v=OnwhPsfbMmU&pp=ygUpQ291cnNlIHRyYWluaW5nIHRyYWluaW5nIEJ1c2luZXNzIEFuYWx5c3Q%3D,Business Analyst Course in 6 Hours | Business Analyst Training For Beginners |,302K views,1 year ago,ThePrefectBA,Over the last 4 years we have published several videos on Business Analyst Skills and Techniques. Many of you have requested ...,6:14:32,17,"['Course Introduction', 'Module 1: Requirement Gathering', 'Top 10 Requirements Elicitation Techniques every Business Analyst Should Know', '[3 Techniques In Depth] Requirements Gathering - Interview ,Workshop, Observation', 'What Is Design Thinking ? - [Explained with a Case Study ]', 'Module 2 : Requirement Documents', 'Business Analyst Training For Beginners', 'Requirement Prioritization Techniques', ""UML Diagrams - A Beginner's Guide"", 'Process Mapping in [2 STEPS ]', 'Agile Methodology Tutorial For Beginners', 'User Story Mapping', 'User Stories Vs Use Cases', '[Top 11] Business Analyst Tools - Every BA Should Know About', 'JIRA Tutorial for Beginners', 'Step by Step Walk through', 'What is an API - [NON TECHNICAL] API Tutorial', 'SQL Basics', 'SQL JOINs']"
training,https://i.ytimg.com/vi/LktbfHdEm-U/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC6c54lJBmE_v6I5Xqrc1FS9qmRPg,https://youtube.com/watch?v=LktbfHdEm-U&pp=ygUpQ291cnNlIHRyYWluaW5nIHRyYWluaW5nIEJ1c2luZXNzIEFuYWx5c3Q%3D,Business Analyst Training Full course  (Step by Step Guide ) ( 100 % free course )in 10 hours,488K views,10 months ago,Pradeepa -Career Coach,Learn Business Analysis in 10 hours . Free Business Analysis Online Course . Step by Step guide for business analyst .,9:14:35,,
training,https://i.ytimg.com/vi/YSRZhwtUMKI/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB2T5MrVkm27LSCEH1C1GGpBKHU_g,https://youtube.com/watch?v=YSRZhwtUMKI&pp=ygUpQ291cnNlIHRyYWluaW5nIHRyYWluaW5nIEJ1c2luZXNzIEFuYWx5c3Q%3D,FASTEST Way To Become a Business Analyst and ACTUALLY Get a Job,31K views,1 year ago,Learn with Lukas,,4:39,,
training,https://i.ytimg.com/vi/Kye_heYF6bs/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD2Zwyq5Sb_jxISXvcX2_aRkw-S-w,https://youtube.com/watch?v=Kye_heYF6bs&pp=ygUpQ291cnNlIHRyYWluaW5nIHRyYWluaW5nIEJ1c2luZXNzIEFuYWx5c3Q%3D,Business Analyst Training for Beginners | Business Analysis Tutorial | Invensis Learning,720K views,4 years ago,Invensis Learning,"This video on "" Business Analyst Training for Beginners"" explains all the fundamentals of Business Analysis & the roles ...",1:01:21,26,"['Intro', ""Topics of Today's Discussion"", 'History of Business Analysis', 'What is Business Analysis?', 'Why Business Analysis?', 'How is Business Analysis Different?', 'How Is Business Analysis Performed?', 'Access the Value Created by the Project', 'Knowledge areas of Business Analysis', 'Case Study on Business Analysis', 'Business Analysis Techniques', 'Who Is a Business Analyst? Organization ABC', 'Roles of a Business Analyst', 'Responsibilities of a Business Analyst', 'Skills of a Business Analyst', 'Hard Skills', 'Soft Skills', 'Technical Skills', 'Methodology Skills', 'Business Analysis Tools', 'Top Business Analysts Tools', 'Smart Draw', 'A Career in Business Analysis', 'Business Analyst Career Path', 'Business Analysis Certifications', 'Demo on The Balsamiq Tool']"
training,https://i.ytimg.com/vi/UBVzucVpG7k/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDzIiPBfng6NTDYmBJWwJknT4l_dw,https://youtube.com/watch?v=UBVzucVpG7k&pp=ygUpQ291cnNlIHRyYWluaW5nIHRyYWluaW5nIEJ1c2luZXNzIEFuYWx5c3Q%3D,Business Analyst Full Course In 2 Hours | Business Analyst Training For Beginners | Simplilearn,820K views,4 years ago,Simplilearn,"In this Simplilearn video on Business Analyst Full Course In 2 Hours, you will look at topics like the importance of business ...",1:52:16,14,"['Introduction', 'Need for a Business Analyst', 'Who Is a Business Analyst', 'Business Analyst Responsibilities', 'Business Analyst Skills', 'Business Analyst Certification', 'Business Analyst Roadmap', 'Business Analysis Knowledge Areas', 'Agile Methodology', 'Scrum Methodology', 'Business Analyst Career', 'Business Analyst Tools', 'Business Analysis With Excel', 'Business Analyst vs Data Analyst']"
training,https://i.ytimg.com/vi/f9DzS6NdgwU/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDnD9Uv6gKYPpCfTM8aNNv8Fhh8Ig,https://youtube.com/watch?v=f9DzS6NdgwU&pp=ygUpQ291cnNlIHRyYWluaW5nIHRyYWluaW5nIEJ1c2luZXNzIEFuYWx5c3Q%3D,Business Analyst Full Course In 2 Hours | Business Analyst Training For Beginners | Simplilearn,1.5M views,4 years ago,Simplilearn,"In this video on Business Analyst Full Course In 2 Hours, you will look at topics like the need for having a business analyst , ...",1:19:39,8,"['Necessity of a Business Analyst', 'Who is a BA through story - duties explained', ""Defn of a BA and summary of a BA's responsibilities"", ""Explanation of all the BA skills & SL master's course explanation"", 'BA Roadmap', 'BA process, Agile Scrum, BA with Excel demo', 'Intro of the topic', 'Responsibilities, Skills, Salaries, Companies, SL courses']"
training,https://i.ytimg.com/vi/G4syHs3M82E/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDQ1rFDGM9ASZ_5kUH3gKCVf-7KNg,https://youtube.com/watch?v=G4syHs3M82E&pp=ygUpQ291cnNlIHRyYWluaW5nIHRyYWluaW5nIEJ1c2luZXNzIEFuYWx5c3Q%3D,Data Analyst vs Business Analyst | Which Is Right For You?,784K views,4 years ago,Alex The Analyst,"Business Analysts and Data Analysts are some of the most sought after jobs in the data world. Both share similar work, but the ...",4:40,5,"['Intro', 'Business Analyst', 'Qualifications', 'Skills', 'Salary']"
training,https://i.ytimg.com/vi/e4mHzTdTRSU/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC2P2YS1GnR2TwytphUR_JJRJNqhg,https://youtube.com/watch?v=e4mHzTdTRSU&pp=ygUpQ291cnNlIHRyYWluaW5nIHRyYWluaW5nIEJ1c2luZXNzIEFuYWx5c3Q%3D,Explore the Role of a Business Architect! Introduction with Deirdre Caren,33 views,Streamed 3 days ago,Agora Insights,"Have you ever considered a career as a business architect? For those who want to know more but not quite sure what it means, ...",50:39,,
training,https://i.ytimg.com/vi/8chbARSxT2o/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGGUgTyhAMA8=&rs=AOn4CLD99ixPUdCy0OFx_Njy0425YQBA_Q,https://youtube.com/shorts/8chbARSxT2o,Analyzing data as a business analyst in tech,52K views,5 months ago,Lillian Chiu,Here's how I analyze data as a business analyst and Tech I'm Lillian and I'm a business strategy and operations manager at ...,SHORTS,,
training,https://i.ytimg.com/vi/hDfzlaUFxmY/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGGUgXihMMA8=&rs=AOn4CLDEqXylUIKtLSPX2HxslK21ZG_yjQ,https://youtube.com/shorts/hDfzlaUFxmY,3 Free Courses for a Business Analyst! #shorts,188K views,1 year ago,Campus Core,3 Free Courses for a Business Analyst ! | Top Courses for business analysts | How to become a business analyst | How to become ...,SHORTS,,
