skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
mdx,https://i.ytimg.com/vi/JR18BPWRaLE/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD2KZDZFTJ83ZdFC8KCtBKjE3Gqqw,https://youtube.com/watch?v=JR18BPWRaLE&pp=ygUfQ291cnNlIG1keCBtZHggQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Mastering MDX for Analytics and Reporting,1.2K views,7 years ago,KeyPerformanceIdeas,"MDX is often used in ASO cube member formulas, but did you know you can also use MDX to write reports and Smart View ...",38:43,28,"['Performance Ideas', 'About Jennifer Hanks', 'Agenda', 'What is MDX?', 'Technical Uses', 'Advantages of MDX', 'MDX Considerations', 'MDX Basics - Syntax', 'MDX Report Layout Examples', 'Metadata Only Query', 'Member Selection', 'MDX Basics - Types of Functions', 'Member Functions - Lag & Lead', 'Metadata-based Set Functions', 'Data-based Set Functions - Cont.', 'Pure Set Functions - Cont.', 'String Functions', 'Numeric Value Functions', 'Mathematical Functions', 'Layer Functions', 'Booleans Functions', 'Calculated Members and Named Sets', 'Execution and Solve Order', 'Member Suppression', 'Executing MDX Queries - EAS', 'Executing MDX Queries - MaxL', 'MDX and Smart View', 'Tracking MDX Queries']"
mdx,https://i.ytimg.com/vi/FqlDM_HzkO4/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD-b4HgaBZpJDs-U3b8PWRP97NTbg,https://youtube.com/watch?v=FqlDM_HzkO4&pp=ygUfQ291cnNlIG1keCBtZHggQnVzaW5lc3MgQW5hbHlzdA%3D%3D,MDX 101,41K views,6 years ago,Pragmatic Works,The MDX query language is one of the toughest and most powerful languages in your arsenal as a business intelligence ...,1:02:32,31,"['Introduction', 'Agenda', 'Calculations', 'Tuples', 'Sets', 'Select and From', 'Remove Empty Space', 'Add Sub Categories', 'Order Function', 'Where Clause', 'Tuple', 'Columns', 'Categories', 'Format string', 'Functionality', 'Data Source Views', 'Calculations Tab', 'Calculated Member Button', 'Display Folder', 'Profit Margin', 'Script View', 'Deploy MDX Script', 'Create Connection', 'Query from Excel', 'Review', 'Time Intelligence', 'Member Measures', 'Year to Date', 'Sum Function', 'Month to Date', 'Previous Member']"
mdx,https://i.ytimg.com/vi/Z1JkV_ucJH4/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAlNnrnvbgjENrZ2J5Efm5dHpjQeA,https://youtube.com/watch?v=Z1JkV_ucJH4&pp=ygUfQ291cnNlIG1keCBtZHggQnVzaW5lc3MgQW5hbHlzdA%3D%3D,SSAS Training with MDX and DAX,60 views,3 months ago,SQL School,,15:56,,
mdx,https://i.ytimg.com/vi/Zm4ygVlSkKw/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAi0iNRs1qtPBd8n5EKKA0oRfUL-g,https://youtube.com/watch?v=Zm4ygVlSkKw&pp=ygUfQ291cnNlIG1keCBtZHggQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Course Preview: Business Solutions with MDX,51 views,8 years ago,Pluralsight,"Join Pluralsight author Bill Pearson as he walks you through a preview of his "" Business Solutions with MDX "" course found only on ...",1:23,,
mdx,https://i.ytimg.com/vi/5xbFf6U8_L8/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAfhE1KTrALCFc5bxqtrvdvA2-5kA,https://youtube.com/watch?v=5xbFf6U8_L8&pp=ygUfQ291cnNlIG1keCBtZHggQnVzaW5lc3MgQW5hbHlzdA%3D%3D,Learn MDX Fundamentals,6.5K views,11 years ago,Pluralsight,,4:27,3,"['MDX Usage: Ad Hoc Queries', 'MDX Usage: Reports', 'MDX Usage: Dashboards and Scorecards']"
mdx,https://i.ytimg.com/vi/sutefB8iKkQ/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDJtRnRQbaMZQ9wMMB4yGHphkietA,https://youtube.com/watch?v=sutefB8iKkQ&pp=ygUfQ291cnNlIG1keCBtZHggQnVzaW5lc3MgQW5hbHlzdA%3D%3D,MDX 101   MDX Basics and Structure,42K views,10 years ago,Craig Utley,"This video is the first in an introductory series about MDX . This video discusses the basics of MDX including usage, tuples, sets, ...",27:34,13,"['Introduction', 'Overview', 'MDX Basics', 'Why MDX', 'Cell Sets', 'Cubes', 'Dimensions and Hierarchy', 'Adding Items', 'Tuples', 'Sets', 'Basic Query', 'Names and Numbers', 'Summary']"
mdx,https://i.ytimg.com/vi/m1ylHrY0ink/hqdefault.jpg?sqp=-oaymwFBCOADEI4CSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AH-CYAC0AWKAgwIABABGBogXCh_MA8=&rs=AOn4CLCV5P5diKwb509mfdaASZHUmZbAcA,https://youtube.com/watch?v=m1ylHrY0ink&pp=ygUfQ291cnNlIG1keCBtZHggQnVzaW5lc3MgQW5hbHlzdA%3D%3D,24HoP - Beginners Guide to MDX - Alex Whittles,1.3K views,7 years ago,PASS Data Community Summit,"He specializes in dimensional data modelling, ETL systems, OLAP cubes, PowerBI, MDX and DAX, and has an MSc in Business ...",58:28,,
mdx,https://i.ytimg.com/vi/4HDxvO44A6c/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGFQgYChlMA8=&rs=AOn4CLCnEKMVRNp9wDvgtdpcn6NrCKEBEA,https://youtube.com/shorts/4HDxvO44A6c,Business Analyst free Course by Microsoft,22K views,7 months ago,Aditi Gupta,Business Analytics free Course by Microsoft and Linkedin check this link to enroll ...,SHORTS,,
mdx,https://i.ytimg.com/vi/iXrmfxntkfQ/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDgpJLngMe72aanN34NH6v4f4eoPg,https://youtube.com/watch?v=iXrmfxntkfQ&pp=ygUfQ291cnNlIG1keCBtZHggQnVzaW5lc3MgQW5hbHlzdA%3D%3D,The Logic/Flow of MDX (a.k.a. How to Think in MDX),46K views,14 years ago,LearnItFirst.com,This video is part of LearnItFirst's SQL Server 2008/R2 Analysis Services course . More information on this video and course is ...,12:14,3,"['Before you learn the syntax, you need to understand how important visualization is to learning and understanding MDX', 'Two-dimensional data is what is stored in relational systems', 'Remember when we said, "" In MDX , It is the intersection of dimensions that is of interest to the end user""?']"
mdx,https://i.ytimg.com/vi/cXGcdRfvQ9E/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCmjuRYUDc9jit_pFzH9Mp4n628Qw,https://youtube.com/watch?v=cXGcdRfvQ9E&pp=ygUfQ291cnNlIG1keCBtZHggQnVzaW5lc3MgQW5hbHlzdNIHCQl-CQGHKiGM7w%3D%3D,Understanding Multidimensional Expressions (MDX) I MSBI | Edureka,17K views,10 years ago,edureka!,The MultiDimensional eXpressions ( MDX ) language provides a specialized syntax for querying and manipulating the ...,40:03,,
