skill,link,image_link,partner,title,course_skill,rating,num_review,difficulty,course_type,duration
flask,https://www.coursera.org/projects/python-flask,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/e1/61e3e95d7a4d8eb7cde3d6f6b778d9/1.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Coursera Project Network,Create Your First Web App with Python and Flask,"['Flask (Web Framework)', 'Web Development', 'Web Applications', 'Web Development Tools', 'Object-Relational Mapping', 'Database Application', 'Back-End Web Development', 'Python Programming']",4.5,542,Intermediate,Guided Project,Less Than 2 Hours
flask,https://www.coursera.org/learn/applications-development-microservices-serverless-openshift,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/5a/40f6dc50574996b94894be263e1694/CAD-8.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,IBM,Application Development using Microservices and Serverless,"['Application Deployment', 'OpenShift', 'Cloud Applications', 'Serverless Computing', 'Microservices', 'Istio', 'API Gateway', 'Restful API', 'Cloud Computing', 'IBM Cloud', 'Kubernetes', 'Application Development', 'Containerization', 'Platform As A Service (PaaS)', 'Software Architecture', 'Docker (Software)', 'Flask (Web Framework)']",4.6,353,Intermediate,Course,1 - 3 Months
flask,https://www.coursera.org/specializations/django,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/79/40d8a60bae487c8b4c862f52e0f13d/dj4e_thumbnail_specialization.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,University of Michigan,Django for Everybody,"['Application Deployment', 'Django (Web Framework)', 'Object-Relational Mapping', 'HTML and CSS', 'Model View Controller', 'jQuery', 'Ajax', 'Hypertext Markup Language (HTML)', 'JSON', 'SQL', 'Databases', 'Application Development', 'Javascript', 'Object Oriented Programming (OOP)', 'Web Development', 'Back-End Web Development', 'Data Modeling', 'Application Security', 'Web Applications', 'Web Servers']",4.7,2500,Intermediate,Specialization,3 - 6 Months
flask,https://www.coursera.org/professional-certificates/ibm-full-stack-javascript-developer,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2c/c9b36e0de04147b43661ee0655561f/Image-JS-Full-Stack.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,IBM,IBM Full-Stack JavaScript Developer,"['Istio', 'Node.JS', 'Software Development Life Cycle', 'Server Side', 'MongoDB', 'Application Deployment', 'CI/CD', 'Cloud-Native Computing', 'React Redux', 'NoSQL', 'Kubernetes', 'Restful API', 'OpenShift', 'Git (Version Control System)', 'Cloud Applications', 'Containerization', 'GitHub', 'HTML and CSS', 'Ajax', 'Interviewing Skills']",4.6,6900,Beginner,Professional Certificate,3 - 6 Months
flask,https://www.coursera.org/learn/python-for-applied-data-science-ai,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/fc/c1b8dfbac740999b6256aca490de43/Python-Image.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,IBM,"Python for Data Science, AI & Development","['Jupyter', 'Automation', 'Web Scraping', 'Python Programming', 'Data Manipulation', 'Data Import/Export', 'Scripting', 'Data Structures', 'Data Processing', 'Data Collection', 'Application Programming Interface (API)', 'Pandas (Python Package)', 'Programming Principles', 'NumPy', 'Object Oriented Programming (OOP)', 'Computer Programming']",4.6,41000,Beginner,Course,1 - 3 Months
flask,https://www.coursera.org/professional-certificates/meta-back-end-developer,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/1e/d2f5a0dc494722980faf74d9fa8fc8/Back-end-dev-ProCert.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Meta,Meta Back-End Developer,"['Django (Web Framework)', 'Full-Stack Web Development', 'Version Control', 'Restful API', 'Data Structures', 'Unix Commands', 'Bootstrap (Front-End Framework)', 'Git (Version Control System)', 'Back-End Web Development', 'GitHub', 'Web Design and Development', 'Relational Databases', 'Front-End Web Development', 'Object Oriented Programming (OOP)', 'Database Management Systems', 'Database Design', 'SQL', 'Unit Testing', 'Algorithms', 'Web Development']",4.6,9100,Beginner,Professional Certificate,3 - 6 Months
flask,https://www.coursera.org/professional-certificates/backend-javascript-developer,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/1d/035f66709f420abd960e656af54c63/Image-JS-Back-end-PC.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,IBM,IBM Back-end JavaScript Developer,"['Istio', 'Node.JS', 'Software Development Life Cycle', 'Containerization', 'Server Side', 'MongoDB', 'Application Deployment', 'Cloud-Native Computing', 'NoSQL', 'Kubernetes', 'Restful API', 'OpenShift', 'Git (Version Control System)', 'Cloud Applications', 'GitHub', 'Serverless Computing', 'Back-End Web Development', 'HTML and CSS', 'Ajax', 'Interviewing Skills']",4.6,6400,Beginner,Professional Certificate,3 - 6 Months
flask,https://www.coursera.org/professional-certificates/meta-front-end-developer,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/ed/d25c0d25114924a34754928dbf8273/Front-end-dev-ProCert.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Meta,Meta Front-End Developer,"['Jest (JavaScript Testing Framework)', 'Version Control', 'User Research', 'UI/UX Research', 'Usability Testing', 'Responsive Web Design', 'Cascading Style Sheets (CSS)', 'Data Structures', 'Unix Commands', 'HTML and CSS', 'Git (Version Control System)', 'Persona (User Experience)', 'GitHub', 'Interaction Design', 'Bootstrap (Front-End Framework)', 'React.js', 'Mobile Development', 'Front-End Web Development', 'Algorithms', 'Web Development Tools']",4.7,22000,Beginner,Professional Certificate,3 - 6 Months
flask,https://www.coursera.org/professional-certificates/ibm-backend-development,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/6d/fe4061025f407a9fdb3141528a7bfc/IBM-Back-End-Development-PC-Image.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,IBM,IBM Back-End Development,"['Istio', 'Open Web Application Security Project (OWASP)', 'Software Development Life Cycle', 'Linux Commands', 'Unit Testing', 'Object-Relational Mapping', 'Application Deployment', 'NoSQL', 'Kubernetes', 'Bash (Scripting Language)', 'MongoDB', 'Shell Script', 'OpenShift', 'Git (Version Control System)', 'Cloud Applications', 'Containerization', 'GitHub', 'Serverless Computing', 'Jupyter', 'Grafana']",4.6,48000,Beginner,Professional Certificate,3 - 6 Months
flask,https://www.coursera.org/specializations/java-fullstack,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/14/4dcbc397754fb880094f4ebde1fdb5/Java-Full-Stack-Developer-specialization-2-.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Board Infinity,Java FullStack Developer,"['Angular', 'Web Applications', 'HTML and CSS', 'Web Development', 'Eclipse (Software)', 'JavaScript Frameworks', 'Spring Boot', 'Object Oriented Programming (OOP)', 'Restful API', 'Java Programming', 'Model View Controller', 'Object Oriented Design', 'Hypertext Markup Language (HTML)', 'Front-End Web Development', 'Software Development Tools', 'Spring Framework', 'Java', 'Web Services', 'Javascript', 'Integrated Development Environments']",4.3,568,Intermediate,Specialization,1 - 3 Months
