skill,link,image_link,partner,title,course_skill,rating,num_review,difficulty,course_type,duration
windows server,https://www.coursera.org/learn/windows-server-management-security,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/e1/80ae90118c11e7be86274a62254936/2.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,University of Colorado System,Windows Server Management and Security,"['Windows Servers', 'Authorization (Computing)', 'Microsoft Windows', 'Authentications', 'User Accounts', 'Group Policy', 'Security Controls', 'Active Directory', 'Identity and Access Management', 'Software Installation', 'Servers', 'Encryption', 'Network Planning And Design', 'Network Performance Management']",4.7,657,Beginner,Course,1 - 3 Months
windows server,https://www.coursera.org/professional-certificates/ibm-project-manager,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/78/c4724ddada49db810c11a936e198c4/Projects.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,IBM,IBM Project Manager,"['Stakeholder Engagement', 'Agile Software Development', 'Project Management Life Cycle', 'Resource Management', 'Risk Management', 'Peer Review', 'Earned Value Management', 'Stakeholder Management', 'Agile Methodology', 'Project Risk Management', 'Team Motivation', 'Kanban Principles', 'Project Schedules', 'Project Management Institute (PMI) Methodology', 'Negotiation', 'Project Management', 'IT Management', 'Interviewing Skills', 'Professional Networking', 'Project Coordination']",4.8,4600,Beginner,Professional Certificate,3 - 6 Months
windows server,https://www.coursera.org/professional-certificates/google-project-management,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/bf/b07da9bbe24cb8b0daa00010ff8b22/1060x596_GCC-photos_Ashley.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50&crop=faces,Google,Google Project Management:,"['Quality Management', 'Project Scoping', 'Project Closure', 'Project Management', 'Project Management Life Cycle', 'Project Planning', 'Continuous Improvement Process', 'Agile Project Management', 'Process Improvement', 'Project Controls', 'Team Leadership', 'Project Coordination', 'Backlogs', 'Team Management', 'Project Documentation', 'Agile Methodology', 'Communication Planning', 'Change Management', 'Milestones (Project Management)', 'Organizational Structure']",4.8,126000,Beginner,Professional Certificate,3 - 6 Months
windows server,https://www.coursera.org/specializations/project-management-success,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/55/c627235f5f48f282bae2ad68fdb3d2/Thumbnail.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,"University of California, Irvine",Project Management & Other Tools for Career Development,"['Business Writing', 'Negotiation', 'Stakeholder Management', 'Project Performance', 'Business Correspondence', 'Creative Problem-Solving', 'Problem Solving', 'Conflict Management', 'Concision', 'Project Risk Management', 'Editing', 'Brainstorming', 'Decision Making', 'Creative Thinking', 'Project Management', 'Project Planning', 'Risk Analysis', 'Emotional Intelligence', 'Scope Management', 'Relationship Building']",4.7,37000,Beginner,Specialization,3 - 6 Months
windows server,https://www.coursera.org/learn/developing-backend-apps-with-nodejs-and-express,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/bc/2691e15f754f10a2b78d71617ae50d/Node.js.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,IBM,Developing Back-End Apps with Node.js and Express,"['Node.JS', 'Server Side', 'Restful API', 'Back-End Web Development', 'Full-Stack Web Development', 'JavaScript Frameworks', 'Cloud Applications', 'Web Applications', 'Web Servers', 'Javascript', 'Authentications', 'Package and Software Management', 'JSON']",4.5,504,Intermediate,Course,1 - 4 Weeks
windows server,https://www.coursera.org/professional-certificates/ibm-it-project-manager,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/0a/78a20b48fe419ea3f857ea43e3e38b/IT-Project-Management-PC.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,IBM,IBM IT Project Manager,"['Stakeholder Engagement', 'Software Development Life Cycle', 'Agile Software Development', 'Project Management Life Cycle', 'Resource Management', 'Risk Management', 'Peer Review', 'Earned Value Management', 'Stakeholder Management', 'Agile Methodology', 'Project Risk Management', 'Team Motivation', 'Kanban Principles', 'Project Schedules', 'Development Environment', 'Project Management Institute (PMI) Methodology', 'Information Technology', 'Sprint Retrospectives', 'Interviewing Skills', 'Project Management']",4.7,7900,Beginner,Professional Certificate,3 - 6 Months
windows server,https://www.coursera.org/specializations/project-management,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/f6/824b50f34311e4b3e4d9a4acd55c54/1_iStock_000039306742_Large_Coursera.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,"University of California, Irvine",Project Management Principles and Practices,"['Cost Estimation', 'Stakeholder Management', 'Project Risk Management', 'Project Schedules', 'Work Breakdown Structure', 'Project Performance', 'Estimation', 'Conflict Management', 'Risk Analysis', 'Quality Management', 'Project Management', 'Timelines', 'Risk Management', 'Milestones (Project Management)', 'Project Planning', 'Peer Review', 'Budgeting', 'Project Management Life Cycle', 'Scope Management', 'Change Management']",4.7,30000,Beginner,Specialization,3 - 6 Months
windows server,https://www.coursera.org/learn/applying-project-management,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/83/b9c5fe4738404b9f8e841478e6718c/certs_squareresize1.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop&crop=faces,Google,Capstone: Applying Project Management in the Real World,"['Project Management', 'Milestones (Project Management)', 'Project Management Life Cycle', 'Project Closure', 'Data Storytelling', 'Requirements Analysis', 'Project Scoping', 'Stakeholder Management', 'Project Planning', 'Project Documentation', 'Stakeholder Communications', 'Quality Management', 'Interviewing Skills', 'Communication']",4.9,11000,Beginner,Course,1 - 4 Weeks
windows server,https://www.coursera.org/learn/ibm-project-management-capstone,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/4d/4bcd7c565141148b5e9a3025e30af0/Project-Management-Capstone.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,IBM,Project Management Capstone,"['Peer Review', 'Project Management', 'Project Management Life Cycle', 'Project Management Institute (PMI) Methodology', 'Agile Project Management', 'Project Portfolio Management', 'Project Closure', 'Work Breakdown Structure', 'Backlogs', 'User Story', 'Sprint Planning', 'Project Planning', 'Project Documentation', 'Management Reporting', 'Risk Management', 'Stakeholder Management', 'Quality Management', 'Communication Planning', 'Change Management', 'Budgeting']",4.9,93,Advanced,Course,1 - 3 Months
windows server,https://www.coursera.org/projects/azure-create-a-virtual-machine-and-deploy-a-web-server,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/7b/05fa0a56fd43c1a73c2b9f301103ee/azure_vm_architecture.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Coursera Project Network,Azure: Create a Virtual Machine and Deploy a Web Server,"['Virtual Machines', 'Microsoft Azure', 'Cloud Infrastructure', 'Cloud Computing', 'Network Security', 'Web Servers', 'Network Administration', 'Linux Servers', 'Remote Access Systems']",4.5,209,Beginner,Guided Project,Less Than 2 Hours
